Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Guillermo Varela,1993-03-24,CampeonatoBrasileiro,Flamengo,Right,Uruguay,Fullbacks,1038,0.09,0.0,0.09,0.09,0.0,0.0,0.17,0.0,0.02,0.02,0.09,0.11,1.21,2.08,4.34,0.52,0.17,33.3,0.17,0.5,21.3,0.0,0.04,0.07,0.07,43.01,51.85,82.9,619.94,171.68,23.58,24.97,94.4,15.09,18.47,81.7,1.99,4.25,46.9,0.08,0.78,2.08,0.43,0.26,44.05,7.63,0.61,0.0,0.09,2.51,7.02,0.0,0.0,0.0,0.0,0.17,0.95,1.47,1.21,0.0,0.09,0.0,0.09,0.09,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.56,1.13,1.04,0.17,0.35,0.87,1.3,66.7,0.43,1.04,0.43,1.13,2.69,2.08,0.0,60.17,2.25,18.64,26.45,15.26,1.13,60.17,1.3,0.52,40.0,0.35,26.7,29.57,131.88,67.02,1.21,0.09,0.78,0.35,36.76,0.0,0.87,1.56,0.09,0.0,0.0,0.0,3.99,1.04,0.61,63.2,1683,32.0,73.46855853581282,73.46855853581282,3,Robust Wide Stoppers
Lynden Gooch,1995-12-24,EFLChampionship,Stoke City,Right,United States,Fullbacks,1038,0.0,0.09,0.09,0.0,0.0,0.0,0.26,0.0,0.02,0.02,0.07,0.1,1.91,3.38,2.77,0.69,0.17,25.0,0.0,0.0,22.7,0.0,0.03,-0.02,-0.02,24.54,39.8,61.7,401.53,158.93,13.79,15.87,86.9,8.15,12.31,66.2,2.25,8.5,26.5,0.07,0.43,2.34,0.78,0.52,31.56,7.98,0.87,0.09,0.26,5.72,6.68,0.43,0.35,0.09,0.0,0.26,2.17,1.13,0.61,0.35,0.09,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,2.69,1.91,1.47,0.69,0.52,1.56,2.95,52.9,1.39,0.87,0.26,1.13,3.82,1.65,0.0,50.98,1.91,11.97,20.2,19.16,1.04,50.98,2.17,0.78,36.0,1.21,56.0,24.8,119.74,58.44,1.21,0.69,1.65,1.65,24.1,0.0,1.21,0.35,0.0,0.0,0.0,0.0,4.51,0.43,0.78,35.7,1476,29.0,69.6146106772935,69.6146106772935,4,Two-Way Modernisers
Loïc Lapoussin,1996-03-27,BelgianPro,Sint-Truiden,Right,Madagascar,Fullbacks,1038,0.17,0.26,0.43,0.17,0.0,0.0,0.17,0.0,0.23,0.23,0.23,0.45,3.73,7.98,6.16,1.73,0.61,35.0,0.1,0.29,16.8,0.0,0.13,-0.05,-0.05,40.14,55.06,72.9,686.79,291.42,19.6,24.19,81.0,15.0,19.94,75.2,4.25,7.54,56.3,0.24,1.47,5.98,1.82,0.35,49.34,5.64,1.65,0.35,0.87,3.29,2.51,1.3,0.61,0.43,0.0,0.09,1.91,3.82,2.86,0.43,0.09,0.17,0.09,0.17,0.52,0.43,0.0,0.09,0.0,0.0,0.0,2.34,1.39,0.95,1.04,0.35,1.3,3.47,37.5,2.17,1.99,0.17,1.91,4.25,1.56,0.0,74.83,2.25,16.3,36.76,23.67,3.47,74.83,5.64,1.82,32.3,3.47,61.5,50.98,327.4,161.79,2.6,0.78,3.9,1.99,45.69,0.0,0.69,1.39,0.0,0.0,0.0,0.0,9.88,0.43,0.26,62.5,1446,29.0,72.93243460746898,72.93243460746898,2,Offensive Catalysts
Gerard Martín,2002-01-01,LaLiga,Barcelona,Left,Spain,Fullbacks,1038,0.09,0.26,0.35,0.09,0.0,0.0,0.17,0.0,0.04,0.04,0.1,0.14,0.87,3.47,10.58,0.61,0.17,28.6,0.14,0.5,16.6,0.0,0.07,0.04,0.04,56.88,68.41,83.1,864.02,239.31,30.26,33.38,90.6,23.24,26.36,88.2,1.99,4.34,46.0,0.15,1.04,2.34,1.39,0.35,59.13,9.19,0.95,0.09,0.09,3.12,8.24,0.0,0.0,0.0,0.0,0.09,1.99,2.34,2.25,0.0,0.0,0.0,0.09,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.91,0.87,0.87,0.61,0.43,0.95,1.39,68.8,0.43,1.39,0.17,1.13,3.03,2.34,0.0,78.82,2.51,17.6,33.29,28.27,1.65,78.82,0.95,0.35,36.4,0.61,63.6,35.81,124.68,62.43,1.04,0.09,0.61,0.35,50.81,0.0,1.21,0.78,0.0,0.0,0.0,0.0,3.64,1.21,0.52,70.0,1945,23.0,79.96724116185428,84.42470677000584,0,Inverted Facilitators
Mayke,1992-11-10,CampeonatoBrasileiro,Palmeiras,Right,Brazil,Fullbacks,1035,0.09,0.0,0.09,0.09,0.0,0.0,0.61,0.0,0.1,0.1,0.09,0.19,1.74,6.35,5.65,0.61,0.09,14.3,0.14,1.0,14.4,0.0,0.17,-0.02,-0.02,51.91,63.3,82.0,927.91,380.35,21.04,23.91,88.0,24.96,28.78,86.7,4.7,7.22,65.1,0.19,1.39,4.43,1.3,0.61,53.91,9.3,1.13,0.0,0.09,3.13,8.17,0.0,0.0,0.0,0.0,0.09,1.65,3.13,2.61,0.17,0.09,0.17,0.0,0.09,0.17,0.17,0.0,0.0,0.0,0.0,0.0,3.13,1.74,1.13,1.91,0.09,1.39,2.61,53.3,1.22,1.13,0.35,2.0,5.13,2.43,0.17,73.91,2.61,18.61,41.74,14.17,1.65,73.91,0.96,0.7,72.7,0.26,27.3,37.48,211.22,95.13,1.22,0.26,0.78,0.43,42.7,0.0,1.48,0.78,0.17,0.0,0.0,0.0,5.48,1.65,1.3,55.9,1718,33.0,76.63985682915984,76.63985682915984,0,Inverted Facilitators
Alessio Castro-Montes,1997-05-17,BelgianPro,Union SG,Right,Belgium,Fullbacks,1027,0.09,0.26,0.35,0.09,0.0,0.0,0.18,0.0,0.08,0.08,0.31,0.39,2.98,3.77,7.89,1.05,0.26,25.0,0.08,0.33,22.3,0.18,0.08,0.01,0.01,36.72,50.39,72.9,631.84,256.24,18.4,22.0,83.7,13.32,16.91,78.8,4.03,8.24,48.9,0.25,2.72,2.63,1.75,0.7,43.2,6.75,1.23,0.18,0.26,6.84,2.8,2.72,0.53,2.1,0.0,0.44,2.37,3.94,2.63,0.96,0.26,0.0,0.09,0.0,0.26,0.18,0.09,0.0,0.0,0.0,0.0,2.02,1.31,0.79,0.7,0.53,1.05,2.37,44.4,1.31,1.58,0.18,0.96,2.98,1.14,0.0,62.04,1.84,9.64,24.63,28.66,2.19,62.04,3.07,1.05,34.3,1.67,54.3,40.22,271.93,121.02,2.89,0.35,2.1,0.79,37.86,0.0,0.7,1.23,0.09,0.0,0.09,0.0,5.17,0.7,0.7,50.0,1731,28.0,77.47892719649245,77.47892719649245,2,Offensive Catalysts
Brian Oliván,1994-04-01,LaLiga,Espanyol,Left,Spain,Fullbacks,1017,0.0,0.09,0.09,0.0,0.0,0.0,0.18,0.0,0.04,0.04,0.1,0.13,1.86,3.54,5.04,0.53,0.09,16.7,0.0,0.0,23.8,0.18,0.06,-0.04,-0.04,28.05,40.53,69.2,501.86,246.73,12.83,13.81,92.9,11.86,16.99,69.8,3.01,7.7,39.1,0.07,1.33,3.89,1.06,0.8,32.04,8.41,1.15,0.0,0.27,4.87,6.46,0.8,0.09,0.53,0.0,0.09,1.15,2.12,1.42,0.71,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,1.15,0.89,0.62,0.53,0.0,0.35,1.15,30.8,0.8,0.53,0.18,0.89,2.04,2.04,0.0,47.79,2.39,13.89,20.62,13.36,0.71,47.79,0.35,0.09,25.0,0.27,75.0,21.95,101.95,63.98,0.89,0.0,0.89,0.09,26.46,0.0,1.15,0.53,0.27,0.0,0.0,0.0,2.48,0.27,0.89,23.1,1635,31.0,72.14111768450341,72.14111768450341,3,Robust Wide Stoppers
Fernando Marçal,1989-02-19,CampeonatoBrasileiro,Botafogo (RJ),Left,Brazil,Fullbacks,1014,0.09,0.0,0.09,0.09,0.0,0.0,0.44,0.0,0.03,0.03,0.06,0.09,1.6,5.24,4.79,0.8,0.18,22.2,0.11,0.5,22.8,0.0,0.03,0.06,0.06,46.78,60.0,78.0,797.57,319.44,22.81,25.83,88.3,18.73,22.28,84.1,4.26,8.61,49.5,0.07,0.71,3.82,0.62,0.27,47.04,12.43,1.51,0.0,0.09,4.7,8.96,1.95,0.18,1.24,0.09,0.53,1.42,2.04,1.15,0.71,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,1.33,1.42,0.98,0.09,0.89,1.95,45.5,1.07,0.8,0.09,1.95,4.44,3.73,0.0,71.89,3.55,20.33,33.2,18.64,0.44,71.89,0.8,0.36,44.4,0.36,44.4,30.8,147.87,89.2,0.8,0.18,0.71,0.62,37.63,0.0,2.4,1.15,0.09,0.0,0.09,0.0,3.55,2.4,1.24,65.9,1565,36.0,70.86742657832407,70.86742657832407,0,Inverted Facilitators
Paul Joly,2000-06-07,Ligue1,Auxerre,Right,France,Fullbacks,1009,0.0,0.09,0.09,0.0,0.0,0.0,0.27,0.09,0.05,0.05,0.12,0.17,2.5,4.55,5.44,0.89,0.45,50.0,0.0,0.0,16.7,0.0,0.06,-0.05,-0.05,37.82,55.03,68.7,668.62,244.4,17.48,21.41,81.7,15.16,20.52,73.9,4.28,9.63,44.4,0.13,1.43,3.39,1.61,0.71,45.85,8.92,1.07,0.18,0.8,4.91,7.85,0.0,0.0,0.0,0.0,0.27,1.69,2.85,2.41,0.18,0.09,0.09,0.09,0.0,0.27,0.18,0.09,0.0,0.0,0.0,0.0,4.37,2.85,2.68,1.52,0.18,2.41,4.01,60.0,1.61,1.69,0.09,2.23,6.6,2.85,0.45,71.36,2.59,22.3,31.84,17.84,1.43,71.36,2.41,0.54,22.2,1.52,63.0,35.14,164.66,82.24,1.69,0.36,2.14,1.07,38.8,0.0,0.89,2.41,0.0,0.0,0.09,0.0,5.0,1.16,0.71,61.9,1629,25.0,73.94016129752606,73.94016129752606,4,Two-Way Modernisers
Óscar Gil,1997-04-26,BelgianPro,OH Leuven,Right,Spain,Fullbacks,1006,0.09,0.0,0.09,0.09,0.0,0.0,0.36,0.09,0.07,0.07,0.07,0.13,1.79,2.95,3.13,0.63,0.18,28.6,0.14,0.5,15.9,0.0,0.11,0.02,0.02,34.98,43.84,79.8,603.52,192.52,16.1,18.97,84.9,15.39,18.79,81.9,2.86,4.2,68.1,0.04,0.98,2.24,0.54,0.18,34.18,9.48,0.81,0.0,0.45,1.52,8.68,0.0,0.0,0.0,0.0,0.18,1.34,1.97,1.52,0.18,0.27,0.0,0.0,0.0,0.27,0.18,0.0,0.09,0.0,0.0,0.0,2.68,1.7,1.52,0.98,0.18,1.07,2.68,40.0,1.61,1.88,0.45,1.25,3.94,2.77,0.0,58.87,4.03,19.95,25.23,14.31,1.52,58.87,3.04,1.34,44.1,1.61,52.9,32.74,204.96,81.95,1.43,0.27,2.06,1.07,31.22,0.0,1.52,2.06,0.09,0.0,0.0,0.0,2.33,1.07,1.34,44.4,1432,28.0,67.76225674154384,67.76225674154384,3,Robust Wide Stoppers
Hidde ter Avest,1997-05-20,EFLChampionship,Oxford United,Right,Netherlands,Fullbacks,997,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.06,0.06,0.03,0.09,0.72,2.71,2.71,0.45,0.36,80.0,0.2,0.25,10.3,0.0,0.14,0.03,0.03,25.28,38.18,66.2,391.05,180.54,14.17,17.15,82.6,9.21,13.09,70.3,1.26,5.24,24.1,0.03,0.27,2.44,0.54,0.18,32.86,5.06,0.0,0.0,0.09,1.53,5.06,0.0,0.0,0.0,0.0,0.27,1.53,0.99,0.9,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.44,1.26,1.17,0.81,0.45,1.44,1.99,72.7,0.54,1.17,0.45,1.26,3.7,5.69,0.0,52.63,5.96,21.21,22.48,9.12,0.81,52.63,0.45,0.18,40.0,0.27,60.0,19.77,71.49,32.23,0.45,0.0,1.08,0.45,24.19,0.0,0.9,0.63,0.09,0.0,0.0,0.0,3.61,1.35,1.26,51.7,1461,28.0,68.37952448087336,68.37952448087336,3,Robust Wide Stoppers
Riccardo Calafiori,2002-05-19,PremierLeague,Arsenal,Left,Italy,Fullbacks,983,0.18,0.09,0.27,0.18,0.0,0.0,0.37,0.0,0.08,0.08,0.03,0.1,2.01,4.94,2.66,0.92,0.55,60.0,0.2,0.33,14.1,0.0,0.09,0.1,0.1,43.03,50.26,85.6,632.01,156.1,25.64,28.02,91.5,14.92,17.21,86.7,1.74,2.56,67.9,0.06,0.55,3.75,0.82,0.09,44.22,5.95,0.64,0.0,0.18,1.01,5.31,0.0,0.0,0.0,0.0,0.09,1.01,1.19,1.01,0.0,0.09,0.09,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.47,1.74,1.37,0.92,0.18,1.65,2.66,62.1,1.01,1.1,0.55,0.82,3.3,2.29,0.0,59.79,2.75,15.02,24.17,20.97,2.75,59.79,1.19,0.82,69.2,0.27,23.1,28.2,151.53,81.39,1.37,0.27,1.1,0.46,36.07,0.0,1.46,0.55,0.27,0.0,0.0,0.0,3.2,2.01,1.28,61.1,1993,23.0,78.61587249194329,83.46753448495191,0,Inverted Facilitators
Yanis Zouaoui,1994-07-10,Ligue1,Le Havre,Left,Algeria,Fullbacks,976,0.0,0.18,0.18,0.0,0.0,0.0,0.28,0.0,0.01,0.01,0.27,0.29,3.04,2.95,3.04,0.46,0.18,40.0,0.0,0.0,28.6,0.18,0.03,-0.01,-0.01,37.62,54.87,68.6,690.12,249.9,18.17,20.47,88.7,13.65,18.81,72.5,5.26,12.54,41.9,0.29,2.58,2.12,1.29,0.83,38.82,15.86,3.14,0.09,0.09,10.14,8.21,4.52,3.04,1.38,0.0,0.18,1.66,3.69,1.29,2.21,0.09,0.09,0.0,0.0,0.28,0.09,0.18,0.0,0.0,0.0,0.0,1.84,0.92,0.92,0.74,0.18,1.01,1.38,73.3,0.37,1.38,0.18,0.74,2.58,3.97,0.0,66.85,3.5,19.46,27.76,20.47,0.74,66.85,1.66,1.2,72.2,0.37,22.2,29.42,202.04,117.3,2.77,0.28,1.66,0.37,33.57,0.0,0.74,1.2,0.09,0.0,0.0,0.0,3.78,0.65,0.37,63.6,1554,31.0,71.35808908971626,71.35808908971626,1,Dynamic Engines
Théo Sainte-Luce,1998-10-20,Ligue1,Montpellier,Left,France,Fullbacks,973,0.09,0.0,0.09,0.09,0.0,0.0,0.28,0.0,0.09,0.09,0.07,0.17,1.76,2.03,3.05,0.65,0.37,57.1,0.14,0.25,10.8,0.0,0.15,0.0,0.0,23.77,32.1,74.1,346.31,141.89,13.69,16.0,85.5,8.05,11.28,71.3,1.11,2.59,42.9,0.07,0.74,1.3,0.74,0.46,25.71,6.2,0.09,0.0,0.0,1.94,6.1,0.0,0.0,0.0,0.0,0.19,0.74,1.11,1.02,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.02,1.48,0.37,0.37,1.48,3.05,48.5,1.57,1.48,0.37,1.02,3.24,3.05,0.09,45.32,4.16,14.89,17.85,12.86,1.67,45.32,1.85,1.11,60.0,0.74,40.0,18.41,97.58,50.97,0.74,0.46,1.85,0.74,21.92,0.0,0.65,0.83,0.19,0.0,0.0,0.0,3.51,1.39,1.3,51.7,1490,27.0,68.95773002098414,68.95773002098414,4,Two-Way Modernisers
Kyle Walker,1990-05-28,PremierLeague,Milan,Right,England,Fullbacks,970,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.01,0.04,0.06,1.11,5.94,1.02,0.46,0.19,40.0,0.0,0.0,27.7,0.0,0.03,-0.01,-0.01,67.18,76.64,87.7,1106.72,363.53,34.05,36.0,94.6,28.3,30.99,91.3,3.9,7.61,51.2,0.12,0.65,5.85,0.65,0.37,67.45,9.19,1.67,0.19,0.65,1.3,7.52,0.0,0.0,0.0,0.0,0.0,0.74,1.58,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.93,0.65,0.65,0.28,1.3,2.41,53.8,1.11,1.21,0.37,0.28,1.86,1.21,0.09,82.76,2.41,18.28,43.89,21.15,0.46,82.76,0.56,0.28,50.0,0.19,33.3,46.3,211.92,102.62,1.21,0.0,0.84,0.19,58.45,0.0,0.56,0.46,0.09,0.0,0.0,0.0,4.27,0.84,0.65,56.3,1787,35.0,76.84326731675571,76.84326731675571,0,Inverted Facilitators
Nicola Zalewski,2002-01-23,SerieA,Internazionale,Right,Poland,Fullbacks,968,0.09,0.09,0.19,0.09,0.0,0.0,0.37,0.0,0.05,0.05,0.23,0.28,5.58,3.25,9.39,0.93,0.28,30.0,0.1,0.33,21.7,0.0,0.05,0.05,0.05,37.1,47.42,78.2,604.8,115.66,19.8,22.31,88.8,12.92,16.46,78.5,3.07,5.21,58.9,0.22,1.95,1.95,2.32,1.21,43.33,4.0,0.28,0.19,0.37,4.83,3.72,0.0,0.0,0.0,0.0,0.09,1.77,3.72,3.25,0.0,0.09,0.09,0.28,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.39,0.93,0.56,0.37,0.46,0.56,1.21,46.2,0.65,1.12,0.28,0.56,1.95,1.21,0.28,57.46,1.39,9.58,22.69,25.94,2.88,57.46,3.35,1.02,30.6,1.58,47.2,37.1,289.99,147.37,3.16,1.3,1.67,1.02,41.47,0.0,0.84,2.23,0.09,0.0,0.0,0.0,4.09,0.65,1.02,38.9,1933,23.0,80.42719540702063,84.79021411253416,1,Dynamic Engines
Reinildo Mandava,1994-01-21,LaLiga,Atlético Madrid,Left,Mozambique,Fullbacks,941,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.01,0.01,0.01,0.02,1.34,3.25,1.43,0.1,0.1,100.0,0.0,0.0,9.3,0.0,0.07,-0.01,-0.01,49.26,58.53,84.2,750.99,283.96,27.16,28.88,94.0,19.51,23.62,82.6,1.91,4.3,44.4,0.02,0.19,2.3,0.19,0.0,49.45,9.09,1.05,0.0,0.1,0.77,8.03,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.57,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.72,1.05,0.96,0.67,0.1,0.96,1.72,55.6,0.77,1.05,0.48,1.53,3.25,3.35,0.0,68.58,5.36,27.74,31.18,9.85,0.77,68.58,1.72,0.38,22.2,0.86,50.0,40.27,163.07,81.58,1.43,0.19,0.77,0.38,43.9,0.0,1.82,1.72,0.1,0.0,0.1,0.0,4.97,0.96,1.34,41.7,1855,31.0,75.3085171747864,75.3085171747864,3,Robust Wide Stoppers
Benjamin Henrichs,1997-02-23,Bundesliga,RB Leipzig,Right,Germany,Fullbacks,935,0.0,0.19,0.19,0.0,0.0,0.0,0.29,0.0,0.05,0.04,0.13,0.17,0.87,2.79,5.29,1.06,0.1,9.1,0.0,0.0,22.1,0.1,0.04,-0.05,-0.04,34.65,45.82,75.6,556.75,197.42,18.96,21.56,87.9,13.09,16.27,80.5,2.02,5.2,38.9,0.19,1.06,3.18,0.96,0.29,39.75,5.97,0.48,0.1,0.29,1.83,5.49,0.0,0.0,0.0,0.0,0.1,1.25,1.93,1.73,0.1,0.0,0.1,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,3.08,1.54,1.73,0.96,0.39,1.35,2.6,51.9,1.25,2.12,0.29,1.44,4.52,3.18,0.0,58.33,4.04,18.19,25.89,14.82,0.77,58.33,1.25,0.87,69.2,0.39,30.8,27.91,123.69,42.16,0.67,0.0,0.87,0.58,33.21,0.0,1.25,0.87,0.0,0.0,0.0,0.0,5.78,0.77,0.48,61.5,1716,28.0,73.93678470968419,73.93678470968419,4,Two-Way Modernisers
Ulisses Garcia,1996-01-11,Ligue1,Marseille,Left,Switzerland,Fullbacks,930,0.19,0.19,0.39,0.19,0.0,0.0,0.19,0.0,0.15,0.15,0.14,0.28,2.23,5.13,8.42,0.77,0.19,25.0,0.25,1.0,14.2,0.0,0.19,0.05,0.05,51.77,61.16,84.7,810.58,229.35,26.71,29.61,90.2,20.81,24.29,85.7,2.81,3.77,74.4,0.12,0.77,3.87,0.97,0.48,51.87,9.1,1.45,0.0,0.19,3.39,7.16,0.0,0.0,0.0,0.0,0.19,1.45,1.94,1.45,0.0,0.19,0.0,0.19,0.1,0.68,0.48,0.0,0.1,0.0,0.1,0.0,1.35,1.06,0.68,0.48,0.19,0.39,1.35,28.6,0.97,0.48,0.1,0.77,2.13,1.74,0.0,68.9,2.32,14.71,34.55,19.94,2.03,68.9,1.74,0.68,38.9,1.06,61.1,37.35,170.23,83.03,0.97,0.1,1.45,1.06,46.45,0.0,0.77,0.87,0.19,0.1,0.0,0.0,4.65,1.65,0.58,73.9,1757,29.0,74.93625032274515,74.93625032274515,0,Inverted Facilitators
Eros Mancuso,1999-04-17,CampeonatoBrasileiro,Fortaleza,Right,Argentina,Fullbacks,923,0.1,0.2,0.29,0.1,0.0,0.0,0.49,0.1,0.06,0.06,0.07,0.13,1.27,3.12,3.61,1.66,0.59,35.3,0.06,0.17,24.2,0.0,0.03,0.04,0.04,32.57,43.0,75.7,534.64,192.77,17.26,19.5,88.5,12.38,15.89,77.9,2.44,5.56,43.9,0.08,1.07,3.02,0.98,0.29,35.1,7.41,0.68,0.1,0.2,1.37,6.63,0.1,0.1,0.0,0.0,0.49,0.78,2.05,1.66,0.1,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.34,1.66,0.98,0.98,0.39,1.17,2.73,42.9,1.56,1.37,0.1,0.78,3.12,2.44,0.0,53.82,2.63,15.31,27.89,11.41,1.07,53.82,1.17,0.59,50.0,0.59,50.0,25.45,110.87,55.38,0.88,0.0,1.46,1.37,30.81,0.1,2.15,0.78,0.0,0.0,0.0,0.0,4.49,0.39,0.2,66.7,1502,26.0,68.84914185812255,68.84914185812255,4,Two-Way Modernisers
Djevencio van der Kust,2001-04-30,Eredivisie,Beerschot Wilrijk,Left,Suriname,Fullbacks,923,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.01,0.01,0.03,0.04,1.07,2.63,5.36,0.2,0.1,50.0,0.0,0.0,17.9,0.0,0.05,-0.01,-0.01,39.1,50.02,78.2,651.26,168.1,20.38,23.01,88.6,14.82,19.79,74.9,3.32,5.07,65.4,0.04,0.39,1.95,0.39,0.2,41.83,8.09,1.07,0.0,0.1,2.73,7.02,0.0,0.0,0.0,0.0,0.1,1.07,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,1.27,0.98,0.68,0.0,0.78,1.66,47.1,0.88,1.95,0.78,0.98,2.63,3.41,0.0,61.63,4.58,23.5,23.11,15.41,1.46,61.63,0.59,0.0,0.0,0.39,66.7,29.64,144.9,68.45,0.88,0.2,1.66,0.29,33.45,0.0,0.98,0.29,0.1,0.0,0.0,0.0,3.8,0.59,0.88,40.0,1335,24.0,64.26197491918236,64.26197491918236,3,Robust Wide Stoppers
Lars Ritzka,1998-05-07,Bundesliga,St Pauli,Left,Germany,Fullbacks,922,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.04,0.04,0.02,0.06,0.78,2.05,3.32,0.78,0.1,12.5,0.13,1.0,25.0,0.0,0.06,0.06,0.06,29.67,41.49,71.5,498.71,175.9,13.96,15.81,88.3,14.35,18.55,77.4,1.27,5.08,25.0,0.03,0.49,2.44,0.49,0.2,34.26,7.13,0.49,0.0,0.1,1.85,6.15,0.1,0.0,0.0,0.0,0.1,1.76,1.17,1.07,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,2.83,2.73,1.56,0.49,2.44,4.0,61.0,1.56,1.56,0.2,1.07,5.86,4.0,0.0,55.35,3.9,20.99,23.82,10.64,0.59,55.35,0.1,0.0,0.0,0.1,100.0,15.72,62.47,37.78,0.59,0.0,0.59,0.39,25.67,0.0,0.98,0.59,0.1,0.0,0.0,0.0,3.42,0.68,2.15,24.1,1577,27.0,69.46478406638599,69.46478406638599,4,Two-Way Modernisers
Jesus Vazquez,2003-01-02,LaLiga,Valencia,Left,Spain,Fullbacks,919,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.06,0.08,3.13,2.06,4.7,0.49,0.1,20.0,0.0,0.0,26.4,0.0,0.03,-0.01,-0.01,33.79,43.78,77.2,463.42,129.56,21.15,23.21,91.1,11.26,14.69,76.7,0.78,2.64,29.6,0.06,0.29,1.76,0.29,0.2,32.51,10.97,0.78,0.0,0.0,2.25,10.09,0.0,0.0,0.0,0.0,0.29,2.15,0.88,0.59,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.25,1.76,1.18,0.88,0.2,0.98,1.86,52.6,0.88,1.57,0.49,0.98,3.23,2.94,0.0,57.39,3.53,16.65,23.21,18.41,1.37,57.39,3.53,1.37,38.9,1.66,47.2,24.48,147.88,86.28,2.64,0.49,1.37,0.78,27.81,0.0,1.66,1.08,0.1,0.0,0.0,0.0,4.11,1.18,1.27,48.0,1679,22.0,70.30895530072118,73.19093385128181,3,Robust Wide Stoppers
