Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Steven Alzate,1998-09-08,EFLChampionship,Hull City,Right,Colombia,Midfielders,1941,0.0,0.05,0.05,0.0,0.0,0.0,0.09,0.0,0.02,0.02,0.03,0.06,0.83,3.57,0.65,0.7,0.05,6.7,0.0,0.0,25.4,0.0,0.03,-0.02,-0.02,42.38,50.63,83.7,676.65,180.46,21.79,23.93,91.1,15.49,18.08,85.6,3.29,5.33,61.7,0.04,0.65,4.4,0.28,0.09,48.18,2.23,1.62,0.05,0.32,1.11,0.28,0.14,0.05,0.05,0.0,0.23,0.7,1.95,1.48,0.09,0.14,0.05,0.05,0.14,0.19,0.19,0.0,0.0,0.0,0.0,0.0,3.43,2.32,1.58,1.72,0.14,1.16,1.76,65.8,0.6,1.44,0.83,1.25,4.68,2.69,0.05,63.25,4.03,18.32,35.1,10.76,0.46,63.25,1.81,1.39,76.9,0.37,20.5,30.37,149.72,57.77,0.79,0.09,1.25,0.79,36.17,0.0,0.93,0.93,0.05,0.0,0.0,0.0,7.51,1.39,0.83,62.5,1492,27.0,71.6892770663734,71.6892770663734,5,Ball-Winning Specialists
Abdülkadir Ömür,1999-06-25,EFLChampionship,Rizespor,Left,Turkey,Midfielders,1064,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.07,0.07,0.07,0.14,2.03,2.96,5.5,0.68,0.25,37.5,0.0,0.0,21.5,0.34,0.1,-0.07,-0.07,27.24,35.7,76.3,373.28,83.74,16.41,18.61,88.2,8.46,10.83,78.1,1.02,2.54,40.0,0.08,1.1,1.78,1.1,0.25,32.48,2.96,0.85,0.17,0.08,3.38,0.17,1.86,0.76,0.42,0.0,0.25,1.18,2.62,2.03,0.08,0.17,0.08,0.17,0.08,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.35,1.02,0.42,0.93,0.0,0.25,1.02,25.0,0.76,0.76,0.08,0.42,1.78,0.42,0.0,44.58,1.02,8.63,17.59,19.03,1.86,44.58,2.11,0.59,28.0,1.44,68.0,25.71,166.8,77.65,1.27,0.17,1.52,1.18,30.45,0.0,0.85,1.52,0.17,0.0,0.0,0.0,4.14,0.34,2.37,12.5,1678,26.0,71.87981757416169,71.87981757416169,4,All-Round Carriers
Marvin Mehlem,1997-09-11,EFLChampionship,Paderborn 07,Both,Germany,Midfielders,902,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.15,0.15,0.12,0.28,0.6,1.7,4.09,1.2,0.1,8.3,0.0,0.0,13.4,0.1,0.13,-0.15,-0.15,20.26,26.04,77.8,302.93,66.95,11.47,13.47,85.2,6.39,7.78,82.1,1.4,2.2,63.6,0.06,1.5,1.0,0.3,0.0,23.35,2.29,0.6,0.0,0.0,1.3,0.2,1.5,0.0,0.3,0.0,0.4,1.0,2.89,2.1,0.4,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.1,0.1,0.0,2.0,1.1,0.5,0.9,0.6,0.6,1.9,31.6,1.3,0.8,0.0,0.5,2.49,0.4,0.0,34.92,0.6,5.09,13.47,16.56,3.59,34.92,1.0,0.1,10.0,0.8,80.0,18.36,85.61,24.05,0.4,0.1,2.29,1.1,22.75,0.0,1.6,2.1,0.3,0.1,0.0,0.0,2.49,0.7,1.0,41.2,1468,28.0,71.57720579209722,71.57720579209722,4,All-Round Carriers
Matt Crooks,1994-01-20,EFLChampionship,Hull City,Right,England,Midfielders,789,0.34,0.0,0.34,0.34,0.0,0.0,0.46,0.11,0.31,0.31,0.06,0.37,1.25,3.42,2.74,1.48,0.57,38.5,0.23,0.6,10.5,0.0,0.21,0.03,0.03,23.73,31.25,75.9,365.13,105.63,12.55,15.86,79.1,8.56,9.92,86.2,1.6,2.97,53.8,0.07,0.46,3.19,0.57,0.0,30.68,0.46,0.23,0.23,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.8,1.83,1.71,0.0,0.0,0.0,0.11,0.0,0.23,0.11,0.0,0.0,0.0,0.11,0.0,2.17,1.14,1.03,0.91,0.23,0.8,1.37,58.3,0.57,1.14,0.23,0.57,2.74,2.4,0.0,42.89,2.62,9.24,23.04,11.29,2.97,42.89,1.25,0.57,45.5,0.46,36.4,20.76,101.41,48.59,0.91,0.46,1.37,0.68,26.01,0.11,2.85,0.46,0.57,0.0,0.0,0.0,3.42,1.94,2.74,41.5,1492,31.0,65.70507956224945,65.70507956224945,4,All-Round Carriers
Liam Millar,1999-09-27,EFLChampionship,Hull City,Right,Canada,Midfielders,619,0.15,0.29,0.44,0.15,0.0,0.0,0.44,0.0,0.1,0.1,0.15,0.23,7.56,4.07,8.87,2.62,0.58,22.2,0.06,0.25,18.1,0.0,0.04,0.04,0.04,30.53,42.02,72.7,445.2,112.1,15.99,19.19,83.3,10.9,13.81,78.9,1.45,4.51,32.3,0.2,1.31,0.87,2.62,0.44,40.42,1.45,0.44,0.15,0.29,5.38,0.44,0.58,0.44,0.0,0.0,0.15,1.74,3.93,2.76,0.0,0.87,0.29,0.0,0.0,0.87,0.58,0.0,0.15,0.15,0.0,0.0,1.16,0.87,1.02,0.15,0.0,0.44,1.31,33.3,0.87,1.74,0.0,0.58,1.74,0.73,0.0,55.11,0.58,6.69,21.23,28.35,5.09,55.11,5.96,2.33,39.0,2.76,46.3,38.53,357.24,199.77,5.09,3.2,1.6,1.31,43.18,0.0,1.6,1.45,0.15,0.0,0.0,0.0,3.78,0.58,0.87,40.0,1492,26.0,66.96870561124047,66.96870561124047,0,Advanced Playmakers
Jordan Clark,1993-09-22,EFLChampionship,Luton Town,Right,England,Midfielders,3235,0.17,0.17,0.33,0.17,0.0,0.0,0.28,0.0,0.09,0.09,0.17,0.26,1.36,3.84,2.62,1.11,0.5,45.0,0.15,0.33,19.9,0.11,0.08,0.08,0.08,25.96,36.61,70.9,464.94,176.52,11.49,13.35,86.0,9.38,11.57,81.0,3.73,8.74,42.7,0.16,1.47,2.98,0.95,0.19,30.63,5.62,2.39,0.14,0.33,4.4,0.61,2.06,1.14,0.78,0.0,0.36,0.81,2.7,1.61,0.78,0.11,0.14,0.03,0.03,0.25,0.14,0.06,0.0,0.06,0.0,0.0,1.56,1.03,0.67,0.67,0.22,0.72,1.84,39.4,1.11,1.09,0.42,0.83,2.39,1.42,0.03,47.1,2.0,9.32,22.92,15.52,1.67,47.1,2.45,1.28,52.3,1.03,42.0,22.34,123.91,58.2,1.09,0.31,1.36,0.95,24.09,0.0,1.14,1.09,0.06,0.0,0.0,0.0,4.42,1.11,1.31,46.0,1498,32.0,72.68665498494082,72.68665498494082,4,All-Round Carriers
Tom Krauß,2001-06-22,EFLChampionship,Bochum,Right,Germany,Midfielders,1601,0.11,0.22,0.34,0.11,0.0,0.0,0.06,0.0,0.05,0.05,0.14,0.19,0.96,3.65,2.75,0.96,0.11,11.8,0.12,1.0,21.7,0.0,0.05,0.06,0.06,27.26,35.81,76.1,448.65,109.34,13.04,15.68,83.2,11.52,13.89,83.0,1.74,3.49,50.0,0.08,1.18,2.7,0.96,0.06,34.52,1.01,0.34,0.11,0.51,0.62,0.17,0.0,0.0,0.0,0.0,0.28,1.18,2.14,1.69,0.0,0.11,0.17,0.0,0.17,0.28,0.17,0.0,0.0,0.06,0.0,0.06,4.55,2.98,1.41,2.08,1.07,1.86,3.49,53.2,1.63,2.02,0.22,0.9,5.45,1.01,0.0,47.9,1.12,9.28,24.34,15.12,1.8,47.9,1.12,0.73,65.0,0.39,35.0,21.81,92.81,37.78,1.07,0.22,1.8,0.79,22.54,0.0,1.91,0.96,0.0,0.0,0.0,0.0,7.14,0.51,1.29,28.1,1540,24.0,74.70463146484916,74.70463146484916,3,Supportive Engines
Liam Walsh,1997-09-15,EFLChampionship,Luton Town,Right,England,Midfielders,1411,0.0,0.06,0.06,0.0,0.0,0.0,0.19,0.19,0.06,0.06,0.13,0.19,0.7,5.23,1.08,1.47,0.38,26.1,0.0,0.0,24.0,0.13,0.04,-0.06,-0.06,34.06,45.1,75.5,618.01,193.33,14.22,16.39,86.8,13.71,16.46,83.3,4.4,9.19,47.9,0.16,1.72,4.02,0.96,0.32,39.23,5.74,2.81,0.0,0.51,4.66,0.38,2.42,1.28,0.51,0.13,0.13,1.08,2.81,1.59,0.83,0.06,0.19,0.13,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.17,1.15,0.89,0.83,0.45,1.21,2.36,51.4,1.15,0.77,0.26,0.57,2.74,1.85,0.0,56.13,1.85,9.76,29.47,17.92,0.51,56.13,1.08,0.51,47.1,0.57,52.9,25.26,116.02,44.01,0.57,0.06,1.34,1.02,30.3,0.0,1.98,1.34,0.0,0.0,0.0,0.0,4.66,0.83,1.28,39.4,1498,28.0,69.93375519704188,69.93375519704188,4,All-Round Carriers
Shandon Baptiste,1998-04-08,EFLChampionship,Luton Town,Right,Grenada,Midfielders,717,0.13,0.0,0.13,0.13,0.0,0.0,0.25,0.0,0.11,0.11,0.19,0.3,1.13,4.27,2.01,0.75,0.25,33.3,0.17,0.5,19.3,0.0,0.15,0.01,0.01,34.52,43.93,78.6,600.25,171.59,14.18,16.82,84.3,15.06,17.45,86.3,3.39,6.53,51.9,0.19,1.76,3.51,1.51,0.13,39.54,3.89,1.76,0.38,0.5,4.02,0.38,1.63,0.75,0.88,0.0,0.5,0.88,2.89,2.13,0.63,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.76,1.0,1.0,0.63,0.13,1.0,1.88,53.3,0.88,1.76,0.63,1.51,3.26,1.88,0.0,55.36,2.76,12.8,25.48,17.7,1.76,55.36,1.63,0.38,23.1,1.0,61.5,27.24,134.18,58.12,0.63,0.25,0.88,1.13,32.51,0.0,1.26,0.88,0.13,0.0,0.0,0.0,4.52,0.75,1.0,42.9,1498,27.0,64.69648734074639,64.69648734074639,4,All-Round Carriers
Adam Randell,2000-10-01,EFLChampionship,Plymouth Argyle,Right,England,Midfielders,3378,0.03,0.08,0.11,0.03,0.0,0.0,0.19,0.0,0.04,0.04,0.09,0.13,0.69,4.32,0.93,0.8,0.19,23.3,0.03,0.14,26.7,0.27,0.05,-0.01,-0.01,33.92,45.72,74.2,656.48,204.06,13.14,15.03,87.4,15.13,18.36,82.4,4.9,9.88,49.6,0.1,1.15,3.52,0.61,0.13,38.69,6.66,2.69,0.19,0.53,3.57,0.16,2.21,0.91,0.99,0.03,0.37,0.91,2.24,1.49,0.51,0.03,0.05,0.13,0.03,0.16,0.11,0.0,0.0,0.03,0.03,0.0,1.76,1.04,0.59,1.01,0.16,0.85,1.68,50.8,0.83,1.28,0.64,1.31,3.06,2.77,0.13,56.32,3.38,14.39,32.32,10.2,0.29,56.32,1.09,0.56,51.2,0.4,36.6,22.94,113.95,57.55,0.8,0.13,0.99,0.69,28.59,0.0,1.07,1.17,0.05,0.03,0.0,0.0,4.45,1.44,1.09,56.8,1443,25.0,70.87058467003345,70.87058467003345,4,All-Round Carriers
Jordan Houghton,1995-11-09,EFLChampionship,Plymouth Argyle,Right,England,Midfielders,1526,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,0.03,0.01,0.04,0.18,1.77,0.65,0.41,0.18,42.9,0.0,0.0,18.7,0.0,0.07,-0.03,-0.03,16.69,25.12,66.4,270.77,97.79,8.37,10.56,79.3,7.2,10.56,68.2,0.83,2.36,35.0,0.07,0.24,1.65,0.41,0.0,23.59,1.42,0.88,0.0,0.06,0.53,0.0,0.29,0.06,0.18,0.0,0.12,0.59,0.94,0.71,0.0,0.0,0.12,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.06,1.36,1.12,0.71,0.24,0.71,1.42,50.0,0.71,1.47,0.41,0.53,2.6,2.36,0.0,35.33,2.89,12.21,18.52,4.78,0.59,35.33,0.24,0.06,25.0,0.18,75.0,9.61,33.15,12.33,0.0,0.06,1.12,0.47,13.92,0.0,1.53,1.06,0.0,0.0,0.0,0.0,3.66,1.89,1.65,53.3,1443,30.0,66.60384235454232,66.60384235454232,4,All-Round Carriers
Alexander Robertson,2003-04-17,EFLChampionship,Cardiff City,Right,Australia,Midfielders,2409,0.11,0.11,0.22,0.11,0.0,0.0,0.26,0.0,0.05,0.05,0.11,0.16,0.64,4.33,2.2,0.67,0.22,33.3,0.17,0.5,22.5,0.04,0.08,0.06,0.06,38.37,49.69,77.2,658.17,213.06,19.09,21.71,88.0,13.11,15.58,84.2,4.48,8.89,50.4,0.14,1.79,4.07,0.71,0.11,42.33,7.1,2.8,0.11,0.67,4.93,0.3,3.47,1.23,1.57,0.04,0.26,0.93,3.29,1.87,1.16,0.04,0.11,0.11,0.0,0.11,0.04,0.07,0.0,0.0,0.0,0.0,2.43,1.38,0.93,0.82,0.67,1.08,1.91,56.9,0.82,1.61,0.37,1.35,3.77,0.86,0.0,60.67,2.13,12.37,31.27,17.75,1.16,60.67,1.64,0.82,50.0,0.67,40.9,31.08,137.22,50.51,0.56,0.22,1.72,0.56,37.4,0.0,2.02,1.57,0.15,0.0,0.0,0.0,4.56,1.38,1.27,52.1,1434,22.0,70.63926168107572,71.34278284423424,5,Ball-Winning Specialists
Emmanouil Siopis,1994-05-14,EFLChampionship,Panathinaikos,Right,Greece,Midfielders,1444,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.02,0.01,0.03,0.31,3.49,0.5,0.62,0.12,20.0,0.0,0.0,25.9,0.0,0.03,-0.02,-0.02,31.1,36.96,84.1,535.95,149.9,15.02,16.52,90.9,12.65,14.34,88.3,2.87,4.18,68.7,0.02,0.31,3.74,0.19,0.06,35.71,1.0,0.81,0.06,0.62,0.19,0.12,0.0,0.0,0.0,0.0,0.25,0.75,1.31,1.12,0.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.87,1.75,1.18,1.37,0.31,1.31,2.74,47.7,1.43,1.56,0.25,1.37,4.24,1.5,0.0,47.93,1.99,12.65,29.54,6.11,0.12,47.93,0.69,0.5,72.7,0.12,18.2,22.69,88.82,30.29,0.69,0.06,1.06,1.25,26.86,0.0,0.69,1.75,0.0,0.0,0.0,0.0,5.05,0.69,0.81,45.8,1410,31.0,68.72561958974426,68.72561958974426,6,Hybrid Workhorses
Joe Ralls,1993-10-12,EFLChampionship,Cardiff City,Left,England,Midfielders,1148,0.0,0.08,0.08,0.0,0.0,0.0,0.47,0.0,0.04,0.04,0.12,0.16,0.63,5.96,1.33,1.18,0.31,26.7,0.0,0.0,23.1,0.0,0.03,-0.04,-0.04,39.59,52.53,75.4,742.42,250.24,16.39,19.29,85.0,16.7,19.44,85.9,5.33,10.82,49.3,0.09,1.65,5.49,0.39,0.24,46.65,5.57,2.27,0.08,0.47,4.63,0.24,2.9,1.41,1.41,0.0,0.31,1.18,3.84,2.43,0.86,0.0,0.47,0.0,0.08,0.24,0.08,0.08,0.0,0.08,0.0,0.0,1.72,0.86,0.47,1.18,0.08,0.78,1.88,41.7,1.1,1.1,0.47,1.1,2.82,0.86,0.0,61.07,2.27,10.98,38.26,12.31,0.94,61.07,0.55,0.24,42.9,0.31,57.1,31.59,130.77,54.56,1.18,0.31,1.02,0.63,38.18,0.0,2.12,0.78,0.0,0.0,0.0,0.0,4.55,0.94,0.63,60.0,1434,32.0,69.35615830981729,69.35615830981729,2,Vertical Connectors
Sivert Mannsverk,2002-05-08,EFLChampionship,Cardiff City,Right,Norway,Midfielders,1004,0.0,0.09,0.09,0.0,0.0,0.0,0.36,0.0,0.03,0.03,0.1,0.13,0.99,5.38,1.17,0.81,0.09,11.1,0.0,0.0,21.8,0.0,0.03,-0.03,-0.03,33.35,44.91,74.3,549.86,195.06,16.31,19.99,81.6,13.18,17.03,77.4,2.78,5.02,55.4,0.08,0.99,5.47,0.54,0.18,43.92,0.81,0.45,0.27,0.0,0.54,0.27,0.0,0.0,0.0,0.0,0.18,1.17,2.42,2.15,0.0,0.09,0.09,0.0,0.09,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.61,1.08,0.99,0.54,0.09,0.72,1.88,38.1,1.17,1.17,0.45,1.34,2.96,1.61,0.09,54.5,3.23,11.65,32.27,11.12,0.72,54.5,0.9,0.36,40.0,0.36,40.0,26.8,136.7,69.2,0.45,0.18,1.17,1.08,29.31,0.0,1.61,0.54,0.0,0.0,0.0,0.0,5.2,2.78,2.78,50.0,1434,23.0,69.86695962654906,69.86695962654906,4,All-Round Carriers
David Turnbull,1999-07-10,EFLChampionship,Cardiff City,Right,Scotland,Midfielders,826,0.11,0.0,0.11,0.11,0.0,0.11,0.22,0.0,0.15,0.04,0.09,0.14,0.76,7.41,1.74,2.07,1.09,52.6,0.05,0.1,30.0,0.11,0.02,-0.04,0.07,58.51,69.52,84.2,1007.0,304.0,27.35,30.29,90.3,23.32,26.37,88.4,6.21,9.81,63.3,0.11,1.63,5.99,1.31,0.22,63.85,5.23,1.74,0.11,0.11,5.45,0.22,3.27,1.09,1.96,0.0,0.44,0.76,4.69,3.49,0.98,0.0,0.22,0.0,0.0,0.22,0.11,0.0,0.0,0.11,0.0,0.0,1.85,1.42,0.87,0.65,0.33,0.87,1.63,53.3,0.76,1.09,0.22,0.65,2.51,0.98,0.11,78.34,1.96,14.49,42.17,22.12,0.65,78.23,0.44,0.0,0.0,0.44,100.0,43.47,214.1,98.61,1.42,0.0,0.76,0.76,53.5,0.0,1.09,0.11,0.0,0.0,0.0,0.0,4.9,0.65,0.87,42.9,1434,26.0,66.03782724652169,66.03782724652169,2,Vertical Connectors
Aaron Ramsey,1990-12-26,EFLChampionship,Cardiff City,Right,Wales,Midfielders,557,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.13,0.13,0.03,0.18,1.45,5.82,4.04,1.62,0.65,40.0,0.0,0.0,19.0,0.65,0.08,-0.13,-0.13,45.89,58.98,77.8,791.42,213.61,19.39,22.94,84.5,20.68,22.94,90.1,4.52,9.05,50.0,0.05,1.62,4.85,1.13,0.16,51.06,6.95,2.91,0.16,0.32,3.39,1.13,2.26,1.29,0.48,0.0,0.97,1.29,2.42,1.29,0.81,0.0,0.32,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.59,1.45,0.48,1.62,0.48,1.13,1.94,58.3,0.81,0.32,0.16,0.97,3.55,0.48,0.0,69.32,2.59,13.73,39.26,17.13,1.29,69.32,0.97,0.32,33.3,0.65,66.7,37.16,175.15,64.15,1.94,0.0,1.45,1.62,45.24,0.0,2.42,1.13,0.65,0.0,0.0,0.16,5.82,0.48,1.29,27.3,1434,34.0,59.84412756544907,59.84412756544907,5,Ball-Winning Specialists
Ryan Gravenberch,2002-05-16,PremierLeague,Liverpool,Right,Netherlands,Midfielders,3160,0.0,0.11,0.11,0.0,0.0,0.0,0.17,0.03,0.03,0.03,0.09,0.12,1.99,5.16,1.57,0.57,0.14,25.0,0.0,0.0,24.5,0.0,0.06,-0.03,-0.03,48.93,54.88,89.2,737.77,185.92,26.12,28.22,92.5,19.37,20.99,92.3,1.82,2.96,61.5,0.1,0.74,4.3,1.0,0.06,53.8,0.91,0.46,0.23,0.2,0.2,0.28,0.0,0.0,0.0,0.0,0.17,0.43,1.94,1.71,0.0,0.14,0.06,0.0,0.03,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.97,1.0,0.77,0.83,0.37,0.91,1.59,57.1,0.68,1.0,0.28,1.71,3.67,1.68,0.06,66.73,3.33,14.5,38.56,14.58,0.74,66.73,2.31,1.05,45.7,0.85,37.0,39.76,212.24,106.58,2.14,0.28,1.57,0.74,47.53,0.0,1.34,1.48,0.0,0.0,0.0,0.0,5.5,0.74,0.4,65.0,1993,23.0,82.0120450473115,87.07329679346148,2,Vertical Connectors
Alexis Mac Allister,1998-12-24,PremierLeague,Liverpool,Right,Argentina,Midfielders,2599,0.17,0.17,0.35,0.17,0.0,0.0,0.21,0.0,0.1,0.1,0.16,0.26,1.25,6.13,2.77,1.32,0.45,34.2,0.13,0.38,18.1,0.03,0.07,0.08,0.08,44.08,52.77,83.5,704.49,199.05,22.79,25.24,90.3,17.07,19.32,88.4,3.08,5.54,55.6,0.19,1.56,4.22,1.21,0.07,48.58,4.02,1.21,0.21,0.1,2.98,0.31,2.46,0.9,1.25,0.0,0.17,1.07,4.16,2.87,0.83,0.07,0.21,0.07,0.1,0.52,0.35,0.1,0.0,0.07,0.0,0.0,3.29,2.01,0.97,1.77,0.55,1.9,3.6,52.9,1.7,2.11,0.21,0.76,4.05,1.0,0.03,64.41,1.94,9.83,33.24,22.06,2.08,64.41,1.45,0.55,38.1,0.73,50.0,31.65,130.65,69.57,1.49,0.17,1.07,0.76,42.49,0.0,2.15,1.39,0.07,0.0,0.0,0.0,5.13,0.66,1.18,35.8,1993,26.0,82.7480693231165,83.65020534520659,3,Supportive Engines
Curtis Jones,2001-01-30,PremierLeague,Liverpool,Right,England,Midfielders,1712,0.16,0.16,0.32,0.16,0.0,0.0,0.16,0.05,0.23,0.23,0.06,0.28,1.58,6.15,4.15,1.79,0.68,38.2,0.09,0.23,17.1,0.0,0.13,-0.07,-0.07,53.67,57.67,93.1,792.34,166.02,30.7,31.8,96.5,19.61,21.24,92.3,2.1,2.79,75.5,0.08,1.16,4.42,1.0,0.05,54.52,3.05,0.58,0.11,0.11,0.42,1.47,0.05,0.0,0.0,0.0,0.11,0.53,2.73,2.37,0.05,0.0,0.21,0.11,0.0,0.42,0.26,0.05,0.0,0.05,0.05,0.0,2.05,1.16,0.32,1.21,0.53,0.89,1.42,63.0,0.53,1.16,0.47,0.37,2.42,0.53,0.16,67.71,2.16,11.57,35.91,20.66,3.05,67.71,1.16,0.63,54.5,0.42,36.4,41.48,204.45,99.46,1.21,0.42,1.37,1.89,50.84,0.05,0.95,1.31,0.05,0.05,0.0,0.0,5.1,0.74,0.68,51.9,1993,24.0,81.81783205507415,85.40080255974897,2,Vertical Connectors
Declan Rice,1999-01-14,PremierLeague,Arsenal,Right,England,Midfielders,2825,0.13,0.22,0.35,0.13,0.0,0.0,0.22,0.03,0.11,0.11,0.21,0.32,2.87,6.12,2.99,1.53,0.45,29.2,0.08,0.29,19.6,0.06,0.07,0.02,0.02,43.84,52.57,83.4,745.55,198.61,21.6,23.48,92.0,17.62,19.47,90.5,3.73,7.65,48.8,0.18,1.88,4.36,1.12,0.16,45.75,6.63,2.26,0.16,0.54,5.22,0.13,3.44,2.99,0.1,0.0,0.19,0.48,3.54,1.98,1.05,0.13,0.16,0.16,0.06,0.32,0.19,0.06,0.03,0.03,0.0,0.0,1.69,0.8,0.7,0.8,0.19,0.54,1.31,41.5,0.76,0.86,0.41,0.8,2.49,1.62,0.0,62.06,2.61,10.35,28.96,23.35,2.58,62.06,0.92,0.45,48.3,0.45,48.3,32.85,205.93,108.13,1.85,0.51,1.15,1.02,40.33,0.03,0.67,0.51,0.06,0.0,0.0,0.0,4.97,1.18,0.8,59.7,1993,26.0,82.69873018291416,83.60032829981759,0,Advanced Playmakers
Thomas Partey,1993-06-13,PremierLeague,Arsenal,Right,Ghana,Midfielders,2797,0.13,0.06,0.19,0.13,0.0,0.0,0.13,0.0,0.07,0.07,0.07,0.14,1.16,5.95,1.54,0.84,0.29,34.6,0.15,0.44,19.2,0.0,0.09,0.05,0.05,53.99,61.78,87.4,859.04,230.23,28.12,30.31,92.8,21.94,24.68,88.9,2.93,4.6,63.6,0.08,0.64,5.41,1.06,0.06,58.53,3.06,0.87,0.19,0.13,0.39,2.0,0.0,0.0,0.0,0.0,0.19,0.42,2.0,1.67,0.06,0.03,0.06,0.03,0.13,0.42,0.26,0.06,0.0,0.03,0.03,0.03,2.86,1.71,0.84,1.25,0.77,1.48,2.45,60.5,0.97,0.93,0.29,1.13,3.99,1.58,0.13,70.56,2.38,14.71,39.06,17.18,1.06,70.56,1.13,0.77,68.6,0.29,25.7,40.41,219.51,118.77,1.35,0.1,0.77,0.55,50.23,0.0,1.45,1.0,0.03,0.0,0.0,0.0,4.44,0.9,0.87,50.9,1993,32.0,81.42353138556118,81.42353138556118,2,Vertical Connectors
Martin Ødegaard,1998-12-17,PremierLeague,Arsenal,Left,Norway,Midfielders,2325,0.12,0.31,0.43,0.08,0.04,0.04,0.15,0.0,0.19,0.15,0.21,0.37,3.56,9.99,5.96,1.86,0.58,31.3,0.04,0.13,19.2,0.12,0.08,-0.07,-0.08,47.88,58.03,82.5,744.66,211.35,26.25,28.99,90.5,17.38,20.01,86.8,3.1,5.65,54.8,0.26,2.44,5.11,3.33,0.19,53.15,4.41,1.35,0.97,0.12,3.33,0.46,1.43,1.2,0.0,0.0,0.46,1.05,4.8,3.91,0.5,0.12,0.19,0.08,0.0,0.7,0.54,0.08,0.04,0.04,0.0,0.0,0.74,0.43,0.35,0.27,0.12,0.15,0.97,16.0,0.81,0.19,0.0,0.23,0.97,0.23,0.04,65.57,0.35,4.88,27.41,33.87,4.45,65.54,2.28,0.97,42.4,1.24,54.2,45.45,288.15,146.01,3.29,1.01,1.47,1.55,51.72,0.0,0.46,0.89,0.04,0.0,0.0,0.0,3.75,0.31,0.27,53.3,1993,27.0,84.32723064442138,84.32723064442138,0,Advanced Playmakers
