Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Lyle Foster,2000-09-03,EFLChampionship,Burnley,Right,South Africa,Forwards,1590,0.11,0.28,0.4,0.11,0.0,0.0,0.23,0.0,0.25,0.25,0.15,0.4,2.32,2.09,5.83,2.21,0.74,33.3,0.05,0.15,13.4,0.06,0.11,-0.14,-0.14,18.28,24.0,76.2,261.85,40.47,11.21,13.87,80.8,5.55,6.91,80.3,0.85,1.25,68.2,0.05,0.79,0.62,0.62,0.0,23.72,0.23,0.06,0.0,0.23,0.28,0.06,0.0,0.0,0.0,0.0,0.06,0.57,2.15,1.25,0.0,0.34,0.4,0.0,0.17,0.45,0.34,0.0,0.0,0.06,0.0,0.06,1.13,0.74,0.34,0.62,0.17,0.57,1.02,55.6,0.45,0.45,0.0,0.17,1.3,0.79,0.0,35.94,0.74,3.11,16.92,16.58,4.25,35.94,2.6,1.25,47.8,1.36,52.2,22.58,129.34,61.92,1.7,0.85,2.72,1.58,27.28,0.0,1.7,0.91,0.34,0.0,0.0,0.0,2.94,1.75,4.13,29.8,1730,25.0,73.7365992576523,73.7365992576523,5,Dynamic Strike-Runners
Jay Rodriguez,1989-07-29,EFLChampionship,Wrexham,Right,England,Forwards,747,0.24,0.0,0.24,0.12,0.12,0.12,0.12,0.0,0.3,0.2,0.04,0.25,0.24,1.33,2.89,1.45,0.24,16.7,0.08,0.5,14.6,0.0,0.14,-0.06,-0.08,13.86,19.88,69.7,207.11,37.11,7.71,9.88,78.0,4.1,5.54,73.9,0.84,1.93,43.8,0.02,0.6,1.2,0.12,0.0,18.92,0.84,0.12,0.0,0.36,0.24,0.12,0.0,0.0,0.0,0.0,0.12,0.48,1.33,0.96,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.84,0.12,0.84,0.12,0.36,0.72,50.0,0.36,0.84,0.24,0.24,1.33,1.45,0.0,29.16,1.93,4.58,14.58,10.36,2.77,29.04,1.33,0.6,45.5,0.72,54.5,11.57,44.58,20.36,0.24,0.12,1.57,0.48,19.4,0.0,1.57,0.24,0.48,0.0,0.0,0.0,1.81,2.17,2.41,47.4,1750,36.0,68.2066924046104,68.2066924046104,4,Physical Disruptors
Tyrese Campbell,1999-12-28,EFLChampionship,Sheffield United,Left,England,Forwards,1580,0.57,0.06,0.63,0.57,0.0,0.0,0.11,0.0,0.47,0.47,0.15,0.62,1.94,1.37,6.44,2.68,1.42,53.2,0.21,0.4,13.2,0.0,0.17,0.1,0.1,12.02,16.52,72.8,166.96,33.21,7.12,8.94,79.6,3.19,4.04,78.9,0.74,1.25,59.1,0.1,1.14,0.4,0.57,0.06,15.95,0.57,0.0,0.0,0.34,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.39,1.71,0.0,0.23,0.28,0.17,0.0,0.46,0.11,0.0,0.17,0.11,0.06,0.0,0.28,0.11,0.06,0.11,0.11,0.0,0.11,0.0,0.11,0.74,0.17,0.0,0.28,0.63,0.0,25.69,0.8,1.59,8.83,15.55,5.81,25.69,1.37,0.46,33.3,0.68,50.0,15.15,78.84,38.05,0.91,1.2,2.34,1.03,18.8,0.0,0.97,1.03,0.51,0.06,0.0,0.0,1.71,1.25,2.45,33.8,1622,25.0,75.34712057382826,75.34712057382826,3,Traditional Finishers
Kieffer Moore,1992-08-08,EFLChampionship,Sheffield United,Right,Wales,Forwards,1767,0.25,0.0,0.25,0.2,0.05,0.15,0.05,0.0,0.47,0.35,0.07,0.42,0.97,1.38,3.97,2.8,0.76,27.3,0.07,0.27,13.3,0.0,0.12,-0.21,-0.14,11.56,18.79,61.5,157.23,34.48,7.03,10.54,66.7,3.26,5.35,61.0,0.51,0.76,66.7,0.08,0.61,0.92,0.41,0.0,18.54,0.2,0.0,0.1,0.2,0.31,0.0,0.0,0.0,0.0,0.0,0.05,0.36,1.94,1.12,0.0,0.1,0.56,0.15,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,0.56,0.41,0.1,0.41,0.05,0.1,0.41,25.0,0.31,0.61,0.0,0.2,0.76,1.78,0.05,30.25,1.88,3.16,12.78,14.67,5.2,30.1,1.27,0.61,48.0,0.56,44.0,14.11,61.38,24.6,0.66,0.66,2.19,1.32,22.11,0.0,1.53,1.22,0.61,0.05,0.0,0.0,2.39,5.4,3.41,61.3,1622,33.0,72.63593077391693,72.63593077391693,0,Aerial Target Men
Wilson Isidor,2000-08-27,EFLChampionship,Sunderland,Right,France,Forwards,3112,0.35,0.06,0.4,0.35,0.0,0.06,0.26,0.0,0.44,0.4,0.11,0.5,1.01,0.67,3.7,2.69,1.13,41.9,0.13,0.31,13.8,0.03,0.15,-0.09,-0.05,6.54,9.72,67.3,90.06,19.49,3.59,4.97,72.1,1.85,2.55,72.7,0.4,0.64,63.6,0.06,0.72,0.49,0.35,0.03,9.34,0.35,0.0,0.03,0.06,0.46,0.03,0.0,0.0,0.0,0.0,0.03,0.46,1.65,1.13,0.0,0.14,0.17,0.2,0.0,0.26,0.09,0.0,0.12,0.06,0.0,0.0,0.43,0.17,0.2,0.14,0.09,0.14,0.4,35.7,0.26,0.4,0.03,0.2,0.64,0.69,0.0,18.45,0.69,2.4,6.62,10.06,4.28,18.39,1.59,0.61,38.2,0.9,56.4,11.05,69.09,32.54,0.72,0.64,1.76,0.87,12.75,0.0,0.78,0.78,0.98,0.03,0.0,0.0,1.79,1.01,1.97,34.0,1547,25.0,73.61455401859462,73.61455401859462,4,Physical Disruptors
Ellis Simms,2001-01-05,EFLChampionship,Coventry City,Right,England,Forwards,2286,0.24,0.08,0.32,0.24,0.0,0.04,0.04,0.0,0.39,0.36,0.1,0.46,1.02,0.71,4.49,2.4,0.98,41.0,0.1,0.24,11.4,0.0,0.15,-0.16,-0.13,8.23,13.54,60.8,108.82,16.34,5.2,7.4,70.2,2.4,3.74,64.2,0.2,0.59,33.3,0.04,0.83,0.55,0.08,0.0,13.27,0.24,0.0,0.04,0.04,0.51,0.0,0.0,0.0,0.0,0.0,0.04,0.47,1.69,0.91,0.0,0.12,0.59,0.08,0.0,0.2,0.04,0.0,0.0,0.16,0.0,0.0,0.12,0.08,0.04,0.0,0.08,0.0,0.04,0.0,0.04,0.12,0.0,0.08,0.2,0.63,0.08,22.17,0.79,1.34,9.69,11.3,4.49,22.13,0.67,0.24,35.3,0.43,64.7,10.91,53.82,21.85,0.67,0.59,2.8,1.06,16.02,0.0,1.02,0.35,0.12,0.0,0.0,0.0,1.46,3.03,4.21,41.8,1546,24.0,71.08416303412103,71.08416303412103,0,Aerial Target Men
Brandon Thomas-Asante,1998-12-29,EFLChampionship,Coventry City,Right,Ghana,Forwards,1449,0.25,0.19,0.43,0.25,0.0,0.0,0.19,0.0,0.32,0.32,0.11,0.43,1.99,1.37,4.91,2.86,0.62,21.7,0.09,0.4,16.8,0.0,0.11,-0.07,-0.07,10.19,15.78,64.6,128.45,33.48,6.4,9.01,71.0,2.61,3.6,72.4,0.37,1.24,30.0,0.12,1.06,1.06,0.56,0.19,15.59,0.12,0.0,0.06,0.06,1.06,0.0,0.0,0.0,0.0,0.0,0.06,0.75,2.48,1.55,0.0,0.31,0.25,0.31,0.06,0.37,0.31,0.0,0.06,0.0,0.0,0.0,0.87,0.37,0.37,0.19,0.31,0.12,0.37,33.3,0.25,0.5,0.06,0.68,1.55,0.56,0.0,27.58,0.56,3.11,10.68,14.47,4.78,27.58,2.24,1.06,47.2,0.99,44.4,16.4,107.39,47.21,1.06,1.12,2.67,1.61,18.45,0.0,0.93,1.3,0.62,0.0,0.0,0.0,3.42,1.06,3.98,21.0,1546,26.0,71.39643106527583,71.39643106527583,5,Dynamic Strike-Runners
Nahki Wells,1990-06-01,EFLChampionship,Bristol City,Both,Bermuda,Forwards,2052,0.44,0.18,0.61,0.39,0.04,0.04,0.13,0.0,0.39,0.36,0.1,0.45,1.32,1.97,8.07,2.41,1.01,41.8,0.16,0.39,13.8,0.04,0.15,0.05,0.04,14.56,21.62,67.3,202.28,36.01,8.11,11.01,73.7,4.96,6.93,71.5,0.35,1.01,34.8,0.11,0.92,1.01,0.57,0.13,20.57,1.01,0.04,0.09,0.0,1.27,0.18,0.04,0.0,0.0,0.0,0.04,0.96,2.24,1.84,0.0,0.09,0.18,0.13,0.0,0.39,0.35,0.0,0.0,0.0,0.04,0.0,1.32,0.88,0.35,0.61,0.35,0.31,1.14,26.9,0.83,0.92,0.09,0.53,1.84,0.22,0.04,33.55,0.44,1.89,11.62,20.31,5.09,33.51,1.93,0.79,40.9,0.96,50.0,18.9,82.11,29.12,0.66,0.88,2.81,1.1,24.25,0.0,1.75,0.96,1.01,0.0,0.0,0.0,2.28,1.23,3.16,28.0,1523,35.0,72.60346896387841,72.60346896387841,5,Dynamic Strike-Runners
Makhtar Gueye,1997-12-04,EFLChampionship,Blackburn Rovers,Right,Senegal,Forwards,2193,0.25,0.25,0.49,0.25,0.0,0.0,0.41,0.04,0.29,0.29,0.11,0.39,1.15,1.52,4.27,2.54,0.82,32.3,0.1,0.3,13.0,0.0,0.11,-0.04,-0.04,11.29,21.3,53.0,148.48,42.76,6.69,10.63,62.9,2.91,6.16,47.3,0.53,1.56,34.2,0.08,0.66,0.78,0.41,0.08,20.68,0.41,0.0,0.21,0.25,0.45,0.04,0.0,0.0,0.0,0.0,0.21,0.57,1.89,1.4,0.0,0.16,0.25,0.04,0.04,0.41,0.29,0.0,0.04,0.08,0.0,0.0,0.94,0.49,0.37,0.53,0.04,0.29,0.74,38.9,0.45,0.86,0.25,0.29,1.23,2.54,0.0,37.67,2.67,6.44,19.12,12.64,3.69,37.67,2.18,0.94,43.4,1.19,54.7,16.46,81.42,34.31,0.82,0.53,4.15,1.85,25.49,0.04,2.67,0.99,0.82,0.0,0.0,0.0,2.71,6.73,6.94,49.2,1513,28.0,69.65173508698531,69.65173508698531,0,Aerial Target Men
Tom Bradshaw,1992-07-27,EFLChampionship,Oxford United,Right,Wales,Forwards,809,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.36,0.27,0.01,0.28,0.45,0.67,3.0,2.34,0.45,19.0,0.0,0.0,12.4,0.0,0.12,-0.24,-0.27,8.79,13.24,66.4,98.34,15.57,6.01,8.23,73.0,1.67,3.0,55.6,0.11,0.22,50.0,0.01,0.33,0.22,0.11,0.0,12.9,0.22,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.45,1.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.22,0.0,0.22,0.22,0.22,0.33,66.7,0.11,0.22,0.0,0.11,0.56,1.0,0.0,23.25,1.0,1.56,9.68,12.01,3.45,23.14,0.78,0.33,42.9,0.45,57.1,10.12,36.93,11.12,0.67,0.0,1.67,0.67,16.13,0.0,1.89,0.78,0.33,0.0,0.0,0.0,1.45,3.12,8.57,26.7,1461,33.0,65.03849393773673,65.03849393773673,4,Physical Disruptors
Josh Maja,1998-12-27,EFLChampionship,West Bromwich Albion,Right,Nigeria,Forwards,2056,0.53,0.09,0.61,0.53,0.0,0.0,0.09,0.0,0.44,0.44,0.11,0.56,0.7,1.97,3.63,2.1,0.79,37.5,0.25,0.67,13.1,0.0,0.21,0.09,0.09,15.41,20.44,75.4,208.54,49.11,9.32,11.69,79.8,4.42,5.6,78.9,0.57,0.88,65.0,0.08,0.96,1.4,0.44,0.0,19.7,0.61,0.13,0.22,0.09,0.13,0.04,0.0,0.0,0.0,0.0,0.13,0.44,2.19,1.62,0.0,0.13,0.22,0.18,0.04,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.57,0.22,0.04,0.44,0.09,0.13,0.44,30.0,0.31,0.44,0.04,0.48,1.05,0.48,0.04,28.41,0.39,2.58,16.15,10.02,3.33,28.41,1.4,0.83,59.4,0.48,34.4,16.33,66.8,26.26,0.61,0.09,1.93,0.74,20.49,0.0,0.57,1.4,0.18,0.0,0.0,0.0,2.8,1.01,1.93,34.3,1538,26.0,73.56625588676826,73.56625588676826,4,Physical Disruptors
Adam Armstrong,1997-02-10,EFLChampionship,West Bromwich Albion,Right,England,Forwards,1008,0.27,0.0,0.27,0.18,0.09,0.09,0.0,0.0,0.34,0.27,0.04,0.3,1.25,0.98,4.11,2.14,0.8,37.5,0.08,0.22,15.9,0.09,0.12,-0.07,-0.09,13.48,17.32,77.8,204.73,22.77,7.5,9.11,82.4,4.91,5.63,87.3,0.8,1.52,52.9,0.04,0.63,0.54,0.36,0.0,15.89,1.43,0.09,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.52,0.89,0.0,0.27,0.09,0.18,0.09,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.8,0.63,0.09,0.36,0.36,0.27,0.45,60.0,0.18,0.36,0.09,0.0,0.8,0.18,0.0,24.82,0.36,2.23,11.07,12.14,3.39,24.73,1.7,0.89,52.6,0.71,42.1,15.18,94.46,44.2,1.07,0.45,1.43,1.07,17.14,0.0,1.43,0.63,0.71,0.0,0.0,0.0,2.23,0.36,1.25,22.2,1538,28.0,71.27456356479591,71.27456356479591,4,Physical Disruptors
Emmanuel Latte Lath,1999-01-01,EFLChampionship,Atlanta United,Right,Côte d'Ivoire,Forwards,1765,0.56,0.15,0.71,0.46,0.1,0.1,0.15,0.0,0.54,0.46,0.12,0.58,1.48,1.22,4.95,2.7,1.17,43.4,0.17,0.39,13.3,0.0,0.17,0.02,0.0,10.05,13.51,74.3,127.07,25.55,5.76,7.24,79.6,2.96,3.88,76.3,0.2,0.41,50.0,0.09,1.22,0.66,0.66,0.0,12.09,1.33,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.36,2.7,1.73,0.05,0.51,0.1,0.31,0.0,0.36,0.2,0.0,0.15,0.0,0.0,0.0,0.97,0.71,0.31,0.46,0.2,0.15,0.41,37.5,0.26,1.17,0.1,0.31,1.27,0.36,0.0,24.63,0.51,1.78,9.48,13.61,5.46,24.53,2.6,1.22,47.1,1.27,49.0,12.54,72.41,32.63,0.61,0.76,2.09,0.97,16.11,0.0,1.43,1.02,1.33,0.0,0.0,0.0,1.53,2.14,3.06,41.2,1842,26.0,78.6734817226932,78.6734817226932,5,Dynamic Strike-Runners
Žan Vipotnik,2002-03-18,EFLChampionship,Swansea City,Right,Slovenia,Forwards,2087,0.3,0.0,0.3,0.26,0.04,0.04,0.04,0.0,0.42,0.39,0.03,0.42,0.3,0.43,2.76,2.41,0.86,35.7,0.11,0.3,13.5,0.0,0.16,-0.12,-0.13,7.68,11.21,68.5,99.1,8.84,5.09,6.43,79.2,2.2,3.41,64.6,0.13,0.22,60.0,0.04,0.26,0.39,0.04,0.0,9.75,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.35,1.21,0.6,0.0,0.09,0.39,0.09,0.04,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.26,0.13,0.0,0.13,0.13,0.0,0.17,0.0,0.17,0.65,0.22,0.09,0.35,0.95,0.04,19.06,1.34,2.07,9.62,7.5,3.45,19.02,0.65,0.3,46.7,0.35,53.3,8.71,30.4,8.93,0.26,0.3,1.68,0.35,11.56,0.0,0.91,0.78,0.39,0.0,0.0,0.0,1.6,1.77,2.93,37.6,1513,23.0,70.73766145668719,70.87841517234645,4,Physical Disruptors
Florian Bianchini,2001-06-25,EFLChampionship,Swansea City,Right,France,Forwards,1103,0.24,0.0,0.24,0.24,0.0,0.0,0.16,0.0,0.36,0.36,0.09,0.45,0.98,1.39,4.49,1.47,0.73,50.0,0.17,0.33,10.7,0.0,0.24,-0.11,-0.11,13.95,19.58,71.3,227.9,45.2,7.43,9.71,76.5,4.73,6.36,74.4,1.39,2.2,63.0,0.1,0.73,1.06,0.41,0.24,16.48,3.02,0.08,0.08,0.0,1.96,0.16,0.49,0.0,0.41,0.0,0.08,0.65,1.14,0.73,0.08,0.0,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.98,0.65,0.65,0.08,0.41,1.39,29.4,0.98,1.31,0.08,0.16,1.55,0.73,0.0,29.95,0.9,4.41,13.79,11.91,3.35,29.95,0.82,0.16,20.0,0.41,50.0,14.36,64.22,22.6,0.33,0.33,2.69,1.22,17.71,0.0,1.8,0.98,0.98,0.0,0.0,0.0,2.37,2.53,3.35,43.1,1513,24.0,69.98436707429052,69.98436707429052,4,Physical Disruptors
Michael Smith,1991-10-17,EFLChampionship,Sheffield Wednesday,Right,England,Forwards,1844,0.39,0.2,0.59,0.34,0.05,0.05,0.15,0.0,0.39,0.35,0.18,0.52,0.39,1.51,4.15,2.88,1.17,40.7,0.12,0.29,13.7,0.0,0.13,0.0,0.0,14.01,23.52,59.5,194.35,32.31,8.3,12.4,66.9,4.15,6.59,63.0,0.59,1.42,41.4,0.16,1.51,0.68,0.59,0.1,22.35,1.02,0.05,0.1,0.2,0.49,0.1,0.0,0.0,0.0,0.0,0.15,0.54,2.78,2.2,0.0,0.0,0.49,0.1,0.0,0.49,0.39,0.0,0.0,0.1,0.0,0.0,0.68,0.49,0.05,0.34,0.29,0.1,0.34,28.6,0.24,0.73,0.29,0.29,0.98,2.39,0.0,34.65,2.59,4.05,16.35,14.4,5.17,34.6,0.88,0.34,38.9,0.54,61.1,15.13,51.74,14.2,0.24,0.15,1.85,1.07,23.52,0.0,2.2,0.54,0.54,0.0,0.0,0.0,1.85,6.15,3.47,64.0,1488,34.0,72.90086683006754,72.90086683006754,0,Aerial Target Men
Ike Ugbo,1998-09-21,EFLChampionship,Sheffield Wednesday,Right,Canada,Forwards,1278,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.29,0.23,0.1,0.33,0.28,1.34,3.45,1.48,0.35,23.8,0.0,0.0,11.7,0.0,0.16,-0.29,-0.23,10.63,13.45,79.1,129.86,22.54,6.83,8.45,80.8,2.89,3.45,83.7,0.07,0.14,50.0,0.09,1.2,0.49,0.7,0.0,11.97,1.48,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.28,2.32,1.97,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.21,0.21,0.07,0.14,0.42,33.3,0.28,0.77,0.0,0.42,0.92,0.49,0.07,23.52,0.63,2.61,11.41,9.72,3.17,23.45,1.41,0.21,15.0,0.99,70.0,12.25,47.04,12.18,0.49,0.28,2.54,1.83,15.14,0.0,1.27,0.85,0.42,0.0,0.0,0.0,2.04,1.34,5.63,19.2,1488,27.0,68.46713138044166,68.46713138044166,4,Physical Disruptors
Callum Paterson,1994-10-13,EFLChampionship,Sheffield Wednesday,Right,Scotland,Forwards,1187,0.45,0.15,0.61,0.45,0.0,0.0,0.15,0.0,0.33,0.33,0.17,0.51,0.61,0.99,4.17,1.97,0.61,30.8,0.23,0.75,11.4,0.0,0.18,0.12,0.12,9.86,20.32,48.5,141.48,40.34,5.99,9.63,62.2,2.73,6.29,43.4,0.61,2.05,29.6,0.17,0.83,0.91,0.23,0.23,19.03,1.29,0.08,0.0,0.08,1.67,0.99,0.0,0.0,0.0,0.0,0.0,0.83,1.97,1.29,0.23,0.08,0.3,0.08,0.0,0.3,0.15,0.0,0.0,0.15,0.0,0.0,1.21,0.83,0.53,0.45,0.23,0.53,1.21,43.8,0.68,0.68,0.23,0.53,1.74,3.64,0.0,34.8,3.79,6.22,15.01,13.65,4.17,34.8,0.68,0.3,44.4,0.38,55.6,14.25,62.63,18.42,0.61,0.23,3.03,0.99,20.47,0.0,0.91,1.82,0.08,0.0,0.0,0.0,1.29,5.31,4.17,56.0,1488,31.0,70.3108240663452,70.3108240663452,0,Aerial Target Men
Jamal Lowe,1994-07-21,EFLChampionship,Sheffield Wednesday,Right,Jamaica,Forwards,960,0.28,0.19,0.47,0.28,0.0,0.0,0.19,0.0,0.28,0.28,0.03,0.31,1.41,2.34,5.06,2.06,0.56,27.3,0.14,0.5,11.9,0.0,0.14,0.0,0.0,13.78,17.81,77.4,178.22,44.44,8.72,10.31,84.5,3.56,4.59,77.6,0.47,0.75,62.5,0.08,0.56,1.13,0.56,0.09,15.66,1.88,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.56,1.97,1.22,0.0,0.19,0.38,0.0,0.19,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.03,0.66,0.19,0.38,0.47,0.38,1.03,36.4,0.66,0.84,0.09,0.38,1.41,1.03,0.0,29.25,0.84,3.09,13.69,12.75,5.25,29.25,2.25,1.13,50.0,1.13,50.0,16.69,91.41,40.78,0.75,0.84,3.19,1.31,19.13,0.0,2.25,0.94,0.56,0.0,0.0,0.0,2.44,1.31,2.53,34.1,1488,31.0,69.71584183777439,69.71584183777439,5,Dynamic Strike-Runners
Josh Sargent,2000-02-20,EFLChampionship,Norwich City,Right,United States,Forwards,2500,0.54,0.18,0.72,0.5,0.04,0.07,0.11,0.0,0.48,0.42,0.16,0.58,1.15,1.69,4.32,2.23,1.04,46.8,0.23,0.48,14.9,0.0,0.19,0.06,0.08,12.38,15.59,79.4,174.78,32.15,6.88,8.24,83.4,4.43,5.22,84.8,0.4,0.54,73.3,0.12,0.83,0.76,0.68,0.04,13.5,1.98,0.0,0.04,0.07,0.22,0.22,0.0,0.0,0.0,0.0,0.11,0.5,2.02,1.22,0.0,0.07,0.36,0.36,0.0,0.4,0.22,0.0,0.07,0.04,0.07,0.0,0.68,0.43,0.22,0.32,0.14,0.25,0.58,43.8,0.32,0.58,0.14,0.07,0.76,0.94,0.0,24.7,1.19,2.63,10.12,12.31,3.89,24.62,1.33,0.58,43.2,0.65,48.6,13.03,70.27,33.16,0.86,0.47,2.38,1.19,16.38,0.0,0.5,1.01,0.32,0.04,0.0,0.0,1.76,0.94,1.69,35.6,1507,25.0,73.10868990854597,73.10868990854597,5,Dynamic Strike-Runners
Onel Hernández,1993-02-01,EFLChampionship,Norwich City,Right,Cuba,Forwards,639,0.0,0.42,0.42,0.0,0.0,0.0,0.28,0.0,0.11,0.11,0.14,0.25,5.77,1.83,12.39,1.97,0.14,7.1,0.0,0.0,18.8,0.0,0.06,-0.11,-0.11,16.62,24.65,67.4,236.48,52.96,9.01,10.85,83.1,6.06,8.59,70.5,0.56,1.55,36.4,0.13,1.27,0.7,0.85,0.14,23.66,0.99,0.0,0.0,0.0,4.08,0.56,0.0,0.0,0.0,0.0,0.0,2.11,3.1,1.97,0.0,0.85,0.14,0.14,0.0,0.56,0.42,0.0,0.14,0.0,0.0,0.0,0.7,0.56,0.28,0.42,0.0,0.14,0.28,50.0,0.14,0.7,0.0,0.42,1.13,0.56,0.0,36.48,0.7,3.8,12.39,21.41,5.21,36.48,4.79,2.11,44.1,2.39,50.0,26.06,218.73,118.03,2.39,2.68,3.38,1.41,26.34,0.0,0.99,1.27,0.28,0.0,0.0,0.0,3.66,0.42,1.13,27.3,1507,32.0,62.1433517489637,62.1433517489637,1,Hybrid Line Leaders
Michael Frey,1994-07-19,EFLChampionship,Queens Park Rangers,Right,Switzerland,Forwards,1781,0.4,0.05,0.45,0.35,0.05,0.05,0.3,0.0,0.28,0.24,0.06,0.3,0.56,1.47,3.49,2.12,0.71,33.3,0.17,0.5,13.9,0.0,0.11,0.13,0.12,13.24,20.77,63.7,180.76,45.93,7.88,11.42,69.0,3.34,4.55,73.3,0.76,1.36,55.6,0.06,0.71,1.06,0.2,0.0,19.96,0.66,0.0,0.0,0.15,0.2,0.1,0.0,0.0,0.0,0.0,0.15,1.11,2.12,1.82,0.0,0.0,0.25,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.11,0.81,0.1,0.61,0.4,0.3,0.61,50.0,0.3,0.66,0.1,0.2,1.31,1.16,0.05,31.99,1.31,3.84,16.73,12.08,3.44,31.94,1.01,0.45,45.0,0.45,45.0,17.64,76.2,23.25,0.61,0.25,3.59,1.31,23.09,0.0,2.32,1.21,1.01,0.0,0.0,0.0,2.73,3.74,5.41,40.9,1538,31.0,70.039232355137,70.039232355137,0,Aerial Target Men
Rayan Kolli,2005-02-10,EFLChampionship,Queens Park Rangers,Right,Algeria,Forwards,822,0.44,0.22,0.66,0.44,0.0,0.0,0.22,0.0,0.18,0.18,0.13,0.32,1.09,1.09,5.04,2.41,0.77,31.8,0.18,0.57,18.7,0.0,0.07,0.26,0.26,11.72,18.72,62.6,170.8,32.74,7.23,9.64,75.0,3.28,4.71,69.8,0.77,2.08,36.8,0.07,0.99,0.44,0.44,0.11,16.64,1.97,0.11,0.0,0.0,1.2,0.0,0.44,0.22,0.11,0.0,0.11,1.2,2.08,1.53,0.11,0.22,0.0,0.11,0.11,0.33,0.22,0.0,0.0,0.0,0.0,0.11,0.88,0.66,0.44,0.22,0.22,0.22,0.33,66.7,0.11,0.55,0.22,0.33,1.2,1.42,0.0,30.11,0.77,4.82,13.91,12.15,2.96,30.11,1.75,1.09,62.5,0.55,31.3,18.07,81.79,32.85,0.88,0.66,2.96,2.19,21.68,0.0,1.31,1.97,1.09,0.0,0.0,0.0,1.86,1.97,4.93,28.6,1538,20.0,67.60580192229511,71.85757462285547,5,Dynamic Strike-Runners
