Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Morgan Fox,1993-09-21,EFLChampionship,Queens Park Rangers,Left,Wales,Center Backs,1344,0.07,0.0,0.07,0.07,0.0,0.0,0.2,0.0,0.04,0.04,0.03,0.06,0.33,1.94,0.13,0.33,0.2,60.0,0.2,0.33,15.4,0.0,0.11,0.03,0.03,41.72,52.43,79.6,841.07,330.87,13.93,15.6,89.3,21.7,24.64,88.0,5.69,10.65,53.5,0.07,0.33,2.08,0.07,0.0,46.54,5.56,1.61,0.0,0.47,0.4,2.48,0.0,0.0,0.0,0.0,0.33,0.74,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.87,0.87,0.4,0.07,0.8,1.14,70.6,0.33,1.27,0.94,0.4,1.74,5.76,0.0,63.28,9.84,40.25,19.89,3.42,1.27,63.28,0.27,0.13,50.0,0.13,50.0,32.61,127.43,58.39,0.2,0.0,0.2,0.0,37.63,0.0,0.54,0.2,0.0,0.0,0.07,0.13,2.41,2.61,2.08,55.7,1538,32.0,71.83208842804754,71.83208842804754,6,No-Nonsense Guardians
Mikel Villanueva,1993-04-14,PrimeiraLiga,Vitória Guimarães,Left,Venezuela,Center Backs,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.04,0.04,0.0,0.04,0.54,3.69,0.0,0.47,0.27,57.1,0.0,0.0,11.7,0.0,0.08,-0.04,-0.04,61.36,68.54,89.5,1196.83,456.57,21.46,22.73,94.4,31.05,33.4,93.0,7.98,10.8,73.9,0.02,0.07,3.76,0.07,0.07,65.66,2.68,2.35,0.0,0.34,0.07,0.27,0.0,0.0,0.0,0.0,0.2,0.34,0.87,0.74,0.0,0.0,0.07,0.07,0.0,0.2,0.13,0.0,0.0,0.07,0.0,0.0,1.48,0.94,1.01,0.34,0.13,0.87,1.41,61.9,0.54,0.34,0.13,0.94,2.41,4.23,0.07,77.19,5.5,35.34,40.51,1.54,0.67,77.19,0.4,0.4,100.0,0.0,0.0,43.66,204.81,113.14,0.2,0.0,0.54,0.4,55.13,0.0,0.67,0.8,0.13,0.0,0.0,0.0,4.23,3.02,1.54,66.2,1576,32.0,74.53355921432379,74.53355921432379,7,World-Class Hybrid Leaders
Issa Diop,1997-01-09,PremierLeague,Fulham,Right,France,Center Backs,1339,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.03,0.01,0.04,0.4,1.68,0.2,0.34,0.13,40.0,0.0,0.0,10.7,0.0,0.11,-0.03,-0.03,44.56,50.95,87.5,830.1,280.89,15.66,16.94,92.5,25.47,27.42,92.9,3.09,5.85,52.9,0.01,0.2,2.89,0.07,0.0,49.27,1.68,1.41,0.0,0.07,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.4,0.34,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.81,1.21,0.54,0.0,0.87,1.21,72.2,0.34,0.67,0.47,0.6,2.35,4.84,0.13,60.69,8.4,33.47,25.61,1.75,0.87,60.69,0.13,0.07,50.0,0.07,50.0,35.83,163.06,81.73,0.13,0.0,0.6,0.13,41.47,0.0,0.67,0.27,0.0,0.0,0.0,0.07,3.02,1.34,0.81,62.5,1782,28.0,75.74660131349322,75.74660131349322,4,Elite Circulators
Ben Davies,1993-04-24,PremierLeague,Tottenham Hotspur,Left,Wales,Center Backs,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.02,0.02,0.01,0.03,0.95,3.52,0.41,0.34,0.07,20.0,0.0,0.0,17.0,0.0,0.06,-0.02,-0.02,60.38,68.97,87.5,1129.09,446.96,20.35,22.58,90.1,33.74,35.77,94.3,5.21,8.38,62.1,0.03,0.14,3.18,0.14,0.0,62.34,6.42,1.76,0.07,0.34,0.27,0.34,0.0,0.0,0.0,0.0,0.2,0.54,0.54,0.47,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.74,0.54,0.54,0.07,0.61,1.15,52.9,0.54,1.89,1.28,0.81,1.96,5.48,0.07,79.99,14.4,43.41,33.34,3.25,0.88,79.99,0.07,0.07,100.0,0.0,0.0,44.49,218.68,122.66,0.68,0.0,0.34,0.0,52.61,0.0,1.15,0.47,0.0,0.0,0.0,0.0,2.77,3.52,2.91,54.7,1774,32.0,76.50502133361253,76.50502133361253,0,Dominant Anchors
Lucas Villalba,1994-08-19,CampeonatoBrasileiro,Cruzeiro,Left,Argentina,Center Backs,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.01,0.02,0.03,1.09,3.94,0.68,0.41,0.14,33.3,0.0,0.0,16.9,0.0,0.03,-0.01,-0.01,52.74,60.68,86.9,1043.14,365.7,17.1,18.8,91.0,29.66,32.24,92.0,5.63,8.55,65.9,0.03,0.27,3.33,0.07,0.07,59.19,1.36,0.88,0.0,0.14,0.75,0.48,0.0,0.0,0.0,0.0,0.14,0.54,1.22,1.15,0.0,0.0,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.09,0.61,0.75,0.34,0.0,0.61,0.81,75.0,0.2,1.09,0.54,1.22,2.31,4.07,0.14,69.5,7.94,31.9,33.87,4.0,0.68,69.5,0.2,0.14,66.7,0.07,33.3,41.33,229.75,136.02,1.29,0.0,0.27,0.14,47.58,0.0,1.22,0.41,0.07,0.0,0.0,0.0,4.68,2.58,1.9,57.6,1550,31.0,73.61791575897162,73.61791575897162,4,Elite Circulators
Michael Svoboda,1998-10-15,SerieA,Venezia,Right,Austria,Center Backs,1314,0.07,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.01,0.01,0.04,0.05,0.89,2.95,0.34,0.27,0.27,100.0,0.25,0.25,12.5,0.0,0.04,0.05,0.05,48.15,56.78,84.8,868.77,301.64,17.74,19.59,90.6,27.12,30.34,89.4,2.81,5.41,51.9,0.08,0.34,3.01,0.14,0.0,51.3,5.27,3.22,0.21,0.0,0.14,0.27,0.0,0.0,0.0,0.0,0.21,0.55,1.1,0.96,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.96,1.3,0.41,0.07,0.55,1.3,42.1,0.75,1.3,0.75,1.51,3.29,4.52,0.14,67.4,10.07,32.6,31.1,4.04,1.03,67.4,0.21,0.14,66.7,0.07,33.3,34.86,220.14,135.89,1.03,0.14,0.82,0.75,38.56,0.0,0.48,0.75,0.0,0.0,0.0,0.0,4.86,2.4,1.92,55.6,1558,27.0,72.93199289192994,72.93199289192994,3,Balanced Ball-Players
Stanley N'Soki,1999-04-09,Bundesliga,Hoffenheim,Left,France,Center Backs,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.07,0.01,0.01,0.03,0.03,0.69,3.58,0.41,0.21,0.07,33.3,0.0,0.0,18.5,0.0,0.03,-0.01,-0.01,49.47,57.66,85.8,892.57,339.77,20.02,21.4,93.6,24.77,28.35,87.4,4.27,6.4,66.7,0.03,0.48,3.44,0.48,0.07,53.95,3.51,1.1,0.0,0.28,0.07,1.51,0.0,0.0,0.0,0.0,0.21,0.55,1.31,1.17,0.07,0.0,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.51,1.1,0.89,0.48,0.14,0.83,1.58,52.2,0.76,1.51,0.48,1.79,3.3,3.99,0.21,69.15,7.57,33.03,33.44,3.44,0.28,69.15,1.1,0.76,68.8,0.21,18.8,36.4,155.64,71.08,0.55,0.0,1.1,0.34,42.32,0.0,0.83,0.41,0.0,0.0,0.0,0.14,5.44,1.51,0.96,61.1,1606,26.0,73.13080386350775,73.13080386350775,3,Balanced Ball-Players
Keven Schlotterbeck,1997-04-28,Bundesliga,Augsburg,Left,Germany,Center Backs,1297,0.21,0.07,0.28,0.21,0.0,0.0,0.28,0.07,0.06,0.06,0.04,0.1,0.21,4.09,0.14,0.83,0.28,33.3,0.25,0.75,12.7,0.0,0.06,0.15,0.15,40.04,47.39,84.5,764.13,309.69,14.78,15.96,92.6,21.37,23.38,91.4,3.68,7.36,50.0,0.03,0.49,2.78,0.21,0.07,44.83,2.36,1.32,0.14,0.35,0.21,0.21,0.0,0.0,0.0,0.0,0.21,0.21,1.67,1.39,0.0,0.07,0.14,0.0,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.32,1.18,0.62,0.62,0.07,0.83,1.11,75.0,0.28,0.9,0.42,1.04,2.36,5.07,0.07,58.64,7.01,27.41,27.34,4.09,1.32,58.64,0.21,0.21,100.0,0.0,0.0,29.42,99.71,50.72,0.35,0.0,0.56,0.0,35.39,0.07,0.69,0.76,0.07,0.0,0.14,0.0,3.82,2.78,1.25,69.0,1619,28.0,74.21909499146301,74.21909499146301,5,Versatile Press Breakers
Jonathan Panzo,2000-10-25,PrimeiraLiga,Rio Ave,Left,England,Center Backs,1292,0.07,0.0,0.07,0.07,0.0,0.0,0.28,0.07,0.05,0.05,0.03,0.08,0.49,2.86,0.0,0.42,0.07,16.7,0.17,1.0,15.1,0.0,0.12,0.02,0.02,47.51,52.04,91.3,949.25,322.73,13.44,14.7,91.5,29.12,30.58,95.2,4.74,5.92,80.0,0.03,0.28,2.37,0.0,0.0,49.95,1.95,1.53,0.0,0.21,0.14,0.42,0.0,0.0,0.0,0.0,0.14,0.35,0.91,0.7,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.91,0.98,0.49,0.07,0.84,1.6,52.2,0.77,1.32,0.56,1.18,2.72,5.92,0.07,63.18,7.59,35.11,26.61,1.6,0.42,63.18,0.28,0.21,75.0,0.07,25.0,37.83,197.28,100.1,0.28,0.0,0.42,0.07,42.28,0.0,1.32,0.63,0.0,0.0,0.0,0.07,4.18,1.74,1.11,61.0,1450,25.0,71.55162229752057,71.55162229752057,5,Versatile Press Breakers
Josué Sá,1992-06-17,PrimeiraLiga,Gil Vicente,Right,Portugal,Center Backs,1290,0.07,0.0,0.07,0.07,0.0,0.0,0.14,0.0,0.04,0.04,0.01,0.04,0.77,3.28,0.21,0.35,0.14,40.0,0.2,0.5,10.0,0.0,0.11,0.03,0.03,56.65,63.77,88.8,1087.19,342.77,17.65,18.84,93.7,33.84,35.93,94.2,4.74,7.95,59.6,0.01,0.14,3.28,0.14,0.0,60.7,2.79,2.65,0.0,0.42,0.07,0.14,0.0,0.0,0.0,0.0,0.28,0.21,0.42,0.35,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.05,0.77,0.63,0.42,0.0,0.91,1.4,65.0,0.49,1.26,0.91,0.35,1.4,4.12,0.07,72.21,8.86,39.07,31.05,2.37,0.84,72.21,0.42,0.21,50.0,0.21,50.0,47.3,236.51,150.21,0.49,0.0,0.49,0.14,54.07,0.0,0.98,0.63,0.07,0.0,0.07,0.0,2.51,1.05,1.26,45.5,1433,33.0,71.79965687723725,71.79965687723725,6,No-Nonsense Guardians
Andreas Hanche-Olsen,1997-01-17,Bundesliga,Mainz 05,Right,Norway,Center Backs,1284,0.07,0.07,0.14,0.07,0.0,0.0,0.28,0.07,0.06,0.06,0.02,0.08,0.14,2.38,0.35,0.84,0.14,16.7,0.08,0.5,11.8,0.0,0.07,0.01,0.01,37.15,45.0,82.6,645.49,230.4,16.05,17.59,91.2,18.36,20.61,89.1,2.38,5.68,42.0,0.04,0.21,1.82,0.0,0.0,41.92,3.01,1.05,0.0,0.14,0.07,1.33,0.0,0.0,0.0,0.0,0.07,0.21,0.35,0.21,0.0,0.0,0.14,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.47,0.91,0.84,0.56,0.07,0.63,0.84,75.0,0.21,1.75,1.26,0.84,2.31,5.96,0.14,56.92,7.99,31.75,22.78,2.66,1.47,56.92,0.07,0.07,100.0,0.0,0.0,27.62,104.65,40.72,0.28,0.0,0.56,0.21,32.87,0.07,1.4,0.63,0.0,0.0,0.07,0.0,3.08,3.43,1.96,63.6,1706,28.0,73.79972047845003,73.79972047845003,2,Classical Defenders
Max Geschwill,2001-07-07,Bundesliga,Holstein Kiel,Both,Germany,Center Backs,1282,0.07,0.14,0.21,0.07,0.0,0.0,0.14,0.0,0.06,0.06,0.06,0.11,0.42,4.07,1.12,0.63,0.14,22.2,0.11,0.5,12.8,0.0,0.1,0.01,0.01,34.82,46.9,74.3,665.31,289.03,12.43,14.74,84.3,18.18,22.25,81.7,4.07,8.28,49.2,0.06,0.7,2.81,0.49,0.14,41.77,5.12,1.12,0.0,0.14,0.7,3.79,0.0,0.0,0.0,0.0,0.0,1.26,1.68,1.26,0.14,0.0,0.14,0.0,0.14,0.14,0.07,0.0,0.0,0.0,0.0,0.07,1.83,1.47,0.91,0.84,0.07,0.98,1.33,73.7,0.35,0.98,0.63,2.11,3.93,3.72,0.07,58.06,5.62,28.92,24.43,5.05,0.91,58.06,0.35,0.14,40.0,0.21,60.0,26.61,114.5,54.83,0.28,0.0,0.35,0.14,33.56,0.0,0.91,0.56,0.07,0.0,0.0,0.07,3.72,0.98,1.47,40.0,1537,24.0,73.45283601317918,73.45283601317918,1,Mobile Front-Foot Defenders
Stefan Mitrović,1990-05-22,BelgianPro,Gent,Both,Serbia,Center Backs,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.0,0.01,0.65,4.03,0.07,0.22,0.07,33.3,0.0,0.0,9.9,0.0,0.07,-0.01,-0.01,48.02,53.34,90.0,1005.38,364.31,13.8,15.02,91.9,26.17,27.24,96.0,7.62,10.21,74.6,0.01,0.0,3.52,0.07,0.0,50.89,2.44,1.87,0.07,0.58,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.44,0.86,1.15,0.29,0.0,1.29,1.65,78.3,0.36,1.37,1.01,0.93,2.37,4.53,0.07,62.61,8.63,30.19,31.2,1.29,0.5,62.61,0.22,0.22,100.0,0.0,0.0,43.85,271.29,145.5,0.43,0.0,0.43,0.07,41.55,0.0,0.79,0.43,0.0,0.0,0.07,0.0,3.02,2.37,1.73,57.9,1483,35.0,73.0394235881422,73.0394235881422,0,Dominant Anchors
Radu Drăgușin,2002-02-03,PremierLeague,Tottenham Hotspur,Right,Romania,Center Backs,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.03,0.04,0.5,2.66,0.14,0.36,0.07,20.0,0.0,0.0,12.7,0.0,0.02,-0.01,-0.01,51.47,60.38,85.2,980.37,377.4,16.03,17.61,91.0,31.41,33.79,93.0,3.38,7.69,43.9,0.01,0.29,3.74,0.14,0.07,57.0,3.38,2.88,0.07,0.22,0.07,0.22,0.0,0.0,0.0,0.0,0.0,0.36,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.72,0.43,0.58,0.14,0.0,0.43,0.86,50.0,0.43,1.58,1.15,1.08,1.8,3.52,0.29,69.08,10.64,36.66,30.91,2.16,0.86,69.08,0.14,0.0,0.0,0.0,0.0,44.78,240.74,119.76,0.22,0.0,0.58,0.14,48.09,0.0,0.43,0.72,0.0,0.0,0.0,0.0,3.45,2.37,1.58,60.0,1774,23.0,75.547755737195,78.15147670213328,6,No-Nonsense Guardians
Hjalmar Ekdal,1998-10-21,Eredivisie,Groningen,Right,Sweden,Center Backs,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.01,0.01,0.0,0.01,0.8,2.76,0.07,0.22,0.07,33.3,0.0,0.0,9.1,0.0,0.06,-0.01,-0.01,46.38,53.78,86.2,873.8,287.56,14.15,16.11,87.8,29.03,31.14,93.2,2.69,5.37,50.0,0.01,0.07,1.67,0.0,0.0,52.48,1.31,1.23,0.0,0.44,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.29,0.58,0.51,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.16,0.94,0.87,0.0,1.16,1.45,80.0,0.29,0.87,0.36,1.31,3.12,6.82,0.0,67.28,6.68,31.28,34.04,2.1,0.8,67.28,0.58,0.29,50.0,0.22,37.5,36.0,179.56,87.1,0.51,0.0,0.44,0.15,42.1,0.0,1.23,0.65,0.0,0.0,0.0,0.0,3.41,3.41,2.76,55.3,1410,27.0,70.76260839045167,70.76260839045167,3,Balanced Ball-Players
Semi Ajayi,1993-11-09,EFLChampionship,West Bromwich Albion,Right,Nigeria,Center Backs,1228,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.03,0.03,0.0,0.04,0.66,3.74,0.07,0.37,0.07,20.0,0.0,0.0,9.8,0.0,0.09,-0.03,-0.03,51.82,60.24,86.0,1050.39,338.01,14.29,16.34,87.4,31.66,33.93,93.3,5.57,8.65,64.4,0.01,0.07,4.54,0.07,0.0,58.27,1.69,1.54,0.07,0.51,0.22,0.07,0.0,0.0,0.0,0.0,0.29,0.37,0.81,0.73,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.44,0.66,0.22,0.0,0.37,0.59,62.5,0.22,0.37,0.22,0.81,1.69,3.96,0.0,67.79,5.5,33.35,32.03,2.71,0.66,67.79,0.22,0.15,66.7,0.07,33.3,39.94,196.34,122.32,0.88,0.0,0.37,0.29,48.74,0.0,0.73,0.37,0.0,0.0,0.0,0.0,3.08,2.2,1.54,58.8,1538,32.0,73.30928189579414,73.30928189579414,4,Elite Circulators
Leo Skiri Østigård,1999-11-28,Ligue1,Hoffenheim,Right,Norway,Center Backs,1227,0.07,0.0,0.07,0.07,0.0,0.0,0.29,0.0,0.05,0.05,0.01,0.07,0.22,3.67,0.07,0.44,0.15,33.3,0.17,0.5,8.8,0.0,0.11,0.02,0.02,49.58,58.46,84.8,947.68,350.17,16.94,19.29,87.8,27.36,30.15,90.8,4.84,8.0,60.6,0.01,0.15,3.08,0.0,0.0,56.41,2.05,1.17,0.0,0.29,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.44,0.59,0.51,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.32,1.17,0.29,0.0,1.1,1.61,68.2,0.51,0.88,0.73,1.1,2.57,5.94,0.07,69.54,8.22,32.49,35.94,1.39,0.81,69.54,0.15,0.07,50.0,0.07,50.0,35.94,177.58,82.52,0.15,0.0,0.51,0.07,43.2,0.0,1.32,0.37,0.0,0.0,0.0,0.0,3.74,3.45,1.47,70.1,1606,26.0,74.12484261485511,74.12484261485511,0,Dominant Anchors
Nikola Katić,1996-10-10,EFLChampionship,Plymouth Argyle,Right,Bosnia and Herzegovina,Center Backs,1223,0.07,0.0,0.07,0.07,0.0,0.0,0.15,0.0,0.1,0.1,0.01,0.11,0.29,1.25,0.22,0.74,0.29,40.0,0.1,0.25,13.7,0.0,0.14,-0.03,-0.03,17.96,26.05,68.9,353.01,132.09,5.67,7.73,73.3,10.01,12.73,78.6,2.13,4.56,46.8,0.01,0.07,0.66,0.07,0.0,25.31,0.52,0.37,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.22,0.22,0.29,0.15,0.0,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,2.06,1.4,1.25,0.59,0.22,1.1,1.62,68.2,0.52,1.77,1.03,0.96,3.02,11.77,0.15,46.36,9.27,26.93,16.56,3.02,1.69,46.36,0.15,0.15,100.0,0.0,0.0,14.28,80.58,44.23,0.15,0.0,1.03,0.07,14.72,0.0,1.25,0.52,0.0,0.0,0.0,0.0,2.94,5.74,2.94,66.1,1443,29.0,68.8603055124728,68.8603055124728,2,Classical Defenders
Anthony Rouault,2001-05-29,Bundesliga,Rennes,Right,France,Center Backs,1212,0.07,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.04,0.04,0.02,0.06,0.45,3.86,0.3,0.37,0.07,20.0,0.2,1.0,6.5,0.0,0.1,0.04,0.04,58.44,64.9,90.0,1050.45,418.44,23.09,24.36,94.8,30.07,31.63,95.1,4.23,7.2,58.8,0.04,0.45,3.64,0.07,0.0,62.6,2.23,1.34,0.07,0.0,0.07,0.22,0.0,0.0,0.0,0.0,0.07,0.22,0.82,0.67,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.82,0.74,0.22,0.15,0.74,1.11,66.7,0.37,1.34,0.67,1.41,2.52,4.68,0.07,75.3,9.28,38.02,35.35,2.45,0.82,75.3,0.37,0.15,40.0,0.22,60.0,42.55,188.99,83.24,0.45,0.0,0.3,0.3,51.76,0.0,1.34,0.59,0.0,0.0,0.0,0.0,4.68,2.45,1.56,61.1,1663,24.0,75.52108449877342,75.77974998696493,0,Dominant Anchors
Giovanni Leoni,2006-12-21,SerieA,Parma,Right,Italy,Center Backs,1199,0.08,0.0,0.08,0.08,0.0,0.0,0.23,0.08,0.01,0.01,0.0,0.01,0.0,1.58,0.38,0.15,0.08,50.0,0.5,1.0,9.6,0.0,0.07,0.07,0.07,42.19,48.12,87.7,782.38,227.66,14.34,15.69,91.4,24.47,26.42,92.6,3.23,5.25,61.4,0.01,0.08,1.58,0.0,0.0,44.44,3.6,2.03,0.0,0.23,0.23,1.35,0.0,0.0,0.0,0.0,0.08,0.3,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.45,0.75,0.3,0.0,0.38,0.75,50.0,0.38,1.5,0.83,1.13,2.18,4.73,0.08,58.1,6.91,30.93,25.37,2.03,0.38,58.1,0.23,0.23,100.0,0.0,0.0,33.7,137.97,60.2,0.15,0.0,0.45,0.15,36.93,0.0,0.83,0.68,0.0,0.0,0.0,0.0,2.55,1.28,0.75,63.0,1603,18.0,72.19546506216552,80.68300899647089,6,No-Nonsense Guardians
Ignacio Rodríguez,2003-11-10,PrimeiraLiga,AVS Futebol,Right,Uruguay,Center Backs,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.08,0.02,0.02,0.02,0.04,0.15,2.2,0.0,0.15,0.08,50.0,0.0,0.0,10.0,0.0,0.11,-0.02,-0.02,34.17,44.77,76.3,735.45,311.44,8.86,10.91,81.3,20.53,23.26,88.3,4.7,9.55,49.2,0.05,0.08,2.5,0.15,0.08,42.65,2.05,1.89,0.0,0.38,0.15,0.15,0.0,0.0,0.0,0.0,0.08,0.98,0.53,0.38,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.36,1.14,0.83,0.45,0.08,0.91,1.82,50.0,0.91,0.83,0.38,1.44,2.8,7.2,0.23,57.2,8.41,34.7,21.52,1.14,0.38,57.2,0.15,0.15,100.0,0.0,0.0,27.12,113.94,62.58,0.23,0.08,0.38,0.08,34.47,0.08,0.98,0.38,0.08,0.0,0.08,0.0,2.65,2.27,1.52,60.0,1354,22.0,67.71198707574216,67.71198707574216,2,Classical Defenders
Tim Siersleben,2000-03-09,Bundesliga,Heidenheim,Left,Germany,Center Backs,1182,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.05,0.04,0.08,0.61,2.36,0.91,0.3,0.15,50.0,0.0,0.0,8.6,0.0,0.15,-0.05,-0.05,44.24,54.75,80.8,916.52,432.94,13.48,15.15,88.9,24.21,27.03,89.6,6.17,10.96,56.3,0.05,0.46,2.67,0.61,0.15,51.17,3.27,0.91,0.0,0.46,0.76,1.68,0.0,0.0,0.0,0.0,0.3,0.53,1.14,1.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.07,0.91,0.61,0.08,0.53,1.29,41.2,0.76,1.45,0.46,1.52,3.12,5.03,0.0,66.17,8.6,38.45,23.53,4.49,0.53,66.17,0.46,0.23,50.0,0.23,50.0,35.94,158.15,75.38,0.61,0.08,0.38,0.3,42.64,0.0,1.22,0.53,0.0,0.0,0.08,0.0,2.82,1.52,1.6,48.8,1559,25.0,72.55132563089079,72.55132563089079,0,Dominant Anchors
Carlos Dominguez,2001-02-11,LaLiga,Celta Vigo,Left,Spain,Center Backs,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.02,0.01,0.02,1.14,5.03,0.3,0.23,0.08,33.3,0.0,0.0,8.5,0.0,0.07,-0.02,-0.02,65.23,73.69,88.5,1215.8,421.5,19.59,20.65,94.8,41.3,44.35,93.1,3.51,7.09,49.5,0.02,0.15,4.88,0.0,0.0,71.33,2.13,1.98,0.0,0.46,0.0,0.15,0.0,0.0,0.0,0.0,0.23,0.38,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.84,1.07,0.69,0.0,1.14,1.6,71.4,0.46,1.22,0.84,0.99,2.74,6.1,0.08,85.05,8.31,37.19,46.41,1.91,0.53,85.05,0.23,0.15,66.7,0.08,33.3,52.05,251.79,150.97,0.91,0.0,0.38,0.0,61.12,0.0,0.61,0.76,0.0,0.0,0.0,0.08,3.43,2.13,1.14,65.1,1689,24.0,75.79171769532567,76.29236023423059,0,Dominant Anchors
