Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Lilian Raolisoa,2000-06-16,Angers,,France,Fullbacks,1318,0.0,0.2,0.2,0.0,0.0,0.0,0.07,0.14,0.05,0.05,0.14,0.18,2.25,3.21,4.23,0.96,0.07,7.1,0.0,0.0,23.2,0.07,0.05,-0.05,-0.05,26.77,38.51,69.5,445.63,198.3,12.77,14.68,87.0,10.79,14.68,73.5,2.32,5.74,40.5,0.12,0.96,2.12,1.09,0.55,31.21,6.97,1.3,0.27,0.2,5.26,4.17,1.5,0.34,0.75,0.07,0.34,1.3,2.19,1.5,0.55,0.14,0.0,0.0,0.0,0.27,0.14,0.14,0.0,0.0,0.0,0.0,2.8,1.64,1.64,0.89,0.27,1.16,2.59,44.7,1.43,0.75,0.14,1.02,3.82,3.07,0.0,51.28,3.21,15.57,19.19,17.69,1.3,51.28,3.62,1.57,43.4,1.98,54.7,27.59,163.41,85.08,2.12,0.2,1.43,1.09,29.7,0.0,1.09,0.61,0.2,0.0,0.07,0.0,5.19,1.02,0.75,57.7
Ibrahima Niane,1999-03-11,Angers,Right,Senegal,Forwards,943,0.29,0.1,0.38,0.19,0.1,0.1,0.0,0.0,0.54,0.47,0.1,0.57,1.81,0.86,4.77,2.77,0.95,34.5,0.07,0.2,14.6,0.0,0.17,-0.26,-0.28,12.41,18.13,68.4,164.16,28.15,7.83,10.31,75.9,2.77,4.2,65.9,0.67,1.15,58.3,0.04,0.86,1.24,0.19,0.0,16.22,1.72,0.19,0.1,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.38,2.0,1.05,0.0,0.1,0.38,0.48,0.0,0.38,0.1,0.0,0.0,0.19,0.1,0.0,0.67,0.29,0.29,0.19,0.19,0.29,0.29,100.0,0.0,0.57,0.1,0.19,0.86,0.57,0.19,29.78,0.76,2.58,13.93,13.84,4.77,29.68,1.81,0.57,31.6,1.05,57.9,17.37,89.14,40.47,1.43,0.76,3.34,1.62,21.95,0.0,1.43,2.86,0.86,0.1,0.0,0.0,3.05,2.48,3.53,41.3
Zinedine Ferhat,1993-03-01,Angers,Right,Algeria,Att Mid / Wingers,849,0.21,0.0,0.21,0.21,0.0,0.0,0.11,0.0,0.15,0.15,0.25,0.39,1.7,4.24,6.78,1.27,0.53,41.7,0.17,0.4,20.4,0.21,0.11,0.06,0.06,32.12,47.81,67.2,536.29,174.28,16.22,19.82,81.8,10.71,15.8,67.8,3.71,8.06,46.1,0.22,1.8,2.54,1.38,0.32,41.55,5.83,1.59,0.32,0.53,7.21,0.74,3.5,0.95,2.12,0.21,0.42,0.95,3.39,2.12,1.06,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.95,0.74,0.11,0.53,0.32,0.42,1.38,30.8,0.95,0.95,0.0,1.06,2.01,1.27,0.0,58.3,1.17,7.1,27.24,24.49,2.01,58.3,2.33,1.06,45.5,1.06,45.5,30.95,154.03,58.62,1.06,0.42,2.23,1.59,41.34,0.0,1.17,1.59,0.21,0.0,0.0,0.0,4.98,1.8,2.12,45.9
Jacques Ekomie,2003-08-19,Angers,,Gabon,Fullbacks,697,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.68,2.58,3.1,0.13,0.0,0.0,0.0,,15.3,0.0,0.02,0.0,0.0,23.63,33.57,70.4,328.24,140.62,14.46,16.66,86.8,7.36,10.2,72.2,1.03,3.36,30.8,0.01,0.0,1.29,0.39,0.0,24.79,8.52,0.13,0.0,0.13,2.97,8.39,0.0,0.0,0.0,0.0,0.26,1.81,0.52,0.39,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.84,1.81,1.16,1.29,0.39,1.03,1.55,66.7,0.52,2.07,0.65,0.52,3.36,1.81,0.0,46.23,2.32,12.78,16.53,17.3,0.9,46.23,2.71,0.52,19.0,1.68,61.9,17.43,96.97,48.42,1.81,0.0,1.16,1.55,20.79,0.0,1.42,2.71,0.13,0.0,0.0,0.0,4.26,1.42,1.68,45.8
Bamba Dieng,2000-03-23,Angers,Right,Senegal,Forwards,532,0.51,0.0,0.51,0.34,0.17,0.17,0.17,0.0,0.52,0.39,0.0,0.41,1.02,1.18,5.92,2.2,1.02,46.2,0.15,0.33,18.5,0.34,0.18,-0.02,-0.05,13.53,17.42,77.7,157.5,23.68,8.8,10.15,86.7,3.38,5.08,66.7,0.0,0.34,0.0,0.03,0.17,0.34,0.51,0.17,16.75,0.68,0.0,0.34,0.0,0.85,0.0,0.17,0.0,0.17,0.0,0.0,0.34,1.02,0.68,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.68,0.17,0.17,0.34,0.17,0.0,0.34,0.0,0.34,0.34,0.0,0.0,0.68,0.51,0.0,26.56,0.51,2.37,9.81,14.55,4.06,26.39,2.37,0.34,14.3,1.86,78.6,16.24,70.88,32.82,0.85,0.51,1.86,1.69,22.84,0.0,1.52,2.2,0.68,0.17,0.0,0.0,0.85,1.52,4.06,27.3
Pierrick Capelle,1987-04-15,Angers,Left,France,Midfielders,483,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.04,0.04,0.22,0.26,1.86,4.1,3.17,1.12,0.0,0.0,0.0,,22.5,0.0,0.04,-0.04,-0.04,34.47,43.04,80.1,593.48,150.56,16.4,18.82,87.1,14.91,18.45,80.8,2.42,4.1,59.1,0.13,0.93,3.54,0.37,0.19,41.55,1.49,0.37,0.19,0.56,1.86,0.0,0.93,0.93,0.0,0.0,0.0,0.75,2.8,1.86,0.0,0.0,0.37,0.0,0.56,0.19,0.19,0.0,0.0,0.0,0.0,0.0,4.47,3.17,1.86,1.68,0.93,1.68,3.35,50.0,1.68,0.75,0.19,2.05,6.52,0.93,0.19,55.71,1.12,8.76,34.66,13.6,1.3,55.71,2.42,1.49,61.5,0.93,38.5,25.71,139.19,61.68,0.75,0.0,2.8,1.12,32.24,0.0,2.24,0.56,0.19,0.0,0.0,0.0,5.22,0.56,0.93,37.5
Gautier Lloris,1995-07-18,Le Havre,Left,France,Center Backs,2768,0.07,0.03,0.1,0.07,0.0,0.0,0.16,0.0,0.04,0.04,0.03,0.07,0.42,3.22,0.23,0.36,0.07,18.2,0.18,1.0,12.8,0.0,0.11,0.03,0.03,42.82,49.13,87.2,838.19,303.85,12.97,14.18,91.5,25.56,26.89,95.0,3.84,6.73,57.0,0.02,0.16,2.86,0.16,0.03,47.6,1.37,1.11,0.0,0.2,0.1,0.13,0.0,0.0,0.0,0.0,0.16,0.33,0.68,0.55,0.0,0.0,0.13,0.0,0.0,0.1,0.07,0.0,0.0,0.03,0.0,0.0,2.21,1.4,1.69,0.52,0.0,1.24,1.72,71.7,0.49,1.07,0.68,1.11,3.32,6.24,0.0,61.29,8.68,33.1,26.6,1.89,0.68,61.29,0.23,0.13,57.1,0.1,42.9,33.42,146.35,77.03,0.33,0.0,0.42,0.1,40.32,0.0,1.01,0.23,0.07,0.0,0.07,0.0,3.25,2.08,1.11,65.3
Loïc Nego,1991-01-15,Le Havre,Right,Hungary,Fullbacks,2459,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03,0.03,0.03,0.05,2.34,3.73,4.5,0.4,0.07,18.2,0.0,0.0,17.1,0.0,0.07,-0.03,-0.03,33.75,44.95,75.1,571.73,237.46,16.91,19.03,88.8,13.47,17.24,78.1,2.93,6.73,43.5,0.06,0.48,3.04,1.1,0.55,38.87,5.86,0.62,0.04,0.07,2.75,5.23,0.0,0.0,0.0,0.0,0.22,1.02,1.61,1.21,0.11,0.04,0.0,0.18,0.07,0.15,0.11,0.0,0.0,0.0,0.0,0.04,2.12,1.28,1.35,0.59,0.18,1.5,2.34,64.1,0.84,0.62,0.11,1.06,3.18,3.0,0.0,53.77,3.51,17.42,25.36,11.42,1.24,53.77,1.17,0.62,53.1,0.44,37.5,27.16,135.53,84.25,1.39,0.11,0.7,0.33,32.94,0.0,0.99,1.02,0.18,0.0,0.0,0.0,4.06,0.7,0.55,55.9
Abdoulaye Touré,1994-03-03,Le Havre,Right,Guinea,Midfielders,2324,0.39,0.04,0.43,0.08,0.31,0.35,0.19,0.0,0.36,0.09,0.02,0.1,0.66,4.22,1.08,1.47,0.23,15.8,0.05,0.33,25.4,0.0,0.06,0.02,-0.01,33.61,41.01,82.0,626.2,167.1,13.4,15.68,85.4,15.18,17.89,84.8,4.11,5.34,76.8,0.04,0.27,3.49,0.39,0.19,40.28,0.5,0.46,0.12,0.46,0.43,0.0,0.0,0.0,0.0,0.0,0.23,0.31,1.9,1.36,0.0,0.04,0.19,0.27,0.04,0.19,0.12,0.0,0.0,0.04,0.04,0.0,2.36,1.32,1.2,0.81,0.35,1.28,2.28,55.9,1.01,1.39,0.74,1.32,3.68,1.63,0.19,52.44,3.02,14.64,30.36,7.98,1.08,52.09,1.28,0.66,51.5,0.46,36.4,27.65,135.77,58.9,0.54,0.0,1.12,1.16,32.22,0.0,1.16,1.74,0.04,0.04,0.0,0.0,6.2,1.16,0.74,61.2
Etienne Youte Kinkoue,2002-01-14,Le Havre,Right,France,Center Backs,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.05,0.05,0.01,0.06,0.47,2.44,0.16,0.54,0.04,7.1,0.0,0.0,16.9,0.08,0.09,-0.05,-0.05,43.6,48.96,89.1,897.59,277.6,10.01,10.63,94.2,28.9,30.14,95.9,4.46,7.49,59.6,0.01,0.12,2.41,0.12,0.04,45.97,2.95,2.29,0.0,0.19,0.08,0.16,0.0,0.0,0.0,0.0,0.04,0.16,0.54,0.47,0.0,0.0,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.74,0.39,0.43,0.27,0.04,0.5,0.78,65.0,0.27,1.4,0.89,1.13,1.86,6.13,0.12,59.9,10.47,32.7,25.37,2.06,0.58,59.9,0.08,0.08,100.0,0.0,0.0,33.4,187.56,99.5,0.39,0.0,0.23,0.04,40.38,0.0,0.54,0.23,0.0,0.0,0.08,0.04,2.52,1.01,0.81,55.3
Yassine Kechta,2002-02-25,Le Havre,,Morocco,Midfielders,2096,0.09,0.0,0.09,0.09,0.0,0.0,0.17,0.0,0.11,0.11,0.05,0.16,1.89,4.17,3.65,1.25,0.39,31.0,0.07,0.22,25.7,0.09,0.09,-0.02,-0.02,25.72,32.46,79.2,441.46,128.82,12.41,14.08,88.1,10.26,12.19,84.2,2.49,4.17,59.8,0.06,0.64,2.58,0.77,0.21,30.27,1.93,0.39,0.09,0.34,1.55,0.13,0.47,0.43,0.04,0.0,0.26,0.64,2.06,1.16,0.09,0.13,0.13,0.43,0.13,0.17,0.04,0.0,0.04,0.0,0.09,0.0,2.58,1.55,1.37,0.9,0.3,1.42,3.35,42.3,1.93,1.07,0.09,1.12,3.69,1.37,0.09,43.54,1.25,9.45,23.36,11.81,1.16,43.54,1.5,0.56,37.1,0.77,51.4,22.89,141.87,72.78,1.42,0.17,1.5,1.03,26.92,0.0,1.8,1.42,0.17,0.04,0.0,0.0,4.85,0.43,1.16,27.0
Josué Casimir,2001-09-24,Le Havre,Right,France,Att Mid / Wingers,1997,0.18,0.18,0.36,0.18,0.0,0.0,0.23,0.0,0.15,0.15,0.15,0.3,3.2,1.85,6.81,1.22,0.41,33.3,0.15,0.44,15.7,0.0,0.12,0.03,0.03,18.48,26.91,68.7,297.72,65.48,10.14,11.85,85.6,6.53,9.55,68.4,1.53,3.38,45.3,0.1,1.17,0.99,0.59,0.32,24.47,2.39,0.27,0.09,0.14,3.83,1.49,0.23,0.09,0.0,0.0,0.05,1.13,2.7,1.62,0.09,0.27,0.23,0.41,0.09,0.36,0.14,0.0,0.05,0.05,0.14,0.0,1.67,1.17,0.68,0.68,0.32,0.41,0.81,50.0,0.41,0.86,0.0,0.32,1.98,1.58,0.05,36.69,1.04,7.26,13.57,16.68,3.43,36.69,2.16,0.99,45.8,0.9,41.7,20.96,148.99,75.71,1.49,1.26,2.12,1.35,23.71,0.0,1.26,2.07,0.36,0.14,0.0,0.0,3.74,0.41,1.04,28.1
Issa Soumaré,2000-10-10,Le Havre,Right,Senegal,Att Mid / Wingers,1902,0.24,0.19,0.43,0.24,0.0,0.0,0.0,0.0,0.18,0.18,0.15,0.33,2.89,2.13,6.81,2.03,0.9,44.2,0.12,0.26,16.5,0.09,0.09,0.06,0.06,16.04,26.21,61.2,238.06,56.69,8.8,12.26,71.8,5.11,8.14,62.8,1.09,2.6,41.8,0.09,1.32,0.8,0.76,0.19,25.74,0.28,0.09,0.05,0.19,1.99,0.14,0.0,0.0,0.0,0.0,0.19,0.99,2.46,1.7,0.0,0.14,0.24,0.33,0.05,0.43,0.28,0.0,0.05,0.05,0.05,0.0,1.18,0.66,0.38,0.47,0.33,0.62,2.32,26.5,1.7,0.9,0.19,0.76,1.94,1.51,0.0,39.7,1.42,6.25,16.75,17.93,4.12,39.7,2.7,0.76,28.1,1.61,59.6,23.42,151.89,73.77,1.89,0.62,2.93,1.51,28.2,0.0,0.8,2.84,0.19,0.0,0.0,0.0,4.64,3.97,2.65,60.0
Arouna Sangante,2002-04-12,Le Havre,,Senegal,Center Backs,1244,0.22,0.0,0.22,0.22,0.0,0.0,0.29,0.07,0.07,0.07,0.01,0.08,0.8,3.47,0.22,0.51,0.29,57.1,0.43,0.75,9.3,0.0,0.14,0.14,0.14,50.14,57.59,87.1,941.24,320.64,16.28,18.01,90.4,30.24,32.12,94.1,3.18,6.44,49.4,0.01,0.22,3.4,0.22,0.07,53.61,3.83,1.95,0.0,0.07,0.14,1.59,0.0,0.0,0.0,0.0,0.14,0.22,0.87,0.72,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.16,0.8,1.01,0.0,0.72,1.23,58.8,0.51,0.8,0.36,1.52,3.33,4.7,0.22,68.66,6.87,32.56,33.14,3.47,1.09,68.66,0.43,0.36,83.3,0.07,16.7,39.5,197.58,103.02,0.36,0.0,0.87,0.51,45.22,0.0,1.59,1.16,0.07,0.0,0.0,0.0,3.83,2.39,1.59,60.0
André Ayew,1989-12-17,Le Havre,Left,Ghana,Forwards,1453,0.25,0.06,0.31,0.25,0.0,0.0,0.12,0.0,0.27,0.27,0.01,0.28,0.31,1.11,2.66,1.36,0.56,40.9,0.18,0.44,12.0,0.12,0.21,-0.02,-0.02,11.21,14.74,76.1,138.19,16.85,7.0,8.3,84.3,3.34,4.21,79.4,0.0,0.25,0.0,0.02,0.5,0.43,0.19,0.0,12.14,2.6,0.06,0.0,0.0,0.43,0.19,0.0,0.0,0.0,0.0,0.0,0.62,1.24,0.93,0.0,0.06,0.12,0.12,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.19,0.43,0.5,0.43,0.81,53.8,0.37,0.56,0.12,0.19,1.3,1.3,0.06,23.41,1.3,2.73,12.82,8.3,2.48,23.41,0.81,0.31,38.5,0.43,53.8,9.85,39.7,10.16,0.19,0.19,1.61,1.61,14.0,0.0,1.18,1.86,0.37,0.0,0.0,0.0,1.61,2.29,3.9,37.0
Christopher Operi,1997-04-29,İstanbul Başakşehir,Left,Côte d'Ivoire,Fullbacks,1169,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.08,0.02,0.02,0.17,0.19,2.16,4.0,5.0,0.54,0.08,14.3,0.0,0.0,22.0,0.15,0.04,-0.02,-0.02,41.04,57.51,71.4,725.54,262.69,18.17,19.94,91.1,17.55,22.71,77.3,4.47,11.93,37.4,0.25,1.85,2.77,1.54,1.0,42.11,15.24,3.93,0.08,0.46,9.85,8.62,2.69,1.54,0.92,0.0,0.15,1.69,2.77,1.39,1.0,0.08,0.15,0.15,0.0,0.23,0.08,0.08,0.0,0.08,0.0,0.0,1.0,0.69,0.46,0.15,0.38,0.54,0.92,58.3,0.38,1.54,0.46,1.08,2.08,2.31,0.0,67.6,3.16,18.25,26.72,23.25,0.92,67.6,2.08,1.08,51.9,1.0,48.1,32.18,146.12,71.98,1.62,0.23,1.08,0.85,38.57,0.08,0.69,1.23,0.23,0.0,0.0,0.0,3.93,0.85,0.46,64.7
Timothee Pembele,2002-09-09,Le Havre,Right,France,Fullbacks,1113,0.08,0.0,0.08,0.08,0.0,0.0,0.24,0.0,0.11,0.11,0.01,0.11,2.18,3.48,3.56,0.65,0.24,37.5,0.13,0.33,13.7,0.0,0.16,-0.02,-0.02,34.29,42.05,81.5,538.95,193.34,17.3,19.08,90.7,14.72,17.55,83.9,1.54,2.67,57.6,0.04,0.24,2.02,0.57,0.24,35.58,6.39,1.21,0.08,0.16,2.26,5.18,0.0,0.0,0.0,0.0,0.08,1.86,0.97,0.73,0.0,0.08,0.0,0.16,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.43,1.78,1.37,0.73,0.32,1.13,1.86,60.9,0.73,1.29,0.4,0.89,3.32,3.4,0.0,54.99,3.64,20.54,23.53,11.73,1.62,54.99,2.35,1.21,51.7,0.97,41.4,29.76,173.05,86.2,1.13,0.32,1.54,0.97,32.18,0.0,0.73,0.89,0.08,0.0,0.0,0.0,3.72,0.81,1.13,41.7
Oussama Targhalline,2002-05-20,Feyenoord,,Morocco,Midfielders,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.06,0.08,2.27,6.0,3.09,0.45,0.0,0.0,0.0,,24.7,0.0,0.03,-0.01,-0.01,31.64,39.73,79.6,525.64,155.82,15.91,18.09,87.9,11.82,13.82,85.5,2.73,4.55,60.0,0.11,0.55,4.55,1.18,0.18,38.09,1.18,0.82,0.45,0.45,1.45,0.18,0.18,0.0,0.0,0.0,0.45,0.91,1.82,1.64,0.09,0.0,0.0,0.0,0.09,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.73,1.27,1.09,0.27,0.36,0.45,1.09,41.7,0.64,1.27,0.64,1.73,3.45,1.27,0.18,50.09,2.27,10.55,26.55,13.73,1.0,50.09,1.18,0.45,38.5,0.64,53.8,30.0,190.91,76.91,2.27,0.09,1.55,1.91,35.0,0.0,1.0,0.91,0.36,0.0,0.0,0.0,3.91,0.73,0.55,57.1
Rassoul Ndiaye,2001-12-11,Le Havre,,Senegal,Midfielders,1061,0.08,0.0,0.08,0.08,0.0,0.0,0.17,0.0,0.14,0.14,0.05,0.2,0.51,3.9,2.54,1.53,0.42,27.8,0.06,0.2,18.1,0.0,0.1,-0.06,-0.06,27.57,37.41,73.7,439.06,122.57,13.83,16.2,85.3,10.69,14.0,76.4,1.87,3.9,47.8,0.08,0.85,2.54,0.76,0.25,35.12,2.04,0.93,0.08,0.17,2.71,0.08,0.93,0.76,0.08,0.0,0.25,1.1,1.87,1.36,0.17,0.0,0.17,0.08,0.08,0.17,0.08,0.0,0.0,0.0,0.08,0.0,2.97,2.12,1.61,1.02,0.34,0.93,2.12,44.0,1.19,1.27,0.34,1.02,3.99,2.04,0.0,49.03,2.88,14.59,22.05,12.81,1.87,49.03,1.02,0.25,25.0,0.76,75.0,22.14,103.74,38.17,0.42,0.0,1.27,0.34,27.48,0.0,1.02,0.85,0.08,0.08,0.0,0.0,5.6,1.1,1.78,38.2
Koka,1993-03-05,Le Havre,Right,Egypt,Forwards,851,0.32,0.11,0.42,0.21,0.11,0.11,0.21,0.0,0.52,0.44,0.06,0.51,0.0,1.27,2.12,2.12,0.85,40.0,0.1,0.25,13.4,0.0,0.21,-0.2,-0.23,13.96,17.87,78.1,219.98,30.88,6.77,8.35,81.0,4.65,5.92,78.6,1.27,1.69,75.0,0.07,0.53,0.85,0.21,0.0,16.18,1.69,0.11,0.0,0.85,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.42,1.16,0.85,0.0,0.0,0.21,0.0,0.11,0.32,0.21,0.0,0.0,0.11,0.0,0.0,0.42,0.11,0.11,0.32,0.0,0.0,0.42,0.0,0.42,0.32,0.0,0.42,0.85,0.63,0.11,24.54,0.63,3.6,14.49,7.19,3.28,24.43,1.27,0.63,50.0,0.63,50.0,12.06,40.51,8.88,0.21,0.0,0.63,1.27,16.82,0.0,1.48,0.21,0.11,0.0,0.0,0.0,2.54,2.12,2.22,48.8
Yanis Zouaoui,1994-07-10,Le Havre,Left,Algeria,Fullbacks,976,0.0,0.18,0.18,0.0,0.0,0.0,0.28,0.0,0.01,0.01,0.27,0.29,3.04,2.95,3.04,0.46,0.18,40.0,0.0,0.0,28.6,0.18,0.03,-0.01,-0.01,37.62,54.87,68.6,690.12,249.9,18.17,20.47,88.7,13.65,18.81,72.5,5.26,12.54,41.9,0.29,2.58,2.12,1.29,0.83,38.82,15.86,3.14,0.09,0.09,10.14,8.21,4.52,3.04,1.38,0.0,0.18,1.66,3.69,1.29,2.21,0.09,0.09,0.0,0.0,0.28,0.09,0.18,0.0,0.0,0.0,0.0,1.84,0.92,0.92,0.74,0.18,1.01,1.38,73.3,0.37,1.38,0.18,0.74,2.58,3.97,0.0,66.85,3.5,19.46,27.76,20.47,0.74,66.85,1.66,1.2,72.2,0.37,22.2,29.42,202.04,117.3,2.77,0.28,1.66,0.37,33.57,0.0,0.74,1.2,0.09,0.0,0.0,0.0,3.78,0.65,0.37,63.6
Antoine Joujou,2003-03-12,Le Havre,,France,Midfielders,943,0.0,0.19,0.19,0.0,0.0,0.0,0.1,0.0,0.06,0.06,0.29,0.35,4.2,1.72,8.11,1.05,0.19,18.2,0.0,0.0,18.4,0.0,0.06,-0.06,-0.06,16.13,24.91,64.8,237.26,65.57,8.88,12.22,72.7,5.06,8.02,63.1,1.15,2.2,52.2,0.28,1.43,0.76,1.43,0.95,24.62,0.29,0.0,0.1,0.1,3.53,0.19,0.1,0.1,0.0,0.0,0.0,1.34,3.53,2.2,0.0,0.67,0.38,0.19,0.1,0.29,0.19,0.0,0.1,0.0,0.0,0.0,1.53,1.05,0.95,0.38,0.19,0.86,1.43,60.0,0.57,1.43,0.29,0.86,2.39,1.81,0.0,39.8,1.43,7.64,13.93,19.66,3.72,39.8,5.82,2.86,49.2,2.86,49.2,23.76,199.09,98.49,2.2,1.62,3.05,1.62,24.15,0.0,0.67,0.67,0.19,0.0,0.0,0.0,5.63,0.48,1.72,21.7
Yoann Salmier,1992-11-21,Clermont Foot,Right,French Guiana,Center Backs,797,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.09,0.09,0.02,0.12,0.79,2.71,0.11,0.56,0.23,40.0,0.0,0.0,9.8,0.0,0.17,-0.09,-0.09,31.96,39.07,81.8,631.92,225.51,10.39,11.74,88.5,17.84,19.76,90.3,3.73,6.55,56.9,0.02,0.23,2.26,0.11,0.0,35.12,3.95,1.81,0.11,0.45,0.11,2.03,0.0,0.0,0.0,0.0,0.0,0.45,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.58,0.79,1.02,0.45,0.11,1.13,1.47,76.9,0.34,1.36,0.9,1.13,2.71,6.66,0.0,52.17,8.36,26.2,22.7,3.73,1.02,52.17,0.56,0.45,80.0,0.11,20.0,23.15,135.73,71.14,0.34,0.0,0.45,0.0,26.65,0.0,0.9,0.34,0.0,0.0,0.11,0.0,2.48,2.26,1.24,64.5
Fodé Ballo-Touré,1997-01-03,Le Havre,Left,Senegal,Fullbacks,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.29,1.99,2.14,0.0,0.0,,,,,0.0,,0.0,0.0,39.58,47.52,83.3,655.67,210.41,18.95,20.02,94.7,17.57,20.48,85.8,2.29,3.82,60.0,0.02,0.15,3.06,0.31,0.31,33.77,13.75,3.97,0.0,0.15,3.21,9.63,0.15,0.0,0.15,0.0,0.0,1.68,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.22,1.07,0.46,0.61,0.15,0.76,1.38,55.6,0.61,1.22,0.46,0.61,1.83,4.13,0.0,57.61,2.9,21.09,28.42,9.02,0.15,57.61,2.14,0.76,35.7,1.07,50.0,24.91,147.15,83.58,1.22,0.0,1.22,1.53,30.71,0.0,0.46,2.14,0.0,0.0,0.0,0.0,4.74,0.61,0.76,44.4
Emmanuel Sabbi,1997-12-24,Vancouver Whitecaps FC,,United States,Att Mid / Wingers,653,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.26,0.26,0.08,0.34,1.52,2.07,5.38,2.07,0.55,26.7,0.0,0.0,12.5,0.0,0.13,-0.26,-0.26,12.54,17.64,71.1,196.26,56.37,6.06,8.41,72.1,4.55,5.93,76.7,1.1,1.79,61.5,0.04,0.55,0.69,0.69,0.14,16.68,0.96,0.14,0.14,0.0,2.07,0.14,0.14,0.0,0.0,0.0,0.0,0.55,2.76,1.38,0.0,0.55,0.28,0.41,0.14,0.28,0.14,0.0,0.0,0.14,0.0,0.0,1.93,0.96,0.96,0.55,0.41,0.69,1.1,62.5,0.41,0.28,0.0,0.41,2.34,0.55,0.0,31.7,0.41,5.24,12.13,14.61,3.17,31.7,4.0,1.52,37.9,1.79,44.8,17.92,102.96,37.76,0.55,0.41,2.76,1.38,20.54,0.0,1.52,2.21,0.28,0.0,0.0,0.0,3.58,1.24,1.79,40.9
