Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Nilton Varela,2001-05-25,Estrela,Left,Portugal,Fullbacks,2209,0.0,0.08,0.08,0.0,0.0,0.0,0.16,0.0,0.01,0.01,0.05,0.07,0.86,1.55,3.3,0.41,0.08,20.0,0.0,0.0,22.0,0.0,0.03,-0.01,-0.01,21.88,34.14,64.1,382.12,168.1,10.27,12.75,80.5,9.0,12.55,71.8,2.12,6.4,33.1,0.05,0.49,1.3,0.61,0.49,24.98,8.96,0.77,0.04,0.08,2.49,7.99,0.2,0.2,0.0,0.0,0.2,1.47,0.94,0.73,0.04,0.04,0.04,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.63,1.06,1.06,0.45,0.12,1.06,1.43,74.3,0.37,1.22,0.2,0.81,2.44,3.3,0.04,46.45,2.2,14.71,21.43,10.72,0.61,46.45,2.49,0.94,37.7,1.3,52.5,18.01,88.45,41.88,0.73,0.08,1.87,0.37,21.35,0.0,1.14,1.63,0.0,0.0,0.0,0.0,2.69,1.47,1.51,49.3
Kikas,1998-09-17,Estrela,,Portugal,Forwards,2104,0.26,0.04,0.3,0.26,0.0,0.0,0.17,0.0,0.28,0.28,0.04,0.32,1.11,0.81,4.58,2.05,0.77,37.5,0.13,0.33,16.9,0.0,0.14,-0.03,-0.03,8.47,14.46,58.6,127.56,24.72,3.89,5.99,65.0,3.21,4.83,66.4,0.43,1.41,30.3,0.06,0.56,0.39,0.47,0.17,12.19,2.14,0.09,0.09,0.0,1.71,0.26,0.43,0.26,0.13,0.0,0.13,0.51,1.58,1.03,0.04,0.21,0.0,0.26,0.04,0.17,0.13,0.0,0.04,0.0,0.0,0.0,0.3,0.13,0.09,0.13,0.09,0.13,0.3,42.9,0.17,0.43,0.13,0.04,0.34,0.68,0.0,21.52,0.9,2.35,9.5,10.18,2.78,21.52,0.98,0.39,39.1,0.6,60.9,10.82,58.77,22.93,0.56,0.43,1.67,0.94,14.76,0.0,1.54,0.81,0.98,0.0,0.0,0.0,2.22,1.24,2.69,31.5
Rúben Lima,1989-10-03,Estrela,Left,Portugal,Center Backs,1778,0.0,0.1,0.1,0.0,0.0,0.0,0.15,0.05,0.01,0.01,0.1,0.1,0.3,3.29,0.15,0.15,0.05,33.3,0.0,0.0,28.7,0.0,0.02,-0.01,-0.01,33.46,46.21,72.4,710.08,311.36,10.48,11.9,88.1,16.86,20.5,82.2,5.87,12.3,47.7,0.09,0.56,3.09,0.56,0.25,41.05,4.81,3.29,0.15,0.15,1.67,0.76,0.71,0.3,0.1,0.0,0.35,0.51,1.01,0.76,0.25,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,1.47,0.91,0.81,0.66,0.0,0.71,1.37,51.9,0.66,0.81,0.46,1.37,2.83,4.15,0.05,55.68,4.4,25.97,26.42,3.54,0.15,55.68,0.3,0.2,66.7,0.1,33.3,24.75,106.96,56.19,0.2,0.0,0.3,0.05,31.18,0.0,0.96,0.86,0.05,0.0,0.05,0.0,3.19,1.16,1.42,45.1
Leo Cordeiro,1995-09-27,Estrela,Right,Brazil,Midfielders,1866,0.05,0.05,0.1,0.05,0.0,0.0,0.14,0.0,0.09,0.09,0.03,0.12,1.25,5.21,2.22,1.11,0.1,8.7,0.04,0.5,18.6,0.0,0.08,-0.04,-0.04,32.27,39.74,81.2,548.78,163.79,14.47,16.74,86.5,14.42,16.54,87.2,2.36,3.96,59.8,0.04,0.82,4.49,0.58,0.0,38.44,0.96,0.63,0.19,0.24,0.43,0.05,0.0,0.0,0.0,0.0,0.34,0.77,1.98,1.64,0.05,0.1,0.14,0.0,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.87,0.53,0.72,0.05,0.72,1.4,51.7,0.68,1.4,0.19,0.82,2.12,0.34,0.19,48.91,0.87,8.78,30.14,10.51,1.11,48.91,1.35,0.87,64.3,0.48,35.7,25.61,132.83,65.64,1.11,0.05,1.64,1.11,33.23,0.0,1.35,1.83,0.05,0.0,0.0,0.0,5.45,0.43,0.82,34.6
Diogo Travassos,2004-03-31,Estrela,,Portugal,Fullbacks,1726,0.05,0.0,0.05,0.05,0.0,0.0,0.26,0.0,0.03,0.03,0.06,0.09,2.66,2.19,5.06,0.83,0.21,25.0,0.06,0.25,23.3,0.0,0.03,0.03,0.03,27.53,41.82,65.8,521.38,180.89,11.05,13.51,81.9,11.94,17.26,69.2,3.7,8.29,44.7,0.07,0.89,1.72,1.1,0.73,28.47,12.98,1.88,0.16,0.47,4.28,10.38,0.73,0.31,0.26,0.0,0.37,1.2,2.19,1.15,0.42,0.21,0.16,0.21,0.05,0.16,0.05,0.0,0.05,0.0,0.05,0.0,1.67,0.99,0.78,0.63,0.26,0.63,1.41,44.4,0.78,1.46,0.42,0.99,2.66,2.09,0.0,55.01,2.09,15.49,23.41,17.42,1.25,55.01,3.65,1.88,51.4,1.56,42.9,22.94,151.63,81.08,1.15,0.21,2.4,0.94,24.66,0.0,1.25,1.46,0.05,0.0,0.0,0.0,4.54,0.73,0.63,53.8
Rodrigo Pinho,1991-05-30,Estrela,Left,Brazil,Forwards,1665,0.27,0.0,0.27,0.22,0.05,0.11,0.32,0.0,0.33,0.25,0.03,0.28,0.7,1.78,2.59,2.65,0.86,32.7,0.08,0.25,21.7,0.32,0.1,-0.06,-0.03,9.95,14.7,67.6,154.54,46.59,4.86,6.65,73.2,2.97,4.11,72.4,1.03,1.84,55.9,0.04,0.65,1.57,0.27,0.05,12.76,1.84,0.0,0.16,0.05,0.22,0.0,0.0,0.0,0.0,0.0,0.11,0.32,1.68,0.76,0.0,0.11,0.27,0.49,0.05,0.11,0.05,0.0,0.0,0.05,0.0,0.0,0.76,0.43,0.38,0.22,0.16,0.32,0.86,37.5,0.54,0.43,0.0,0.38,1.14,1.08,0.0,25.19,0.97,3.3,13.73,8.22,2.49,25.08,1.57,0.59,37.9,0.76,48.3,12.97,64.27,24.76,0.54,0.22,2.38,1.35,18.0,0.0,1.68,2.54,0.7,0.05,0.0,0.0,2.32,1.62,2.0,44.8
Issiar Dramé,1999-02-16,Estrela,,Mali,Center Backs,1589,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.04,0.04,0.01,0.05,0.91,1.08,0.4,0.4,0.11,28.6,0.0,0.0,12.4,0.0,0.1,-0.04,-0.04,20.84,25.2,82.7,416.92,146.7,5.55,6.4,86.7,12.86,13.76,93.4,2.15,4.13,52.1,0.03,0.17,0.91,0.0,0.0,23.45,1.7,1.59,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.28,0.4,0.28,0.0,0.0,0.0,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,1.25,0.68,0.96,0.28,0.0,0.57,0.85,66.7,0.28,1.25,0.96,1.3,2.55,7.42,0.17,39.08,7.93,24.35,13.03,1.98,1.42,39.08,0.91,0.57,62.5,0.28,31.3,16.48,106.65,54.94,0.06,0.11,0.96,0.45,17.84,0.0,1.42,0.85,0.06,0.06,0.17,0.06,3.74,2.04,1.87,52.2
Alan Ruiz,1993-08-19,Estrela,Left,Argentina,Att Mid / Wingers,1470,0.06,0.12,0.18,0.0,0.06,0.06,0.8,0.0,0.09,0.04,0.11,0.15,0.92,4.9,3.43,1.22,0.24,20.0,0.0,0.0,29.0,0.24,0.03,-0.02,-0.04,33.18,46.59,71.2,620.33,187.65,16.29,19.53,83.4,10.41,14.2,73.3,5.51,10.16,54.2,0.12,1.53,4.53,0.86,0.12,39.67,6.8,3.43,0.37,0.73,4.35,0.49,2.63,1.35,0.37,0.06,0.12,0.55,3.31,1.96,0.86,0.12,0.06,0.24,0.06,0.24,0.18,0.06,0.0,0.0,0.0,0.0,1.9,1.16,0.49,1.22,0.18,0.61,1.59,38.5,0.98,1.16,0.18,0.06,1.96,1.78,0.12,58.59,1.65,8.08,33.61,17.63,0.86,58.53,2.82,1.41,50.0,1.16,41.3,29.14,125.88,46.59,1.1,0.06,1.9,0.86,36.98,0.0,2.14,2.33,0.12,0.0,0.06,0.0,4.22,3.37,3.24,50.9
Francisco Reis Ferreira,1997-03-26,Estrela,Right,Portugal,Center Backs,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.03,0.03,0.03,0.04,0.38,3.38,0.26,0.38,0.06,16.7,0.0,0.0,15.1,0.0,0.06,-0.03,-0.03,36.51,49.15,74.3,839.62,359.43,8.55,10.21,83.8,20.87,23.55,88.6,7.02,14.17,49.5,0.03,0.38,3.64,0.19,0.06,45.83,3.0,2.49,0.0,1.21,0.45,0.51,0.0,0.0,0.0,0.0,0.32,0.51,1.02,0.83,0.0,0.0,0.19,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.94,1.79,2.11,0.83,0.0,1.91,2.55,75.0,0.64,0.89,0.26,1.6,4.53,6.06,0.32,60.96,7.79,34.91,23.04,3.7,1.02,60.96,0.38,0.19,50.0,0.19,50.0,27.13,127.34,73.4,0.19,0.0,0.45,0.06,34.02,0.0,1.02,0.51,0.0,0.0,0.0,0.0,4.79,1.85,0.83,69.0
Leonel Bucca,1999-03-20,Estrela,,Argentina,Att Mid / Wingers,1346,0.13,0.13,0.27,0.13,0.0,0.0,0.53,0.0,0.13,0.13,0.12,0.25,0.6,3.01,3.81,1.6,0.53,33.3,0.08,0.25,17.4,0.0,0.08,0.0,0.0,19.79,30.42,65.1,302.76,109.79,10.36,13.71,75.6,8.16,12.17,67.0,0.8,2.41,33.3,0.08,0.8,2.81,0.67,0.2,27.55,2.61,0.4,0.4,0.0,0.87,2.14,0.0,0.0,0.0,0.0,0.27,0.94,2.27,1.81,0.0,0.27,0.13,0.07,0.0,0.27,0.13,0.0,0.07,0.0,0.07,0.0,2.14,1.2,0.94,1.07,0.13,0.94,2.01,46.7,1.07,1.27,0.47,0.94,3.08,1.2,0.07,45.07,2.07,8.63,23.2,13.64,2.61,45.07,2.21,0.8,36.4,1.4,63.6,18.79,85.32,35.77,0.47,0.2,3.61,0.74,25.61,0.0,2.14,1.6,0.0,0.07,0.07,0.0,4.41,2.67,3.48,43.5
Paulo Moreira,2000-02-17,Estrela,,Portugal,Midfielders,1297,0.07,0.0,0.07,0.07,0.0,0.0,0.21,0.0,0.02,0.02,0.03,0.06,1.18,2.85,1.25,0.49,0.21,42.9,0.14,0.33,20.0,0.0,0.05,0.05,0.05,23.45,28.1,83.5,399.0,100.96,11.1,12.98,85.6,10.48,11.73,89.3,1.53,2.29,66.7,0.04,0.69,2.08,0.42,0.07,26.02,2.01,1.46,0.14,0.21,0.56,0.14,0.21,0.07,0.0,0.0,0.07,0.49,1.8,1.25,0.35,0.14,0.0,0.07,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.85,1.73,1.11,1.32,0.42,1.04,1.94,53.6,0.9,1.46,0.28,0.9,3.75,0.69,0.0,38.79,1.11,8.54,22.07,8.81,0.76,38.79,2.22,1.25,56.3,0.9,40.6,17.76,93.12,39.14,0.56,0.14,1.6,1.73,21.86,0.0,1.73,2.15,0.0,0.0,0.0,0.0,5.0,0.35,0.69,33.3
Danilo Veiga,2002-09-25,Lecce,,Portugal,Fullbacks,1280,0.0,0.14,0.14,0.0,0.0,0.0,0.35,0.07,0.05,0.05,0.11,0.15,1.41,2.74,3.3,0.14,0.0,0.0,0.0,,11.2,0.0,0.37,-0.05,-0.05,31.85,43.73,72.8,579.87,215.58,13.01,15.4,84.5,15.12,19.27,78.5,3.16,6.89,45.9,0.1,0.91,2.39,0.91,0.49,31.29,12.3,1.48,0.14,0.14,3.3,10.48,0.35,0.14,0.07,0.0,0.14,1.34,1.76,1.27,0.21,0.07,0.0,0.21,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.97,1.34,0.91,0.63,0.42,1.05,1.76,60.0,0.7,1.41,0.35,1.2,3.16,3.87,0.14,56.88,4.01,17.79,25.1,14.84,0.56,56.88,2.32,0.84,36.4,1.05,45.5,23.91,117.56,50.91,1.34,0.0,1.83,0.7,27.49,0.07,1.62,2.6,0.07,0.0,0.0,0.0,3.73,1.27,1.13,52.9
Jovane Cabral,1998-06-14,Estrela,Right,Cape Verde,Att Mid / Wingers,1154,0.16,0.08,0.23,0.16,0.0,0.08,0.31,0.0,0.19,0.12,0.11,0.23,1.64,3.59,4.6,1.95,0.47,24.0,0.08,0.33,21.1,0.23,0.06,-0.03,0.03,17.94,27.45,65.3,314.61,104.66,8.19,10.61,77.2,7.72,9.59,80.5,1.64,5.38,30.4,0.15,0.86,2.5,1.17,0.0,23.71,3.43,1.09,0.86,0.39,2.73,1.01,1.33,0.94,0.08,0.0,0.31,0.7,2.65,1.87,0.47,0.08,0.16,0.08,0.0,0.16,0.08,0.0,0.0,0.0,0.08,0.0,2.81,1.79,1.4,1.09,0.31,1.48,2.57,57.6,1.09,1.87,0.23,0.7,3.51,0.39,0.0,42.89,0.7,7.8,19.73,15.99,2.65,42.82,2.65,1.17,44.1,1.25,47.1,20.98,113.47,55.06,1.01,0.55,3.82,1.72,25.35,0.0,2.65,2.11,0.0,0.0,0.0,0.0,5.54,0.7,1.56,31.0
Miguel Lopes,1986-12-19,Estrela,Right,Portugal,Center Backs,1144,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.01,0.03,0.24,2.36,0.08,0.39,0.0,0.0,0.0,,15.6,0.0,0.06,-0.02,-0.02,39.41,45.0,87.6,855.16,318.78,9.2,10.38,88.6,23.44,25.25,92.8,6.45,8.42,76.6,0.01,0.08,1.89,0.0,0.0,43.03,1.81,1.81,0.0,0.47,0.08,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.24,0.16,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.26,1.18,0.55,0.0,1.26,2.28,55.2,1.02,1.18,0.63,1.34,3.07,7.55,0.16,58.69,8.42,34.38,23.29,1.18,0.39,58.69,0.55,0.47,85.7,0.08,14.3,25.88,116.98,56.88,0.24,0.08,0.47,0.16,34.62,0.0,0.87,1.26,0.08,0.0,0.0,0.0,3.23,2.05,1.02,66.7
Keliano,2003-01-16,Estrela,,Angola,Midfielders,976,0.0,0.09,0.09,0.0,0.0,0.0,0.65,0.0,0.02,0.02,0.02,0.04,0.74,3.6,0.83,0.83,0.09,11.1,0.0,0.0,27.8,0.0,0.02,-0.02,-0.02,28.22,32.55,86.7,481.91,139.15,13.46,14.57,92.4,11.8,13.0,90.8,2.49,3.6,69.2,0.06,0.74,3.14,0.46,0.18,31.44,1.01,1.01,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.09,0.65,1.48,1.11,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,4.7,2.77,1.66,2.4,0.65,2.67,4.33,61.7,1.66,1.2,0.0,1.2,5.9,2.03,0.09,45.74,1.84,11.25,29.05,5.99,0.37,45.74,1.01,0.46,45.5,0.37,36.4,21.02,96.92,40.94,0.92,0.09,1.2,0.83,22.96,0.0,2.95,1.29,0.0,0.0,0.0,0.0,5.35,0.83,1.01,45.0
Tiago Gabriel,2004-12-26,Lecce,Right,Portugal,Center Backs,980,0.09,0.0,0.09,0.09,0.0,0.0,0.18,0.0,0.06,0.06,0.0,0.06,0.18,2.02,0.09,0.37,0.09,25.0,0.25,1.0,8.6,0.0,0.14,0.04,0.04,29.39,35.63,82.5,663.89,253.93,6.7,7.44,90.1,17.54,19.65,89.3,5.14,7.99,64.4,0.01,0.09,1.19,0.18,0.0,33.98,1.65,1.65,0.0,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.1,1.29,0.46,0.0,0.92,1.29,71.4,0.37,1.84,0.92,1.84,3.58,5.88,0.18,48.77,6.52,28.93,18.92,1.19,0.55,48.77,0.28,0.18,66.7,0.09,33.3,21.12,106.81,51.52,0.09,0.0,0.46,0.28,26.54,0.0,1.19,0.73,0.09,0.0,0.0,0.09,1.84,2.66,2.02,56.9
Igor,2003-03-07,Los Angeles FC,,Brazil,Midfielders,800,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.02,0.02,0.11,0.12,0.34,3.26,0.34,1.01,0.23,22.2,0.0,0.0,25.1,0.0,0.02,-0.02,-0.02,31.28,36.9,84.8,582.86,201.49,12.83,14.74,87.0,14.85,16.65,89.2,3.26,4.28,76.3,0.06,1.01,3.49,0.68,0.11,34.65,2.03,1.58,0.11,0.45,0.34,0.45,0.0,0.0,0.0,0.0,0.23,0.23,1.91,1.58,0.0,0.11,0.23,0.0,0.0,0.23,0.11,0.0,0.0,0.11,0.0,0.0,2.14,1.35,0.79,1.24,0.11,1.35,2.7,50.0,1.35,2.03,0.56,1.58,3.71,0.9,0.0,49.61,2.25,12.15,31.05,6.98,0.56,49.61,2.25,1.35,60.0,0.68,30.0,20.7,100.58,39.26,0.23,0.0,1.8,1.35,26.66,0.0,2.25,1.35,0.11,0.0,0.0,0.0,4.5,1.46,0.68,68.4
Guilherme Serrão,2003-09-14,Estrela,,Portugal,Midfielders,748,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.12,0.0,0.0,0.05,0.05,1.56,2.05,3.37,0.12,0.0,0.0,0.0,,30.0,0.0,0.01,0.0,0.0,26.71,38.74,68.9,405.0,164.96,13.96,17.21,81.1,9.14,12.87,71.0,1.93,4.69,41.0,0.04,0.96,1.44,0.48,0.24,28.76,9.99,1.2,0.0,0.12,2.65,8.18,0.6,0.48,0.0,0.0,0.0,1.8,1.44,1.08,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,2.05,1.68,1.2,0.12,1.2,2.53,47.6,1.32,0.6,0.12,1.44,4.45,2.77,0.0,50.17,2.17,18.53,21.06,11.55,0.84,50.17,1.56,0.84,53.8,0.48,30.8,18.77,135.96,64.85,1.08,0.0,2.17,0.6,22.02,0.12,2.41,1.2,0.0,0.0,0.0,0.0,4.09,1.56,1.08,59.1
Chico Banza,1998-12-17,Estrela,,Angola,Att Mid / Wingers,688,0.13,0.0,0.13,0.13,0.0,0.0,0.52,0.0,0.25,0.25,0.04,0.29,3.01,1.44,5.63,1.7,0.52,30.8,0.08,0.25,13.2,0.0,0.15,-0.12,-0.12,11.64,18.97,61.4,175.55,44.61,6.41,8.9,72.1,3.27,5.1,64.1,0.92,2.35,38.9,0.08,0.78,1.05,0.65,0.52,17.53,0.78,0.0,0.13,0.13,2.35,0.52,0.0,0.0,0.0,0.0,0.65,0.39,1.05,0.52,0.0,0.39,0.0,0.0,0.13,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.92,0.65,0.0,0.65,0.26,0.26,1.18,22.2,0.92,1.57,0.13,0.13,1.05,1.7,0.13,34.8,1.57,4.71,13.34,17.53,3.79,34.8,4.84,2.09,43.2,2.49,51.4,19.23,155.93,61.88,1.57,1.31,4.71,1.96,22.63,0.0,3.4,1.31,1.96,0.0,0.0,0.0,2.62,2.22,3.92,36.2
Nani,1986-11-17,,Right,Portugal,Att Mid / Wingers,465,0.19,0.0,0.19,0.19,0.0,0.0,0.58,0.0,0.06,0.06,0.08,0.14,1.74,2.13,3.87,0.97,0.19,20.0,0.2,1.0,20.6,0.19,0.06,0.14,0.14,33.1,46.45,71.3,490.45,121.74,19.94,23.42,85.1,9.87,13.94,70.8,1.94,5.81,33.3,0.12,1.74,1.35,0.77,0.0,40.06,6.0,2.52,1.16,0.39,4.26,1.35,2.13,0.97,0.58,0.0,0.39,0.77,3.29,1.55,1.16,0.0,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.19,0.19,0.58,0.0,0.19,1.16,16.7,0.97,0.58,0.39,0.58,1.35,0.39,0.0,55.94,0.39,6.39,28.45,21.87,1.35,55.94,2.9,0.77,26.7,1.74,60.0,29.23,149.23,70.06,1.94,0.39,2.13,0.97,38.9,0.0,0.97,2.71,0.58,0.0,0.0,0.0,5.03,1.35,1.94,41.2
Cristian Castro,2001-01-25,AVS Futebol,Right,Colombia,Center Backs,2745,0.03,0.03,0.07,0.03,0.0,0.0,0.16,0.0,0.02,0.02,0.05,0.07,0.33,2.13,0.03,0.36,0.13,36.4,0.09,0.25,20.3,0.0,0.06,0.01,0.01,38.13,44.92,84.9,758.85,298.26,12.2,13.15,92.8,21.08,22.66,93.1,4.52,8.33,54.3,0.02,0.26,1.87,0.1,0.03,43.02,1.77,1.67,0.16,0.3,0.13,0.07,0.0,0.0,0.0,0.0,0.13,0.2,0.72,0.49,0.03,0.03,0.07,0.07,0.03,0.07,0.03,0.0,0.0,0.03,0.0,0.0,1.15,0.95,0.85,0.2,0.1,0.72,0.95,75.9,0.23,0.82,0.52,1.15,2.3,6.07,0.1,55.9,7.97,31.05,23.97,1.21,0.36,55.9,0.2,0.16,83.3,0.03,16.7,28.89,134.07,74.66,0.2,0.03,0.59,0.13,35.05,0.0,0.72,0.69,0.03,0.0,0.0,0.0,4.07,1.08,0.98,52.4
John Mercado,2002-06-03,AVS Futebol,,Ecuador,Att Mid / Wingers,2341,0.12,0.04,0.15,0.12,0.0,0.0,0.08,0.0,0.13,0.13,0.15,0.27,3.23,1.35,6.23,1.81,0.31,17.0,0.06,0.38,17.7,0.0,0.07,-0.01,-0.01,14.07,22.11,63.7,220.67,57.67,7.77,10.15,76.5,4.61,6.73,68.6,1.19,3.0,39.7,0.13,1.19,0.81,0.88,0.65,21.84,0.27,0.0,0.04,0.15,3.42,0.12,0.0,0.0,0.0,0.0,0.0,1.23,2.58,1.85,0.0,0.35,0.23,0.08,0.08,0.15,0.04,0.0,0.0,0.08,0.04,0.0,1.54,0.92,0.69,0.62,0.23,0.69,1.35,51.4,0.65,1.04,0.15,0.54,2.08,1.04,0.08,35.52,1.08,5.96,13.96,16.84,3.19,35.52,4.61,2.27,49.2,2.23,48.3,19.84,160.47,74.81,1.73,0.96,2.65,1.19,23.34,0.0,1.15,0.5,0.38,0.04,0.0,0.0,4.23,1.96,1.31,60.0
Lucas Piazon,1994-01-20,AVS Futebol,Right,Brazil,Att Mid / Wingers,2377,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.12,0.09,0.22,1.06,3.98,3.94,1.02,0.3,29.6,0.0,0.0,16.6,0.11,0.12,-0.12,-0.12,29.76,37.18,80.0,455.07,134.15,16.17,18.1,89.3,10.22,12.27,83.3,2.27,4.51,50.4,0.11,1.67,2.46,0.42,0.11,32.26,4.81,2.01,0.08,0.04,3.6,0.23,2.31,1.51,0.72,0.0,0.11,0.64,3.29,1.93,0.8,0.11,0.11,0.19,0.15,0.19,0.04,0.11,0.0,0.0,0.04,0.0,2.2,1.33,0.72,1.06,0.42,1.17,2.04,57.4,0.87,1.17,0.15,0.8,2.99,0.45,0.0,45.66,1.02,7.88,22.64,15.49,1.74,45.66,1.14,0.53,46.7,0.49,43.3,22.53,107.15,45.02,0.95,0.19,1.48,0.8,28.93,0.0,1.14,1.48,0.0,0.04,0.0,0.0,3.56,1.1,1.17,48.3
Jaume Grau,1997-05-05,AVS Futebol,Left,Spain,Midfielders,2119,0.08,0.08,0.17,0.08,0.0,0.0,0.55,0.0,0.03,0.03,0.04,0.07,0.42,3.7,0.47,0.59,0.21,35.7,0.14,0.4,24.0,0.0,0.04,0.06,0.06,31.51,39.63,79.5,580.01,185.69,13.72,15.93,86.1,13.25,15.21,87.2,3.87,6.37,60.7,0.05,0.68,4.12,0.13,0.0,37.55,2.0,1.06,0.04,0.08,1.4,0.08,0.81,0.59,0.17,0.0,0.08,0.98,1.32,0.93,0.3,0.04,0.04,0.0,0.0,0.17,0.08,0.04,0.04,0.0,0.0,0.0,2.76,1.7,1.36,1.27,0.13,1.53,2.63,58.1,1.1,1.44,0.38,1.57,4.33,1.83,0.08,49.65,3.06,14.06,30.07,6.2,0.25,49.65,0.72,0.34,47.1,0.3,41.2,24.42,127.72,50.59,0.51,0.04,0.81,0.3,28.29,0.0,1.91,1.02,0.04,0.0,0.0,0.0,4.67,0.89,0.89,50.0
Baptiste Roux,1999-11-26,AVS Futebol,,France,Center Backs,1863,0.05,0.05,0.1,0.05,0.0,0.0,0.19,0.0,0.02,0.02,0.01,0.03,0.29,2.17,0.14,0.24,0.05,20.0,0.2,1.0,8.5,0.0,0.08,0.03,0.03,37.73,45.94,82.1,762.95,276.09,11.3,12.61,89.7,21.79,24.06,90.6,4.44,8.31,53.5,0.02,0.24,2.8,0.24,0.14,44.25,1.55,1.35,0.05,0.24,0.53,0.0,0.0,0.0,0.0,0.0,0.14,0.34,0.92,0.87,0.0,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.64,0.92,1.06,0.48,0.1,0.97,1.84,52.6,0.87,1.35,0.68,1.21,2.85,4.59,0.0,55.94,7.29,29.57,24.4,2.22,0.53,55.94,0.1,0.05,50.0,0.05,50.0,27.29,114.64,58.41,0.24,0.0,0.19,0.0,34.73,0.0,1.01,0.34,0.0,0.0,0.05,0.0,3.82,2.46,0.87,73.9
