Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Djed Spence,2000-08-09,Tottenham Hotspur,Right,England,Fullbacks,1792,0.05,0.1,0.15,0.05,0.0,0.0,0.2,0.05,0.03,0.03,0.09,0.12,2.96,5.27,3.52,0.5,0.15,30.0,0.1,0.33,23.9,0.0,0.06,0.02,0.02,49.77,58.26,85.4,714.43,214.4,29.18,31.04,94.0,17.38,20.24,85.9,1.61,3.37,47.8,0.07,0.55,3.92,0.9,0.4,48.87,9.19,1.51,0.1,0.1,1.26,7.68,0.0,0.0,0.0,0.0,0.2,0.95,1.46,1.16,0.05,0.2,0.05,0.0,0.0,0.25,0.15,0.05,0.05,0.0,0.0,0.0,2.36,1.71,1.26,0.75,0.35,1.16,1.51,76.7,0.35,1.41,0.45,1.05,3.42,3.72,0.1,71.62,4.07,25.06,32.24,15.42,1.26,71.62,3.77,1.86,49.3,1.56,41.3,39.83,234.09,124.05,2.21,0.35,1.41,1.66,43.74,0.05,1.05,1.16,0.1,0.0,0.0,0.05,5.47,1.05,0.7,60.0
Archie Gray,2006-03-12,Tottenham Hotspur,,England,Center Backs,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.01,0.41,2.06,0.87,0.05,0.05,100.0,0.0,0.0,24.6,0.0,0.02,0.0,0.0,51.45,58.85,87.4,896.4,276.01,19.99,21.74,92.0,27.6,30.02,92.0,3.03,5.29,57.3,0.01,0.15,2.21,0.0,0.0,54.12,4.52,1.54,0.05,0.15,0.87,2.31,0.21,0.0,0.21,0.0,0.21,0.87,0.31,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.41,0.21,0.41,0.21,0.36,0.87,41.2,0.51,1.13,0.57,0.98,1.8,2.57,0.1,66.15,7.71,31.35,29.91,5.45,0.15,66.15,0.67,0.36,53.8,0.26,38.5,45.13,208.58,86.61,0.31,0.0,0.62,0.57,48.37,0.0,0.87,0.57,0.0,0.0,0.0,0.05,3.55,0.57,0.57,50.0
Cristian Romero,1998-04-27,Tottenham Hotspur,Right,Argentina,Center Backs,1416,0.06,0.0,0.06,0.06,0.0,0.0,0.19,0.0,0.1,0.1,0.04,0.14,0.76,4.51,0.19,1.02,0.51,50.0,0.06,0.13,9.1,0.0,0.1,-0.04,-0.04,69.53,77.73,89.5,1296.74,521.0,23.52,25.74,91.4,40.04,42.27,94.7,5.08,8.01,63.5,0.05,0.44,6.93,0.51,0.06,71.19,6.42,5.08,0.25,0.13,0.19,0.44,0.0,0.0,0.0,0.0,0.13,0.44,1.27,1.02,0.0,0.0,0.25,0.0,0.0,0.25,0.19,0.0,0.0,0.06,0.0,0.0,2.22,1.84,1.65,0.51,0.06,1.33,1.91,70.0,0.57,1.14,0.19,1.33,3.56,3.62,0.13,87.52,9.98,37.75,45.76,4.7,1.46,87.52,0.25,0.06,25.0,0.13,50.0,56.95,298.86,183.88,1.14,0.0,0.64,0.32,59.49,0.0,0.89,0.76,0.13,0.0,0.0,0.0,5.72,2.61,1.72,60.3
Yves Bissouma,1996-08-30,Tottenham Hotspur,Right,Mali,Midfielders,1408,0.13,0.0,0.13,0.13,0.0,0.0,0.45,0.0,0.04,0.04,0.02,0.06,0.96,4.79,0.19,0.7,0.26,36.4,0.18,0.5,23.4,0.0,0.06,0.09,0.09,48.26,54.52,88.5,727.41,184.09,26.4,28.64,92.2,17.77,19.18,92.7,2.3,3.84,60.0,0.04,0.38,3.9,0.64,0.06,51.65,2.68,2.62,0.13,0.13,0.13,0.06,0.0,0.0,0.0,0.0,0.19,0.64,1.02,0.96,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,1.98,1.28,1.6,0.26,1.21,2.17,55.9,0.96,0.7,0.38,1.15,4.28,2.56,0.26,66.41,4.54,19.56,37.27,10.1,0.32,66.41,1.34,0.45,33.3,0.89,66.7,38.8,229.47,102.72,1.09,0.0,1.6,0.96,45.0,0.0,1.79,1.15,0.0,0.0,0.13,0.0,5.43,0.45,0.45,50.0
Ben Davies,1993-04-24,Tottenham Hotspur,Left,Wales,Center Backs,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.02,0.02,0.01,0.03,0.95,3.52,0.41,0.34,0.07,20.0,0.0,0.0,17.0,0.0,0.06,-0.02,-0.02,60.38,68.97,87.5,1129.09,446.96,20.35,22.58,90.1,33.74,35.77,94.3,5.21,8.38,62.1,0.03,0.14,3.18,0.14,0.0,62.34,6.42,1.76,0.07,0.34,0.27,0.34,0.0,0.0,0.0,0.0,0.2,0.54,0.54,0.47,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.74,0.54,0.54,0.07,0.61,1.15,52.9,0.54,1.89,1.28,0.81,1.96,5.48,0.07,79.99,14.4,43.41,33.34,3.25,0.88,79.99,0.07,0.07,100.0,0.0,0.0,44.49,218.68,122.66,0.68,0.0,0.34,0.0,52.61,0.0,1.15,0.47,0.0,0.0,0.0,0.0,2.77,3.52,2.91,54.7
Radu Drăgușin,2002-02-03,Tottenham Hotspur,Right,Romania,Center Backs,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.03,0.04,0.5,2.66,0.14,0.36,0.07,20.0,0.0,0.0,12.7,0.0,0.02,-0.01,-0.01,51.47,60.38,85.2,980.37,377.4,16.03,17.61,91.0,31.41,33.79,93.0,3.38,7.69,43.9,0.01,0.29,3.74,0.14,0.07,57.0,3.38,2.88,0.07,0.22,0.07,0.22,0.0,0.0,0.0,0.0,0.0,0.36,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.72,0.43,0.58,0.14,0.0,0.43,0.86,50.0,0.43,1.58,1.15,1.08,1.8,3.52,0.29,69.08,10.64,36.66,30.91,2.16,0.86,69.08,0.14,0.0,0.0,0.0,0.0,44.78,240.74,119.76,0.22,0.0,0.58,0.14,48.09,0.0,0.43,0.72,0.0,0.0,0.0,0.0,3.45,2.37,1.58,60.0
Micky van de Ven,2001-04-19,Tottenham Hotspur,Left,Netherlands,Center Backs,1015,0.0,0.18,0.18,0.0,0.0,0.0,0.35,0.0,0.05,0.05,0.11,0.15,0.71,4.52,0.09,0.53,0.18,33.3,0.0,0.0,11.1,0.0,0.09,-0.05,-0.05,64.64,71.11,90.9,1225.15,372.95,19.24,20.93,91.9,40.34,41.76,96.6,4.43,7.09,62.5,0.06,0.18,4.43,0.09,0.0,67.21,3.81,1.6,0.0,0.09,0.0,0.35,0.0,0.0,0.0,0.0,0.09,0.44,0.98,0.71,0.0,0.0,0.18,0.09,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.89,0.53,0.44,0.35,0.09,0.71,1.24,57.1,0.53,1.06,0.71,0.89,1.77,3.46,0.09,79.36,9.75,40.79,36.18,3.19,0.8,79.36,0.71,0.35,50.0,0.35,50.0,54.98,255.64,124.76,0.89,0.09,0.44,0.44,57.72,0.0,0.89,0.8,0.0,0.0,0.0,0.0,5.59,1.68,1.77,48.7
Lucas Bergvall,2006-02-02,Tottenham Hotspur,,Sweden,Midfielders,1212,0.0,0.07,0.07,0.0,0.0,0.0,0.22,0.0,0.05,0.05,0.04,0.1,2.45,3.64,2.3,0.89,0.15,16.7,0.0,0.0,19.9,0.0,0.06,-0.05,-0.05,46.71,53.47,87.4,784.68,163.51,21.91,23.84,91.9,19.6,21.83,89.8,3.94,5.27,74.6,0.06,0.82,3.94,0.52,0.22,50.12,3.27,1.56,0.0,0.59,1.56,0.74,0.59,0.37,0.15,0.0,0.07,0.82,1.63,1.19,0.3,0.0,0.15,0.0,0.0,0.3,0.22,0.0,0.0,0.07,0.0,0.0,2.9,1.41,1.04,1.49,0.37,1.26,2.38,53.1,1.11,1.34,0.59,1.78,4.68,1.63,0.22,65.72,2.67,13.96,35.5,17.23,1.63,65.72,3.34,1.56,46.7,1.49,44.4,39.43,251.88,121.34,1.56,0.3,1.49,1.41,43.51,0.0,1.49,1.26,0.0,0.0,0.0,0.0,5.42,0.67,0.59,52.9
Mathys Tel,2005-04-27,Tottenham Hotspur,,France,Att Mid / Wingers,911,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.0,0.3,0.22,0.25,0.46,2.77,2.07,7.11,2.17,0.79,36.4,0.05,0.13,16.0,0.1,0.1,-0.1,-0.12,18.28,26.28,69.5,311.79,65.8,8.79,11.06,79.5,7.11,9.68,73.5,1.88,3.26,57.6,0.15,1.38,1.19,1.38,0.4,24.01,2.17,0.3,0.2,0.1,3.46,0.69,0.79,0.59,0.2,0.0,0.1,1.19,2.77,1.78,0.1,0.3,0.2,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1.58,0.59,0.4,0.69,0.49,0.49,1.28,38.5,0.79,0.79,0.1,0.2,1.78,0.79,0.2,40.8,0.89,5.63,14.92,21.44,3.95,40.7,5.14,1.48,28.8,3.06,59.6,26.18,155.89,80.12,2.37,1.09,2.77,1.48,27.56,0.0,1.38,1.58,0.1,0.1,0.0,0.0,3.66,0.4,0.69,36.4
Wilson Odobert,2004-11-28,Tottenham Hotspur,,France,Att Mid / Wingers,850,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.17,0.17,0.11,0.28,4.76,2.86,6.99,1.38,0.42,30.8,0.08,0.25,16.4,0.0,0.13,-0.06,-0.06,22.45,29.01,77.4,304.62,59.72,14.72,15.88,92.7,5.72,7.73,74.0,0.85,1.27,66.7,0.08,0.64,1.16,1.27,0.32,27.74,0.85,0.0,0.0,0.11,2.65,0.21,0.11,0.0,0.0,0.0,0.42,1.38,1.69,1.48,0.0,0.0,0.21,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.48,0.53,0.53,0.42,0.53,0.85,1.48,57.1,0.64,0.64,0.0,0.42,1.91,0.53,0.11,40.34,0.74,4.66,15.25,20.86,3.71,40.34,3.39,1.27,37.5,1.8,53.1,27.95,207.53,121.34,2.65,1.91,2.22,1.8,28.91,0.0,0.21,0.32,0.11,0.0,0.0,0.0,3.6,0.42,0.85,33.3
Kevin Danso,1998-09-19,Tottenham Hotspur,Right,Austria,Center Backs,842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,0.05,1.18,2.03,0.11,0.75,0.32,42.9,0.0,0.0,16.9,0.0,0.06,-0.04,-0.04,51.31,59.32,86.5,971.19,290.74,15.61,17.42,89.6,31.75,34.2,92.8,3.53,6.52,54.1,0.01,0.21,2.35,0.21,0.11,57.08,2.24,1.82,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.96,0.86,0.0,0.0,0.11,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.75,0.53,0.43,0.32,0.0,0.64,1.18,54.5,0.53,1.6,1.5,0.64,1.39,7.59,0.11,72.26,11.54,42.01,27.58,3.1,0.86,72.26,0.32,0.21,66.7,0.11,33.3,47.67,258.24,127.41,0.53,0.11,0.86,0.32,50.77,0.0,0.96,1.39,0.0,0.0,0.0,0.0,2.89,2.24,1.28,63.6
Timo Werner,1996-03-06,Tottenham Hotspur,Right,Germany,Att Mid / Wingers,516,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.44,0.61,7.33,5.23,15.52,1.4,0.52,37.5,0.0,0.0,18.2,0.0,0.12,-0.17,-0.17,27.56,41.16,66.9,415.64,104.13,13.95,16.92,82.5,10.64,15.0,70.9,1.22,3.14,38.9,0.26,1.74,0.52,2.62,0.35,38.72,2.09,0.35,0.35,0.35,4.88,1.4,0.35,0.17,0.0,0.0,0.35,2.62,3.14,2.44,0.0,0.35,0.17,0.17,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,1.05,0.7,0.52,0.52,0.0,0.52,2.27,23.1,1.74,1.74,0.17,0.17,1.22,1.22,0.0,51.98,1.4,4.19,13.6,35.41,5.76,51.98,3.31,1.74,52.6,1.4,42.1,37.5,308.37,185.23,4.19,3.14,2.44,1.05,39.59,0.0,0.52,0.87,0.87,0.0,0.0,0.0,3.14,0.0,0.17,0.0
Richarlison,1997-05-10,Tottenham Hotspur,Right,Brazil,Forwards,504,0.71,0.18,0.89,0.71,0.0,0.0,0.36,0.0,0.66,0.66,0.16,0.82,1.43,1.96,3.93,3.04,1.25,41.2,0.24,0.57,9.1,0.0,0.22,0.05,0.05,11.07,18.39,60.2,167.32,50.0,5.54,8.04,68.9,3.39,5.71,59.4,1.07,1.61,66.7,0.11,0.71,1.43,0.71,0.36,17.32,1.07,0.18,0.0,0.54,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.43,0.89,0.0,0.0,0.36,0.18,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.89,0.54,0.0,0.71,0.18,0.0,0.54,0.0,0.54,0.18,0.18,0.0,0.89,1.43,0.0,30.89,1.43,3.75,15.89,11.43,5.18,30.89,2.86,0.18,6.3,2.5,87.5,15.89,75.71,30.0,1.43,0.54,1.61,1.43,21.43,0.0,1.25,2.32,0.54,0.0,0.0,0.0,1.96,1.79,4.11,30.3
Jamie Vardy,1987-01-11,Leicester City,Right,England,Forwards,2823,0.29,0.13,0.41,0.26,0.03,0.06,0.16,0.0,0.36,0.31,0.1,0.4,0.92,0.7,3.83,1.79,0.73,41.1,0.14,0.35,12.1,0.03,0.17,-0.07,-0.05,8.23,12.4,66.3,120.38,13.52,4.5,6.06,74.2,2.74,3.63,75.4,0.48,0.7,68.2,0.08,0.61,0.35,0.32,0.03,10.68,1.5,0.0,0.03,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0.22,0.48,1.5,1.05,0.0,0.19,0.06,0.19,0.0,0.32,0.16,0.0,0.06,0.03,0.06,0.0,0.61,0.41,0.22,0.22,0.16,0.13,0.41,30.8,0.29,0.26,0.13,0.16,0.77,0.77,0.0,18.68,0.96,1.94,8.67,8.29,3.54,18.62,0.73,0.35,47.8,0.32,43.5,9.09,47.95,22.86,0.41,0.51,1.08,0.45,12.18,0.0,0.8,0.73,0.86,0.06,0.0,0.0,1.24,1.59,1.75,47.6
James Justin,1998-02-23,Leicester City,Right,England,Fullbacks,2912,0.06,0.06,0.12,0.06,0.0,0.0,0.19,0.0,0.05,0.05,0.02,0.07,1.21,2.81,2.97,0.77,0.19,24.0,0.08,0.33,16.2,0.06,0.06,0.02,0.02,37.24,47.63,78.2,575.05,183.03,19.32,22.19,87.0,15.36,18.11,84.8,1.48,4.2,35.3,0.02,0.43,2.35,0.71,0.25,39.19,8.34,0.68,0.03,0.06,1.76,7.66,0.0,0.0,0.0,0.0,0.09,1.24,1.02,0.65,0.06,0.03,0.12,0.15,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.79,1.14,0.9,0.71,0.19,0.99,1.7,58.2,0.71,1.48,0.53,1.42,3.21,4.36,0.09,60.21,4.67,21.39,27.23,11.96,1.17,60.21,0.93,0.28,30.0,0.4,43.3,26.77,112.78,55.26,0.83,0.12,0.96,0.46,33.29,0.0,0.9,1.36,0.06,0.0,0.0,0.0,2.72,2.13,1.7,55.6
Wout Faes,1998-04-03,Leicester City,Right,Belgium,Center Backs,2815,0.03,0.0,0.03,0.03,0.0,0.0,0.13,0.0,0.05,0.05,0.0,0.05,0.38,2.75,0.03,0.38,0.03,8.3,0.08,1.0,9.7,0.0,0.13,-0.02,-0.02,43.99,50.0,88.0,811.09,288.19,17.17,18.19,94.4,23.15,24.39,94.9,3.52,6.52,53.9,0.01,0.13,2.65,0.19,0.0,48.18,1.73,0.86,0.06,0.22,0.16,0.19,0.0,0.0,0.0,0.0,0.1,0.22,0.54,0.48,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.83,0.83,0.45,0.06,0.8,1.53,52.1,0.74,1.53,1.12,0.83,2.17,5.91,0.13,60.94,10.17,30.76,28.29,2.17,0.86,60.94,0.19,0.16,83.3,0.03,16.7,35.39,161.46,93.61,0.42,0.06,0.54,0.19,40.54,0.0,0.74,0.35,0.03,0.0,0.0,0.0,2.88,1.44,1.15,55.6
Victor Bernth Kristiansen,2002-12-16,Leicester City,Left,Denmark,Fullbacks,2482,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.05,0.06,1.45,2.54,2.83,0.11,0.0,0.0,0.0,,17.7,0.0,0.11,-0.01,-0.01,37.1,47.9,77.4,595.41,212.45,18.82,21.07,89.3,15.16,19.0,79.8,2.36,5.69,41.4,0.06,0.65,2.76,0.83,0.65,38.69,8.92,1.45,0.04,0.07,3.52,6.85,0.62,0.51,0.07,0.0,0.29,0.87,1.52,1.2,0.22,0.04,0.0,0.07,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,3.15,1.85,2.03,0.94,0.18,1.78,3.3,53.8,1.52,1.38,0.54,1.52,4.68,2.72,0.11,58.53,4.17,20.92,26.18,11.93,0.62,58.53,0.65,0.29,44.4,0.33,50.0,29.59,143.16,67.66,0.94,0.18,0.54,0.47,32.16,0.0,0.69,0.65,0.11,0.0,0.04,0.04,3.59,0.8,1.52,34.4
Wilfred Ndidi,1996-12-16,Leicester City,Right,Nigeria,Midfielders,2324,0.0,0.19,0.19,0.0,0.0,0.0,0.31,0.0,0.08,0.08,0.07,0.15,0.7,2.71,2.9,0.85,0.31,36.4,0.0,0.0,13.9,0.0,0.09,-0.08,-0.08,32.49,40.47,80.3,466.03,117.38,17.93,20.53,87.4,10.92,13.28,82.2,1.51,2.83,53.4,0.06,0.66,2.63,0.43,0.12,39.5,0.85,0.5,0.15,0.15,1.16,0.35,0.0,0.0,0.0,0.0,0.12,1.01,1.2,1.12,0.0,0.04,0.04,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.29,1.98,1.74,1.24,0.31,1.16,2.36,49.2,1.2,1.82,0.74,1.2,4.49,3.1,0.0,54.22,4.61,17.85,27.07,9.8,2.36,54.22,1.28,0.5,39.4,0.7,54.5,25.95,105.61,42.64,0.89,0.08,1.43,1.28,32.3,0.0,1.51,0.7,0.12,0.0,0.0,0.04,4.92,2.36,2.28,50.8
Bilal El Khannouss,2004-05-10,Leicester City,Right,Morocco,Att Mid / Wingers,2182,0.08,0.12,0.21,0.08,0.0,0.0,0.17,0.0,0.05,0.05,0.19,0.24,3.01,5.28,3.67,1.24,0.29,23.3,0.07,0.29,22.0,0.0,0.04,0.03,0.03,32.91,43.85,75.1,594.49,170.06,15.34,17.9,85.7,12.62,15.71,80.3,4.17,7.01,59.4,0.13,1.73,3.67,1.28,0.25,38.28,5.36,1.15,0.45,0.33,3.67,0.58,1.48,0.78,0.41,0.04,0.21,1.07,3.22,2.23,0.37,0.33,0.17,0.12,0.0,0.29,0.21,0.04,0.0,0.04,0.0,0.0,2.06,1.24,0.66,1.2,0.21,0.7,1.32,53.1,0.62,0.91,0.17,0.25,2.31,0.41,0.12,52.3,0.74,7.55,27.02,18.35,1.44,52.3,2.47,1.4,56.7,0.95,38.3,30.19,185.36,84.06,1.86,0.5,1.57,1.57,35.1,0.0,1.24,0.54,0.04,0.0,0.0,0.0,3.79,0.78,0.99,44.2
Boubakary Soumaré,1999-02-27,Leicester City,Right,France,Midfielders,2171,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01,0.01,0.02,0.03,1.41,4.35,0.95,0.29,0.0,0.0,0.0,,23.4,0.0,0.04,-0.01,-0.01,44.48,51.16,87.0,671.21,179.75,24.09,26.2,91.9,17.16,19.53,87.9,1.74,2.49,70.0,0.04,0.46,3.94,0.66,0.12,50.58,0.46,0.33,0.12,0.04,0.41,0.12,0.0,0.0,0.0,0.0,0.12,0.62,1.45,1.12,0.0,0.21,0.04,0.08,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.53,0.83,0.99,0.5,0.04,0.87,1.37,63.6,0.5,0.91,0.41,1.12,2.65,1.41,0.17,59.74,3.03,16.0,37.43,6.88,0.75,59.74,1.87,1.12,60.0,0.58,31.1,35.11,161.84,83.37,0.79,0.17,0.99,0.91,41.99,0.0,0.99,0.95,0.0,0.0,0.0,0.0,5.8,0.87,0.46,65.6
Conor Coady,1993-02-25,Leicester City,Right,England,Center Backs,1714,0.05,0.0,0.05,0.05,0.0,0.0,0.16,0.0,0.02,0.02,0.01,0.03,0.16,1.68,0.0,0.11,0.11,100.0,0.5,0.5,6.9,0.0,0.21,0.03,0.03,51.3,56.29,91.1,899.0,334.53,21.27,21.95,96.9,26.62,27.46,96.9,3.2,5.88,54.5,0.03,0.05,1.79,0.11,0.0,53.03,3.05,1.52,0.11,0.16,0.0,0.05,0.0,0.0,0.0,0.0,0.21,0.21,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.47,0.32,0.32,0.05,0.16,0.32,50.0,0.16,1.68,1.26,0.68,1.37,3.73,0.11,63.54,12.29,36.18,26.41,1.05,0.42,63.54,0.11,0.05,50.0,0.05,50.0,41.43,180.11,95.57,0.16,0.05,0.21,0.16,46.1,0.0,0.42,0.11,0.05,0.0,0.11,0.0,3.26,0.68,1.16,37.1
Harry Winks,1996-02-02,Leicester City,Right,England,Midfielders,1538,0.0,0.12,0.12,0.0,0.0,0.0,0.23,0.0,0.01,0.01,0.07,0.09,1.11,5.91,0.64,0.59,0.23,40.0,0.0,0.0,29.2,0.0,0.02,-0.01,-0.01,53.25,61.15,87.1,825.16,295.4,27.56,29.9,92.2,21.18,23.23,91.2,2.57,4.45,57.9,0.09,0.99,6.44,0.41,0.29,57.41,3.57,2.05,0.23,0.12,1.99,0.29,0.94,0.64,0.18,0.0,0.18,0.64,2.28,1.7,0.41,0.06,0.06,0.06,0.0,0.18,0.12,0.06,0.0,0.0,0.0,0.0,1.4,0.64,0.7,0.59,0.12,0.76,1.76,43.3,0.99,1.11,0.41,0.53,1.93,1.17,0.0,67.76,2.87,16.09,43.65,8.84,0.06,67.76,0.7,0.18,25.0,0.47,66.7,40.73,191.24,89.06,0.76,0.0,0.76,0.47,48.39,0.0,0.53,0.76,0.0,0.0,0.0,0.0,6.2,0.47,0.35,57.1
Stephy Mavididi,1998-05-31,Leicester City,Right,England,Att Mid / Wingers,1615,0.22,0.06,0.28,0.22,0.0,0.0,0.11,0.0,0.1,0.1,0.14,0.25,5.07,3.18,7.69,1.45,0.39,26.9,0.15,0.57,16.1,0.06,0.07,0.12,0.12,25.63,34.16,75.0,345.01,79.63,15.94,17.5,91.1,6.91,10.25,67.4,1.0,2.4,41.9,0.18,1.23,1.78,1.45,0.39,32.77,1.11,0.11,0.33,0.0,3.85,0.61,0.39,0.22,0.11,0.0,0.28,1.34,2.79,2.17,0.11,0.22,0.11,0.11,0.06,0.39,0.33,0.0,0.06,0.0,0.0,0.0,1.89,1.06,0.89,0.56,0.45,0.78,2.34,33.3,1.56,1.45,0.11,0.61,2.51,0.84,0.0,48.09,1.28,7.36,18.22,23.46,3.4,48.09,5.29,1.95,36.8,2.62,49.5,32.49,242.02,131.24,2.23,1.5,2.17,1.95,34.72,0.0,1.0,1.0,0.17,0.0,0.0,0.0,4.63,0.5,0.84,37.5
Jannik Vestergaard,1992-08-03,Leicester City,Right,Denmark,Center Backs,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.01,0.01,0.01,0.19,2.07,0.13,0.19,0.13,66.7,0.0,0.0,9.7,0.0,0.03,-0.01,-0.01,56.29,62.05,90.7,950.92,375.72,25.69,27.05,95.0,26.92,28.73,93.7,3.11,5.24,59.3,0.01,0.19,2.2,0.06,0.0,57.58,4.4,1.68,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.26,0.45,0.39,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.65,1.04,0.39,0.0,0.58,0.97,60.0,0.39,1.36,0.91,1.04,2.46,4.79,0.06,70.65,12.68,37.01,32.16,1.81,0.65,70.65,0.26,0.26,100.0,0.0,0.0,43.48,189.71,94.34,0.19,0.0,0.13,0.0,48.98,0.0,0.78,0.26,0.0,0.0,0.0,0.06,2.98,1.68,1.23,57.8
Facundo Buonanotte,2004-12-23,Leicester City,Left,Argentina,Att Mid / Wingers,1523,0.3,0.12,0.41,0.3,0.0,0.0,0.47,0.0,0.23,0.23,0.18,0.41,2.3,3.19,4.37,2.13,0.71,33.3,0.14,0.42,17.6,0.0,0.11,0.07,0.07,25.82,33.8,76.4,409.52,103.83,13.95,16.31,85.5,8.86,10.76,82.4,2.07,4.37,47.3,0.14,1.42,2.42,0.77,0.12,29.61,3.96,1.42,0.41,0.24,2.54,0.59,1.54,1.12,0.06,0.0,0.24,0.53,3.01,1.6,0.65,0.53,0.06,0.18,0.0,0.3,0.06,0.12,0.12,0.0,0.0,0.0,3.13,1.89,1.0,1.3,0.83,1.24,3.96,31.3,2.72,2.01,0.35,0.71,3.84,0.83,0.0,51.65,1.54,7.56,26.71,18.14,2.3,51.65,4.9,1.65,33.7,2.9,59.0,28.31,177.1,79.6,1.54,0.53,3.43,2.3,31.2,0.0,2.19,2.07,0.18,0.0,0.0,0.0,4.67,1.06,2.13,33.3
