Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Federico Baschirotto,1996-09-20,Lecce,Right,Italy,Center Backs,3420,0.05,0.0,0.05,0.05,0.0,0.0,0.08,0.0,0.03,0.03,0.01,0.04,0.34,1.87,0.13,0.58,0.21,36.4,0.09,0.25,11.8,0.0,0.06,0.02,0.02,37.08,43.03,86.2,750.32,255.45,11.66,12.71,91.7,20.05,21.68,92.5,5.16,8.0,64.5,0.01,0.11,1.34,0.13,0.0,38.47,4.47,2.05,0.0,0.39,0.13,0.24,0.0,0.0,0.0,0.0,0.08,0.13,0.45,0.34,0.05,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.66,0.79,0.13,0.05,0.58,0.74,78.6,0.16,1.16,0.84,0.61,1.58,6.24,0.05,53.76,9.74,32.68,19.37,1.92,0.95,53.76,0.13,0.11,80.0,0.0,0.0,24.74,122.89,65.79,0.24,0.0,0.34,0.03,30.45,0.0,0.82,0.18,0.0,0.0,0.08,0.0,2.45,2.74,1.45,65.4
Nikola Krstović,2000-04-05,Lecce,Both,Montenegro,Forwards,3057,0.32,0.15,0.47,0.27,0.06,0.09,0.18,0.0,0.36,0.29,0.09,0.37,1.24,1.65,4.39,3.95,1.12,28.4,0.07,0.24,18.8,0.18,0.07,-0.03,-0.02,12.78,19.25,66.4,192.31,39.66,7.07,9.98,70.8,4.53,6.01,75.5,0.77,1.35,56.5,0.05,0.88,1.12,0.44,0.03,17.22,1.97,0.09,0.12,0.12,0.24,0.24,0.0,0.0,0.0,0.0,0.06,0.82,2.56,1.68,0.06,0.24,0.35,0.15,0.09,0.21,0.18,0.0,0.0,0.03,0.0,0.0,0.53,0.27,0.12,0.21,0.21,0.21,0.47,43.8,0.27,0.35,0.21,0.21,0.74,0.71,0.0,30.94,0.88,1.85,14.01,15.49,4.48,30.85,1.91,0.5,26.2,1.27,66.2,16.81,79.28,34.21,0.65,0.71,2.53,1.18,23.14,0.0,1.68,1.62,0.59,0.0,0.0,0.0,2.12,2.68,3.77,41.6
Antonino Gallo,2000-01-05,Lecce,Left,Italy,Fullbacks,2609,0.0,0.07,0.07,0.0,0.0,0.0,0.1,0.03,0.01,0.01,0.09,0.1,1.97,3.69,3.79,0.31,0.1,33.3,0.0,0.0,23.9,0.07,0.03,-0.01,-0.01,28.36,42.81,66.2,539.62,238.85,10.94,12.94,84.5,13.52,19.01,71.1,3.59,9.04,39.7,0.09,1.52,2.69,0.97,0.76,32.63,10.0,0.76,0.03,0.14,4.0,8.52,0.72,0.35,0.28,0.0,0.17,1.1,2.48,1.93,0.48,0.03,0.0,0.03,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.24,1.45,1.59,0.52,0.14,1.17,2.14,54.8,0.97,1.14,0.21,0.69,2.93,4.59,0.0,54.75,4.0,19.9,22.01,13.32,0.52,54.75,1.0,0.45,44.8,0.38,37.9,22.84,125.22,68.06,1.35,0.17,1.28,0.48,25.35,0.0,0.41,0.55,0.1,0.0,0.0,0.07,4.0,0.9,1.28,41.3
Frederic Guilbert,1994-12-24,Lecce,Right,France,Fullbacks,2435,0.0,0.04,0.04,0.0,0.0,0.0,0.11,0.07,0.01,0.01,0.07,0.08,1.77,3.25,1.66,0.41,0.0,0.0,0.0,,25.9,0.0,0.03,-0.01,-0.01,36.26,47.24,76.8,673.54,290.85,15.12,17.3,87.4,16.15,19.81,81.5,4.36,8.02,54.4,0.08,0.7,2.99,0.85,0.55,35.19,11.86,1.48,0.15,0.07,2.0,10.31,0.04,0.0,0.0,0.0,0.18,1.0,1.66,1.15,0.37,0.04,0.04,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.4,1.33,1.11,1.07,0.22,1.33,2.03,65.5,0.7,1.03,0.3,1.74,4.14,4.18,0.11,59.51,4.21,20.59,28.31,11.64,0.3,59.51,1.37,0.67,48.6,0.48,35.1,24.58,137.57,74.22,1.26,0.11,0.92,0.26,28.02,0.0,1.22,0.89,0.04,0.0,0.04,0.0,3.1,1.48,1.07,58.0
Lassana Coulibaly,1996-04-10,Lecce,Right,Mali,Midfielders,2667,0.03,0.0,0.03,0.03,0.0,0.0,0.1,0.0,0.03,0.03,0.03,0.06,0.71,3.14,1.65,0.3,0.1,33.3,0.11,0.33,18.7,0.0,0.09,0.01,0.01,26.15,32.23,81.2,460.53,113.35,11.3,12.89,87.7,11.27,13.26,85.0,2.8,3.91,71.6,0.02,0.4,2.29,0.24,0.0,31.48,0.67,0.67,0.17,0.14,0.44,0.0,0.0,0.0,0.0,0.0,0.07,0.78,1.55,1.15,0.0,0.03,0.03,0.24,0.1,0.07,0.03,0.0,0.0,0.0,0.03,0.0,1.62,0.98,0.54,0.94,0.14,0.81,2.06,39.3,1.25,1.52,0.4,0.61,2.23,1.55,0.03,41.47,2.9,10.49,25.24,6.24,0.64,41.47,1.28,0.61,47.4,0.44,34.2,21.02,112.64,41.47,0.61,0.1,1.11,0.64,24.09,0.0,1.32,1.48,0.0,0.03,0.03,0.0,4.93,1.05,1.38,43.1
Kialonda,1997-09-27,Lecce,Right,Angola,Center Backs,2144,0.0,0.04,0.04,0.0,0.0,0.0,0.13,0.0,0.05,0.05,0.02,0.07,0.17,1.43,0.21,0.67,0.0,0.0,0.0,,10.7,0.0,0.07,-0.05,-0.05,33.62,38.87,86.5,720.38,232.47,8.77,9.57,91.7,19.31,21.11,91.5,5.33,7.43,71.8,0.03,0.25,1.22,0.0,0.0,37.07,1.72,1.47,0.0,0.21,0.13,0.17,0.0,0.0,0.0,0.0,0.08,0.21,0.63,0.5,0.0,0.0,0.13,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.43,0.5,1.01,0.42,0.0,0.5,0.71,70.6,0.21,1.85,1.18,1.34,2.77,5.54,0.04,51.59,8.65,32.41,17.29,2.27,1.34,51.59,0.42,0.34,80.0,0.08,20.0,24.01,98.1,43.78,0.13,0.04,0.59,0.04,30.18,0.0,0.38,0.84,0.0,0.0,0.04,0.0,2.43,3.78,1.85,67.2
Tete Morente,1996-12-04,Lecce,Right,Spain,Att Mid / Wingers,2021,0.13,0.09,0.22,0.13,0.0,0.0,0.22,0.0,0.13,0.13,0.07,0.2,2.14,4.54,6.41,1.83,0.58,31.7,0.07,0.23,20.8,0.0,0.07,0.0,0.0,24.27,32.46,74.8,404.67,123.18,12.34,13.81,89.4,8.59,10.96,78.5,2.4,4.59,52.4,0.05,1.11,2.4,1.02,0.4,31.04,1.2,0.09,0.13,0.22,2.49,0.94,0.18,0.0,0.13,0.0,0.22,1.29,2.72,2.23,0.04,0.18,0.13,0.09,0.04,0.18,0.09,0.04,0.04,0.0,0.0,0.0,1.2,0.76,0.45,0.49,0.27,0.45,1.6,27.8,1.16,0.71,0.04,0.62,1.83,1.38,0.04,43.78,1.07,6.5,20.71,17.28,1.78,43.78,2.45,1.34,54.5,0.98,40.0,24.94,154.84,75.22,1.91,0.27,1.91,0.67,28.63,0.0,1.16,1.07,0.0,0.0,0.0,0.0,4.63,1.65,1.02,61.7
Santiago Pierotti,2001-04-03,Lecce,Right,Argentina,Att Mid / Wingers,1937,0.19,0.09,0.28,0.19,0.0,0.0,0.28,0.05,0.14,0.14,0.11,0.26,2.0,1.77,3.95,1.49,0.33,21.9,0.13,0.57,15.1,0.0,0.1,0.04,0.04,14.45,20.26,71.3,201.37,52.74,8.92,10.87,82.1,4.32,5.85,73.8,0.6,1.02,59.1,0.07,1.16,1.25,0.42,0.14,19.56,0.56,0.14,0.09,0.09,0.79,0.37,0.0,0.0,0.0,0.0,0.14,1.12,2.32,1.58,0.0,0.28,0.28,0.14,0.05,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.14,1.12,1.02,0.84,0.28,1.07,2.37,45.1,1.3,1.44,0.23,0.65,2.79,1.49,0.0,33.92,2.09,6.88,14.96,12.96,3.76,33.92,2.28,1.02,44.9,1.21,53.1,16.4,105.29,51.25,1.16,0.98,2.79,1.53,18.86,0.05,2.56,0.6,0.56,0.0,0.0,0.0,5.16,2.28,2.83,44.5
Patrick Dorgu,2004-10-26,Manchester United,Left,Denmark,Att Mid / Wingers,1840,0.15,0.05,0.2,0.15,0.0,0.0,0.1,0.05,0.16,0.16,0.07,0.23,3.33,2.64,5.72,1.76,0.49,27.8,0.08,0.3,19.0,0.0,0.09,-0.01,-0.01,28.37,36.59,77.5,475.14,130.16,13.7,15.85,86.4,11.3,13.45,84.0,2.49,4.7,53.1,0.05,0.93,2.05,1.03,0.39,31.45,5.09,0.64,0.15,0.34,1.96,4.4,0.05,0.0,0.0,0.0,0.05,1.17,2.84,1.86,0.1,0.2,0.2,0.44,0.05,0.34,0.24,0.0,0.0,0.05,0.05,0.0,2.2,1.32,1.03,0.93,0.24,1.13,2.2,51.1,1.08,1.17,0.29,0.88,3.08,2.05,0.1,49.45,2.74,12.47,21.77,16.24,2.45,49.45,2.15,0.64,29.5,1.22,56.8,27.24,180.2,91.52,1.96,0.98,1.81,1.81,32.18,0.0,1.17,2.69,0.2,0.05,0.0,0.05,4.84,1.52,1.03,59.6
Ylber Ramadani,1996-04-12,Lecce,,Albania,Midfielders,1807,0.05,0.05,0.1,0.05,0.0,0.0,0.2,0.0,0.03,0.03,0.05,0.08,0.45,2.99,0.35,0.85,0.3,35.3,0.06,0.17,25.7,0.0,0.04,0.02,0.02,34.67,42.24,82.1,617.95,174.47,14.99,17.13,87.5,15.09,17.38,86.8,3.98,6.28,63.5,0.02,0.8,2.59,0.2,0.0,40.94,1.05,0.9,0.1,0.2,0.3,0.05,0.05,0.05,0.0,0.0,0.25,0.5,1.74,1.64,0.0,0.0,0.05,0.0,0.05,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.54,1.39,1.2,1.34,0.0,1.64,2.59,63.5,0.95,1.3,0.45,1.2,3.74,1.3,0.15,51.7,3.19,17.23,29.24,6.13,0.4,51.7,1.2,0.65,54.2,0.55,45.8,26.75,120.73,44.93,0.55,0.1,1.05,1.1,32.42,0.0,0.9,0.55,0.0,0.0,0.0,0.0,5.83,0.75,1.25,37.5
Balthazar Pierret,2000-05-15,Lecce,Right,France,Midfielders,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.02,0.03,0.68,4.28,0.68,0.31,0.0,0.0,0.0,,23.8,0.0,0.03,-0.01,-0.01,36.36,43.51,83.6,573.43,179.22,19.12,21.0,91.0,13.53,15.04,89.9,2.72,5.33,51.0,0.03,0.52,4.18,0.26,0.05,42.31,1.1,0.89,0.0,0.37,0.47,0.0,0.21,0.16,0.05,0.0,0.1,0.31,2.04,1.72,0.0,0.0,0.05,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.62,1.31,1.2,0.16,0.68,1.57,43.3,0.89,0.99,0.26,0.99,3.66,1.62,0.05,53.28,3.19,12.33,34.84,6.79,0.68,53.28,1.25,0.68,54.2,0.31,25.0,26.74,125.57,54.38,0.57,0.05,1.31,0.52,33.17,0.0,1.78,1.04,0.0,0.0,0.05,0.0,4.86,1.41,1.72,45.0
Gaby Jean,2000-02-19,Lecce,,France,Center Backs,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.52,2.72,0.19,0.06,0.06,100.0,0.0,0.0,12.9,0.0,0.09,-0.01,-0.01,47.14,55.89,84.3,796.97,332.96,19.97,21.53,92.8,22.18,24.96,88.8,3.31,6.55,50.5,0.01,0.06,2.14,0.06,0.06,50.12,5.64,1.88,0.0,0.26,0.06,0.78,0.0,0.0,0.0,0.0,0.13,0.65,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.52,0.32,0.06,0.39,0.71,54.5,0.32,0.84,0.65,0.58,1.49,4.6,0.06,64.32,8.82,37.61,25.68,1.43,0.19,64.32,0.19,0.13,66.7,0.06,33.3,32.42,167.87,84.03,0.06,0.0,0.32,0.32,40.07,0.0,0.97,0.84,0.0,0.0,0.06,0.0,3.57,2.66,1.56,63.1
Hamza Rafia,1999-04-02,Lecce,Right,Tunisia,Midfielders,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.04,0.04,0.12,0.16,1.11,4.34,2.72,0.85,0.17,20.0,0.0,0.0,23.3,0.09,0.05,-0.04,-0.04,34.79,44.83,77.6,548.0,187.4,18.37,20.84,88.2,12.42,15.31,81.1,2.72,5.7,47.8,0.11,1.36,4.0,1.28,0.51,38.71,5.95,2.38,0.17,0.09,3.83,0.09,2.13,0.77,0.85,0.0,0.17,0.94,3.06,2.04,0.6,0.09,0.0,0.09,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,2.3,1.19,2.13,0.43,1.28,2.72,46.9,1.45,0.6,0.17,0.34,4.08,1.53,0.09,55.38,1.36,11.23,31.22,13.95,1.02,55.38,1.87,0.85,45.5,0.6,31.8,26.97,128.54,56.31,1.36,0.17,1.79,1.7,34.96,0.0,2.21,2.13,0.0,0.0,0.0,0.0,5.27,0.43,1.11,27.8
Þórir Jóhann Helgason,2000-09-28,Lecce,Right,Iceland,Att Mid / Wingers,1156,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.18,1.56,2.96,4.52,1.25,0.39,31.3,0.0,0.0,20.8,0.39,0.08,-0.09,-0.09,19.85,30.75,64.6,387.17,115.69,7.79,10.43,74.6,7.94,10.51,75.6,3.58,7.47,47.9,0.07,1.71,1.79,1.01,0.31,24.52,6.15,1.48,0.0,0.23,5.53,0.16,4.05,1.01,2.65,0.0,0.08,0.78,3.04,1.95,0.7,0.0,0.16,0.23,0.0,0.55,0.39,0.16,0.0,0.0,0.0,0.0,0.78,0.55,0.23,0.47,0.08,0.55,1.01,53.8,0.47,0.55,0.16,0.47,1.25,0.86,0.16,38.23,1.01,4.59,16.74,17.52,1.87,38.23,1.09,0.62,57.1,0.47,42.9,17.91,97.32,48.66,0.55,0.16,2.02,0.78,21.96,0.0,0.78,0.78,0.16,0.0,0.0,0.0,3.58,1.32,1.32,50.0
Ante Rebić,1993-09-21,Lecce,Right,Croatia,Forwards,788,0.11,0.0,0.11,0.11,0.0,0.0,0.34,0.23,0.24,0.24,0.24,0.48,1.94,4.11,7.2,1.48,0.57,38.5,0.08,0.2,16.7,0.0,0.16,-0.13,-0.13,20.79,34.04,61.1,291.13,98.79,12.45,17.47,71.2,5.48,8.68,63.2,1.48,3.08,48.1,0.14,2.06,2.06,1.26,0.34,31.41,2.51,0.0,0.23,0.0,3.65,0.23,0.91,0.57,0.34,0.0,0.11,2.74,3.43,1.83,0.69,0.34,0.0,0.57,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,1.37,1.03,0.57,0.57,0.23,0.34,1.03,33.3,0.69,0.8,0.11,0.23,1.6,0.46,0.11,49.0,0.57,4.57,21.02,23.98,4.91,49.0,3.43,0.91,26.7,1.94,56.7,25.47,129.4,51.28,1.03,0.8,4.45,1.6,35.63,0.0,2.17,1.6,0.8,0.0,0.0,0.0,3.77,3.08,4.23,42.2
Medon Berisha,2003-10-21,Lecce,,Albania,Midfielders,716,0.0,0.13,0.13,0.0,0.0,0.0,0.63,0.0,0.09,0.09,0.08,0.16,1.63,5.28,2.14,3.02,0.75,25.0,0.0,0.0,26.7,0.25,0.03,-0.09,-0.09,39.22,50.28,78.0,807.61,265.35,14.2,15.84,89.7,16.84,20.49,82.2,7.79,12.57,62.0,0.1,1.38,5.78,0.75,0.13,43.49,6.54,3.65,0.25,0.75,3.65,0.63,1.89,0.63,1.26,0.0,0.25,0.5,3.65,2.14,0.75,0.13,0.25,0.25,0.13,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.51,1.01,0.88,0.38,0.25,0.5,1.01,50.0,0.5,0.75,0.0,1.38,2.89,0.63,0.25,61.09,1.76,12.07,34.06,16.09,0.88,61.09,1.13,0.38,33.3,0.5,44.4,35.07,201.12,110.24,0.88,0.38,1.26,0.13,39.6,0.0,2.01,1.38,0.0,0.0,0.0,0.0,4.53,0.88,0.88,50.0
Lameck Banda,2001-01-29,Lecce,Right,Zambia,Att Mid / Wingers,610,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.18,0.18,0.16,0.34,3.98,1.03,6.79,2.51,0.59,23.5,0.0,0.0,19.7,0.0,0.07,-0.18,-0.18,18.44,23.9,77.2,276.34,60.2,11.21,12.54,89.4,5.75,7.82,73.6,1.03,2.51,41.2,0.12,1.62,0.44,1.18,0.89,22.87,1.03,0.3,0.3,0.15,3.84,0.44,0.3,0.15,0.15,0.0,0.0,0.44,3.39,2.21,0.15,0.44,0.15,0.44,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.18,0.74,0.59,0.3,0.3,0.44,1.77,25.0,1.33,1.03,0.0,0.3,1.48,1.18,0.15,37.18,0.74,5.75,14.75,17.7,3.1,37.18,4.13,1.48,35.7,2.07,50.0,24.93,239.02,126.74,1.48,2.51,2.51,1.33,25.23,0.0,1.48,2.95,0.3,0.0,0.0,0.0,4.43,0.3,1.92,13.3
Mohamed Kaba,2001-10-27,Lecce,,France,Midfielders,452,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0.06,0.0,0.08,0.6,3.58,1.59,0.8,0.0,0.0,0.0,,12.1,0.0,0.09,-0.06,-0.06,27.68,34.25,80.8,443.63,124.45,14.93,17.72,84.3,11.15,12.54,88.9,1.19,2.59,46.2,0.02,0.2,3.58,0.2,0.0,33.65,0.6,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.99,1.59,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1.59,1.39,1.0,0.2,1.59,1.99,80.0,0.4,2.19,0.8,0.8,3.39,1.99,0.2,47.79,2.79,12.54,27.68,7.77,1.19,47.79,1.19,0.4,33.3,0.6,50.0,27.08,130.42,48.39,0.8,0.0,2.59,1.0,32.26,0.0,1.19,1.99,0.0,0.0,0.0,0.0,3.78,1.59,2.39,40.0
Emmanuel Gyasi,1994-01-11,Empoli,Right,Ghana,Fullbacks,3217,0.06,0.03,0.08,0.06,0.0,0.0,0.14,0.0,0.11,0.11,0.02,0.13,0.62,1.48,3.02,0.62,0.22,36.4,0.09,0.25,11.4,0.0,0.18,-0.05,-0.05,23.39,30.33,77.1,360.39,132.38,12.62,14.69,85.9,8.67,10.83,80.1,1.37,2.6,52.7,0.05,0.48,1.23,0.56,0.22,22.13,8.09,0.06,0.06,0.08,1.04,8.03,0.0,0.0,0.0,0.0,0.11,0.98,1.12,0.92,0.11,0.03,0.03,0.03,0.0,0.14,0.11,0.03,0.0,0.0,0.0,0.0,1.45,0.81,0.9,0.39,0.17,0.67,1.06,63.2,0.39,0.76,0.25,0.31,1.76,2.15,0.0,38.89,2.43,9.34,18.91,10.94,1.43,38.89,0.98,0.56,57.1,0.36,37.1,15.95,68.07,24.17,0.5,0.25,1.51,0.67,18.91,0.0,1.57,0.59,0.39,0.0,0.0,0.03,3.78,1.2,1.9,38.7
Giuseppe Pezzella,1997-11-29,Empoli,Left,Italy,Fullbacks,2878,0.0,0.09,0.09,0.0,0.0,0.0,0.22,0.0,0.02,0.02,0.14,0.16,2.41,2.5,4.47,0.47,0.09,20.0,0.0,0.0,20.6,0.0,0.04,-0.02,-0.02,25.92,38.96,66.5,431.61,175.72,12.63,15.14,83.5,10.41,14.64,71.2,2.22,6.16,36.0,0.14,1.13,1.75,0.94,0.69,28.52,10.29,0.66,0.06,0.0,5.57,8.91,0.63,0.19,0.31,0.0,0.16,1.88,1.85,1.34,0.34,0.06,0.0,0.06,0.03,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.72,0.97,0.88,0.53,0.31,0.91,1.78,50.9,0.88,1.0,0.25,0.47,2.19,3.44,0.06,49.38,2.75,14.01,19.7,16.29,1.03,49.38,1.59,0.53,33.3,0.75,47.1,21.05,128.53,64.92,1.03,0.38,1.44,1.0,24.33,0.0,1.53,1.03,0.19,0.0,0.03,0.0,2.75,1.13,0.59,65.5
Mattia Viti,2002-01-24,Empoli,Left,Italy,Center Backs,2572,0.04,0.0,0.04,0.04,0.0,0.0,0.11,0.0,0.03,0.03,0.01,0.04,0.59,3.01,0.35,0.38,0.07,18.2,0.09,0.5,14.3,0.0,0.07,0.01,0.01,32.65,40.7,80.2,597.32,201.31,11.16,13.05,85.5,16.41,18.55,88.5,3.39,6.89,49.2,0.01,0.18,2.48,0.11,0.0,34.19,6.47,2.66,0.04,0.18,0.0,0.07,0.0,0.0,0.0,0.0,0.04,0.28,0.8,0.49,0.07,0.0,0.07,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.57,1.47,0.7,0.11,1.19,1.82,65.4,0.63,1.43,0.63,1.68,3.95,4.48,0.14,52.7,9.1,27.92,23.2,2.03,0.42,52.7,0.38,0.21,54.5,0.11,27.3,22.15,112.95,59.98,0.31,0.0,0.7,0.59,26.31,0.0,1.05,1.01,0.04,0.0,0.0,0.0,3.39,2.13,1.82,54.0
Saba Goglichidze,2004-06-25,Empoli,,Georgia,Center Backs,2539,0.0,0.04,0.04,0.0,0.0,0.0,0.11,0.04,0.01,0.01,0.01,0.02,0.43,1.6,0.32,0.21,0.0,0.0,0.0,,17.7,0.0,0.05,-0.01,-0.01,25.66,32.93,77.9,525.32,178.87,7.8,9.0,86.6,14.21,16.2,87.7,3.44,6.73,51.1,0.01,0.11,1.7,0.04,0.04,30.41,2.45,2.16,0.0,0.25,0.18,0.21,0.0,0.0,0.0,0.0,0.07,0.46,0.46,0.39,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.27,1.31,1.28,0.89,0.11,0.89,1.81,49.0,0.92,1.28,0.6,1.17,3.44,3.44,0.11,42.54,3.83,21.52,19.5,2.09,0.46,42.54,0.35,0.14,40.0,0.14,40.0,19.99,95.32,42.47,0.46,0.07,0.67,0.18,23.5,0.0,0.92,1.21,0.04,0.0,0.0,0.0,3.83,0.99,1.91,34.1
Ardian Ismajli,1996-09-30,Empoli,Right,Albania,Center Backs,2508,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.01,0.01,0.0,0.01,0.11,1.36,0.04,0.18,0.0,0.0,0.0,,9.0,0.0,0.06,-0.01,-0.01,31.29,36.06,86.8,642.78,220.05,6.75,7.57,89.1,20.99,22.64,92.7,3.41,5.31,64.2,0.0,0.07,0.43,0.0,0.0,33.73,2.3,1.9,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.14,0.29,0.22,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.08,0.83,0.75,0.32,0.0,0.57,0.72,80.0,0.14,1.26,0.86,2.01,3.09,8.94,0.11,50.6,8.79,31.61,19.06,0.29,0.25,50.6,0.0,0.0,,0.0,,21.24,97.89,38.68,0.07,0.0,0.29,0.11,23.97,0.0,0.75,1.04,0.0,0.0,0.0,0.0,2.98,2.76,1.94,58.8
Liam Henderson,1996-04-25,Empoli,Right,Scotland,Midfielders,2337,0.0,0.15,0.15,0.0,0.0,0.0,0.39,0.0,0.03,0.03,0.15,0.17,0.69,4.16,2.08,0.85,0.12,13.6,0.0,0.0,28.6,0.08,0.03,-0.03,-0.03,28.11,38.59,72.9,501.6,163.36,11.63,14.17,82.1,12.63,15.67,80.6,2.85,6.89,41.3,0.12,1.27,3.58,0.85,0.42,33.58,4.85,2.04,0.19,0.19,3.77,0.23,1.85,0.89,0.54,0.04,0.15,0.35,2.27,1.69,0.39,0.08,0.04,0.04,0.04,0.19,0.15,0.04,0.0,0.0,0.0,0.0,1.62,0.85,0.65,0.85,0.12,0.85,2.04,41.5,1.19,0.73,0.19,0.58,2.2,1.62,0.0,46.1,1.66,8.82,26.84,10.74,0.62,46.1,0.42,0.23,54.5,0.12,27.3,18.87,81.64,35.01,0.65,0.15,0.85,0.35,25.84,0.0,3.2,0.89,0.08,0.0,0.0,0.0,3.43,0.5,0.77,39.4
Sebastiano Esposito,2002-07-02,Empoli,Right,Italy,Forwards,2331,0.31,0.0,0.31,0.27,0.04,0.08,0.04,0.0,0.22,0.16,0.08,0.24,1.2,3.59,4.09,2.28,0.73,32.2,0.12,0.37,19.8,0.39,0.07,0.09,0.11,17.18,28.53,60.2,265.17,104.52,8.8,11.97,73.5,5.17,8.07,64.1,1.81,4.05,44.8,0.08,1.39,2.2,1.2,0.19,26.18,2.16,0.58,0.27,0.23,2.12,0.27,0.73,0.35,0.15,0.0,0.19,1.58,3.05,2.01,0.15,0.23,0.35,0.27,0.04,0.23,0.0,0.0,0.08,0.12,0.04,0.0,2.2,1.12,0.58,1.2,0.42,0.7,1.35,51.4,0.66,0.77,0.08,0.46,2.66,0.54,0.0,41.74,0.42,3.28,20.54,18.53,3.67,41.66,2.59,1.12,43.3,1.2,46.3,21.81,90.97,42.16,1.0,0.42,3.4,1.93,27.49,0.0,1.81,2.16,0.39,0.08,0.0,0.0,4.09,1.0,2.16,31.7
