Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Mikel Villanueva,1993-04-14,PrimeiraLiga,Vitória Guimarães,Left,Venezuela,Center Backs,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.04,0.04,0.0,0.04,0.54,3.69,0.0,0.47,0.27,57.1,0.0,0.0,11.7,0.0,0.08,-0.04,-0.04,61.36,68.54,89.5,1196.83,456.57,21.46,22.73,94.4,31.05,33.4,93.0,7.98,10.8,73.9,0.02,0.07,3.76,0.07,0.07,65.66,2.68,2.35,0.0,0.34,0.07,0.27,0.0,0.0,0.0,0.0,0.2,0.34,0.87,0.74,0.0,0.0,0.07,0.07,0.0,0.2,0.13,0.0,0.0,0.07,0.0,0.0,1.48,0.94,1.01,0.34,0.13,0.87,1.41,61.9,0.54,0.34,0.13,0.94,2.41,4.23,0.07,77.19,5.5,35.34,40.51,1.54,0.67,77.19,0.4,0.4,100.0,0.0,0.0,43.66,204.81,113.14,0.2,0.0,0.54,0.4,55.13,0.0,0.67,0.8,0.13,0.0,0.0,0.0,4.23,3.02,1.54,66.2
Bruno Gaspar,1993-04-21,PrimeiraLiga,Vitória Guimarães,Right,Angola,Fullbacks,918,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.09,0.11,1.67,4.41,7.06,0.39,0.1,25.0,0.0,0.0,17.7,0.0,0.05,-0.02,-0.02,37.06,49.61,74.7,611.27,220.49,17.16,20.1,85.4,16.76,19.51,85.9,2.16,6.27,34.4,0.13,1.57,3.43,1.37,0.98,37.55,12.06,1.37,0.0,0.1,4.12,10.69,0.0,0.0,0.0,0.0,0.0,1.67,2.84,2.35,0.29,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.18,0.88,0.49,0.29,0.69,1.27,53.8,0.59,1.18,0.0,0.49,2.16,1.27,0.0,58.14,1.67,13.82,25.29,19.31,1.86,58.14,0.49,0.0,0.0,0.39,80.0,24.22,93.43,46.27,1.08,0.1,0.98,0.39,31.27,0.0,1.47,0.98,0.1,0.0,0.0,0.0,2.84,0.59,1.47,28.6
Óscar Aranda,2002-04-29,PrimeiraLiga,FC Famalicão,Right,Spain,Att Mid / Wingers,2599,0.31,0.1,0.42,0.17,0.14,0.17,0.17,0.0,0.25,0.12,0.08,0.2,2.39,4.36,4.85,2.22,0.62,28.1,0.08,0.28,24.5,0.28,0.05,0.06,0.06,20.88,27.91,74.8,348.95,93.91,10.42,12.22,85.3,7.1,8.9,79.8,2.22,4.12,53.8,0.09,0.62,2.42,1.11,0.07,25.28,2.46,0.52,0.17,0.59,1.9,0.42,0.55,0.14,0.24,0.0,0.17,0.73,2.67,1.66,0.07,0.59,0.07,0.28,0.0,0.35,0.24,0.0,0.03,0.0,0.07,0.0,0.9,0.66,0.21,0.55,0.14,0.52,1.21,42.9,0.69,0.38,0.0,0.31,1.21,0.8,0.0,41.07,0.73,4.85,18.94,18.11,2.32,40.9,6.34,3.05,48.1,2.8,44.3,26.98,163.59,73.9,1.45,0.55,2.53,2.04,30.09,0.0,0.66,3.08,0.21,0.03,0.0,0.0,4.47,1.07,1.28,45.6
Enea Mihaj,1998-07-05,PrimeiraLiga,FC Famalicão,Right,Albania,Center Backs,2533,0.0,0.04,0.04,0.0,0.0,0.0,0.28,0.0,0.04,0.04,0.01,0.04,0.28,2.59,0.07,0.36,0.14,40.0,0.0,0.0,13.4,0.0,0.1,-0.04,-0.04,46.65,54.97,84.9,990.11,378.8,12.61,13.86,91.0,26.79,28.96,92.5,6.96,11.44,60.9,0.01,0.18,2.88,0.11,0.0,51.91,3.02,2.03,0.0,0.89,0.04,0.11,0.0,0.0,0.0,0.0,0.04,0.28,0.43,0.32,0.04,0.0,0.0,0.07,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.17,0.64,0.71,0.43,0.04,0.6,0.92,65.4,0.32,1.42,0.85,1.42,2.59,4.51,0.07,65.31,10.59,39.12,24.94,1.49,0.53,65.31,0.5,0.28,57.1,0.18,35.7,37.98,186.36,98.78,0.18,0.0,0.5,0.14,41.43,0.0,0.99,0.57,0.0,0.0,0.07,0.0,4.16,2.1,0.89,70.2
Justin de Haas,2000-02-01,PrimeiraLiga,FC Famalicão,Left,Netherlands,Center Backs,2468,0.07,0.0,0.07,0.04,0.04,0.04,0.18,0.0,0.07,0.04,0.01,0.05,0.33,2.88,0.15,0.47,0.18,38.5,0.08,0.2,20.0,0.15,0.08,0.0,0.0,44.96,52.91,85.0,893.8,353.18,14.55,15.97,91.1,24.65,26.37,93.5,5.14,9.15,56.2,0.01,0.11,2.59,0.04,0.0,49.3,3.46,2.08,0.0,0.29,0.04,0.26,0.0,0.0,0.0,0.0,0.15,0.18,0.4,0.36,0.0,0.0,0.04,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.5,0.91,1.09,0.36,0.04,0.91,1.2,75.8,0.29,1.02,0.77,1.71,3.21,5.91,0.04,64.77,10.32,39.71,23.45,1.75,0.91,64.73,0.07,0.04,50.0,0.0,0.0,35.59,157.06,82.41,0.29,0.0,0.4,0.04,40.04,0.0,1.17,0.55,0.07,0.0,0.0,0.0,3.43,2.74,2.04,57.3
Rafa Soares,1995-05-09,PrimeiraLiga,FC Famalicão,Left,Portugal,Fullbacks,2085,0.0,0.09,0.09,0.0,0.0,0.0,0.22,0.0,0.02,0.02,0.16,0.17,1.38,4.06,4.75,0.35,0.09,25.0,0.0,0.0,20.1,0.09,0.04,-0.02,-0.02,38.81,53.14,73.0,661.6,309.88,18.26,20.76,87.9,15.63,19.94,78.4,3.71,9.02,41.1,0.12,1.73,3.28,0.99,0.65,39.06,13.94,2.29,0.0,0.13,6.04,9.19,2.46,1.21,0.6,0.0,0.13,1.38,3.24,1.9,1.3,0.0,0.0,0.0,0.04,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.73,1.21,1.04,0.47,0.22,1.12,1.77,63.4,0.65,0.95,0.09,0.73,2.46,3.15,0.09,61.34,2.68,20.29,22.75,18.86,1.17,61.34,0.52,0.3,58.3,0.22,41.7,27.45,112.53,60.56,1.12,0.13,0.86,0.35,31.68,0.0,0.95,0.26,0.13,0.0,0.0,0.0,3.76,0.47,0.91,34.4
Marcos Vinicios Sorriso,2001-02-23,PrimeiraLiga,FC Famalicão,Right,Brazil,Att Mid / Wingers,2020,0.36,0.18,0.53,0.36,0.0,0.0,0.04,0.0,0.23,0.23,0.17,0.41,2.01,2.72,7.8,2.27,0.94,41.2,0.16,0.38,17.8,0.22,0.1,0.12,0.12,21.74,32.88,66.1,338.75,103.23,11.72,14.39,81.4,7.0,10.56,66.2,1.96,4.9,40.0,0.17,1.29,1.47,1.16,0.67,28.83,3.92,1.11,0.04,0.13,5.66,0.22,2.54,0.76,0.94,0.04,0.13,1.16,3.21,1.96,0.62,0.13,0.27,0.18,0.04,0.4,0.27,0.0,0.04,0.0,0.09,0.0,1.47,0.71,0.58,0.58,0.31,0.62,1.51,41.2,0.89,1.38,0.27,0.8,2.27,0.89,0.0,47.27,0.98,7.0,17.29,23.61,3.25,47.27,2.58,0.89,34.5,1.6,62.1,26.38,138.52,64.02,1.38,0.76,2.76,1.92,30.3,0.0,1.29,1.96,0.09,0.04,0.0,0.0,4.68,0.89,1.47,37.7
Zaydou Youssouf,1999-07-11,PrimeiraLiga,Al Fetah,Left,Comoros,Midfielders,1336,0.13,0.0,0.13,0.13,0.0,0.0,0.27,0.0,0.15,0.15,0.04,0.18,0.61,3.37,2.56,1.21,0.47,38.9,0.11,0.29,22.5,0.07,0.12,-0.01,-0.01,34.22,42.17,81.2,678.71,154.74,12.4,14.15,87.6,14.75,16.3,90.5,5.19,8.96,57.9,0.07,0.74,2.69,0.54,0.2,39.0,2.96,2.69,0.34,1.48,1.35,0.07,0.2,0.2,0.0,0.0,0.2,0.34,1.55,1.21,0.13,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.36,1.41,1.28,0.94,0.13,1.15,2.02,56.7,0.88,0.81,0.2,1.08,3.44,0.81,0.0,52.75,1.68,15.63,28.97,8.69,0.88,52.75,1.75,0.94,53.8,0.61,34.6,31.32,138.3,54.97,0.67,0.0,1.82,1.41,35.37,0.0,1.75,2.09,0.0,0.0,0.0,0.0,4.92,1.15,0.81,58.6
Gil Bastião Dias,1996-09-28,PrimeiraLiga,FC Famalicão,Left,Portugal,Att Mid / Wingers,1406,0.32,0.13,0.45,0.32,0.0,0.0,0.45,0.0,0.18,0.18,0.07,0.24,2.88,3.9,7.87,2.69,1.15,42.9,0.12,0.28,19.0,0.0,0.07,0.14,0.14,22.47,32.97,68.2,318.71,102.99,12.03,14.85,81.0,7.23,9.92,72.9,1.28,3.2,40.0,0.08,0.9,1.92,1.41,0.32,30.41,2.24,0.7,0.0,0.32,2.24,0.7,0.77,0.58,0.06,0.0,0.32,1.66,3.14,2.05,0.06,0.26,0.45,0.32,0.0,0.26,0.19,0.0,0.0,0.06,0.0,0.0,2.24,1.41,0.9,0.9,0.45,0.77,2.43,31.6,1.66,1.6,0.32,0.77,3.01,1.47,0.06,49.1,1.73,8.51,19.2,22.34,3.52,49.1,4.61,1.86,40.3,2.56,55.6,29.19,191.59,98.39,2.05,1.41,2.88,1.41,30.47,0.0,1.34,1.41,0.19,0.0,0.0,0.0,6.15,0.96,1.28,42.9
Rochinha,1995-05-03,PrimeiraLiga,FC Famalicão,Right,Portugal,Att Mid / Wingers,902,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.06,0.06,0.07,0.13,1.6,3.49,4.79,1.5,0.2,13.3,0.0,0.0,21.6,0.0,0.04,-0.06,-0.06,16.66,24.15,69.0,285.96,92.2,8.58,9.88,86.9,4.89,6.98,70.0,2.39,5.49,43.6,0.1,0.9,1.9,0.8,0.1,19.16,4.89,1.5,0.0,0.7,3.89,0.6,2.79,1.7,0.7,0.0,0.1,0.4,2.29,1.0,0.6,0.2,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.8,0.7,0.2,0.1,0.8,1.3,61.5,0.5,0.2,0.1,0.5,1.5,0.3,0.0,35.52,0.4,5.29,15.96,14.87,1.3,35.52,4.19,0.9,21.4,2.59,61.9,23.65,134.4,57.27,1.2,0.6,2.29,2.2,25.74,0.0,2.1,3.19,0.2,0.0,0.0,0.0,3.89,0.4,0.6,40.0
Riccieli,1998-09-17,PrimeiraLiga,Qingdao Kangtaiyuan FC,Right,Brazil,Center Backs,586,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.02,0.02,0.03,0.46,2.92,0.15,0.46,0.15,33.3,0.0,0.0,10.0,0.0,0.04,-0.02,-0.02,44.23,52.22,84.7,890.63,296.57,12.9,14.9,86.6,27.49,30.26,90.9,3.69,6.45,57.1,0.0,0.15,2.61,0.0,0.0,49.3,2.61,2.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.46,0.61,0.0,0.0,0.61,0.77,80.0,0.15,0.77,0.46,0.92,1.54,3.69,0.0,59.74,11.83,36.09,22.58,1.23,1.23,59.74,0.31,0.31,100.0,0.0,0.0,38.24,191.21,116.42,0.0,0.0,0.0,0.0,41.31,0.0,0.31,0.92,0.31,0.0,0.0,0.0,1.84,2.76,2.0,58.1
Mario González,1996-02-25,PrimeiraLiga,Lech Poznań,Right,Spain,Forwards,576,0.31,0.31,0.63,0.31,0.0,0.0,0.0,0.0,0.3,0.3,0.08,0.38,0.47,0.63,4.84,1.56,0.78,50.0,0.2,0.4,12.0,0.0,0.19,0.02,0.02,11.41,17.19,66.4,136.09,14.06,7.5,10.47,71.6,2.34,3.44,68.2,0.16,0.78,20.0,0.06,0.47,0.16,0.0,0.0,15.16,2.03,0.16,0.16,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.25,0.94,0.0,0.0,0.16,0.16,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.16,0.0,0.16,0.16,0.16,0.47,33.3,0.31,0.47,0.0,0.0,0.31,0.78,0.0,25.94,0.94,1.56,12.34,12.34,3.13,25.94,0.78,0.0,0.0,0.78,100.0,12.66,43.13,12.97,0.47,0.16,2.66,0.94,18.59,0.0,0.47,0.94,0.63,0.0,0.0,0.0,1.72,2.97,2.5,54.3
Gustavo Assuncao,2000-03-30,PrimeiraLiga,AVS Futebol,Right,Portugal,Midfielders,1577,0.11,0.0,0.11,0.0,0.11,0.11,0.74,0.06,0.14,0.05,0.03,0.07,0.63,3.37,0.8,0.68,0.17,25.0,0.0,0.0,26.3,0.06,0.07,-0.02,-0.05,35.55,44.23,80.4,599.92,173.78,16.72,19.86,84.2,14.9,16.44,90.6,2.63,5.36,48.9,0.07,0.51,3.54,0.17,0.06,41.66,2.45,1.77,0.17,0.46,0.91,0.0,0.17,0.06,0.11,0.0,0.11,0.74,1.77,1.54,0.0,0.0,0.11,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,2.11,1.31,1.08,0.97,0.06,1.31,2.74,47.9,1.43,1.14,0.34,0.74,2.85,1.71,0.06,54.5,1.88,14.84,32.87,7.42,0.91,54.39,1.14,0.34,30.0,0.68,60.0,23.86,95.08,41.49,0.51,0.11,1.48,0.8,32.3,0.06,2.63,1.6,0.0,0.06,0.0,0.0,5.42,1.14,1.26,47.6
Pedro Álvaro,2000-03-02,PrimeiraLiga,Estoril,Right,Portugal,Center Backs,2623,0.03,0.03,0.07,0.03,0.0,0.0,0.31,0.0,0.03,0.03,0.01,0.04,0.27,1.96,0.17,0.34,0.1,30.0,0.1,0.33,16.5,0.0,0.09,0.0,0.0,38.81,45.57,85.2,737.77,297.79,13.79,15.03,91.8,20.72,22.75,91.1,3.91,6.79,57.6,0.02,0.03,1.99,0.0,0.0,43.78,1.68,1.51,0.03,0.24,0.03,0.07,0.0,0.0,0.0,0.0,0.1,0.38,0.24,0.17,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.48,0.34,0.0,0.34,0.72,47.6,0.38,0.86,0.51,1.58,2.4,6.11,0.1,57.13,7.62,37.16,19.32,1.03,0.65,57.13,0.24,0.1,42.9,0.14,57.1,30.3,121.7,60.05,0.21,0.03,0.51,0.34,34.66,0.0,1.61,0.58,0.03,0.0,0.03,0.0,3.6,2.64,1.3,67.0
Kévin Boma,2002-11-20,PrimeiraLiga,Estoril,Right,Togo,Center Backs,2467,0.04,0.0,0.04,0.04,0.0,0.0,0.26,0.0,0.05,0.05,0.01,0.05,0.15,2.04,0.15,0.51,0.29,57.1,0.07,0.13,8.8,0.0,0.09,-0.01,-0.01,37.39,43.6,85.8,653.35,231.29,14.08,15.32,91.9,20.98,23.17,90.6,1.9,4.23,44.8,0.01,0.22,1.79,0.04,0.0,41.92,1.53,1.46,0.04,0.22,0.0,0.07,0.0,0.0,0.0,0.0,0.15,0.29,0.58,0.44,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.24,1.13,0.55,0.07,1.02,1.35,75.7,0.33,0.73,0.44,1.57,3.32,4.71,0.07,54.1,5.91,28.38,24.08,2.04,0.95,54.1,0.18,0.0,0.0,0.11,60.0,26.3,88.58,45.38,0.11,0.0,0.4,0.07,31.63,0.0,1.35,0.88,0.07,0.0,0.04,0.0,3.94,2.96,1.61,64.8
Pedro Amaral,1997-08-25,PrimeiraLiga,Estoril,Left,Portugal,Fullbacks,2395,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.03,0.03,0.08,0.11,1.13,3.76,3.87,0.34,0.11,33.3,0.0,0.0,21.1,0.0,0.08,-0.03,-0.03,36.08,46.9,76.9,627.75,220.17,16.42,18.68,87.9,15.97,19.32,82.7,3.01,6.39,47.1,0.11,0.71,2.33,1.01,0.56,38.74,8.04,0.98,0.0,0.3,2.56,7.06,0.0,0.0,0.0,0.0,0.11,1.16,1.54,1.24,0.15,0.04,0.0,0.0,0.11,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.13,0.71,0.49,0.34,0.3,0.9,1.62,55.8,0.71,0.71,0.08,0.79,1.92,2.71,0.0,55.95,2.71,16.53,25.93,13.83,0.86,55.95,1.05,0.26,25.0,0.71,67.9,28.37,115.37,56.67,1.09,0.08,1.62,0.49,32.69,0.0,0.86,1.09,0.08,0.0,0.0,0.0,4.32,0.9,0.75,54.5
João Carvalho,1997-03-09,PrimeiraLiga,Estoril,Right,Portugal,Att Mid / Wingers,2308,0.23,0.12,0.35,0.23,0.0,0.0,0.2,0.04,0.07,0.07,0.16,0.23,1.52,5.26,4.99,1.25,0.47,37.5,0.19,0.5,25.1,0.04,0.06,0.16,0.16,30.65,40.67,75.4,528.65,173.14,14.58,17.59,82.9,11.7,14.12,82.9,3.39,6.08,55.8,0.16,1.13,4.13,1.29,0.0,37.75,2.65,0.66,0.62,0.35,1.75,0.51,1.09,0.2,0.58,0.0,0.27,0.82,2.89,2.3,0.16,0.27,0.08,0.04,0.04,0.31,0.27,0.0,0.04,0.0,0.0,0.0,1.36,0.82,0.39,0.47,0.51,0.9,1.99,45.1,1.09,0.7,0.12,0.35,1.72,0.43,0.04,52.21,0.62,6.98,27.49,18.44,1.87,52.21,4.02,1.21,30.1,2.65,66.0,30.49,139.41,56.39,1.48,0.27,2.73,1.6,38.02,0.0,1.05,1.6,0.08,0.0,0.04,0.0,4.48,0.23,0.62,27.3
Jordan Holsgrove,1999-09-10,PrimeiraLiga,Estoril,Left,Scotland,Midfielders,2383,0.04,0.15,0.19,0.04,0.0,0.0,0.23,0.0,0.04,0.04,0.15,0.19,0.98,6.65,1.36,1.1,0.34,31.0,0.03,0.11,28.8,0.38,0.04,0.0,0.0,60.24,74.44,80.9,1057.49,407.74,28.97,31.95,90.7,22.89,26.4,86.7,6.53,12.27,53.2,0.13,1.78,5.78,0.87,0.26,64.92,9.33,5.89,0.38,0.53,3.97,0.11,2.68,1.21,1.02,0.0,0.19,0.87,3.25,1.85,1.13,0.0,0.11,0.11,0.04,0.34,0.19,0.11,0.0,0.04,0.0,0.0,1.66,0.94,0.57,0.83,0.26,0.76,1.55,48.8,0.79,0.98,0.34,1.28,2.95,1.25,0.04,84.3,2.0,20.24,51.18,13.67,0.49,84.3,1.85,0.94,51.0,0.79,42.9,46.27,217.43,84.79,0.94,0.15,1.1,0.83,57.1,0.0,1.32,1.78,0.0,0.0,0.08,0.0,5.44,0.91,0.91,50.0
Yanis Begraoui,2001-07-04,PrimeiraLiga,Estoril,Right,Morocco,Att Mid / Wingers,1913,0.52,0.14,0.66,0.42,0.09,0.19,0.05,0.0,0.51,0.36,0.16,0.52,1.32,2.16,5.22,2.02,0.8,39.5,0.21,0.53,16.5,0.0,0.18,0.01,0.06,17.88,23.66,75.5,285.48,55.37,8.99,11.24,79.9,6.87,8.14,84.4,1.27,1.88,67.5,0.1,0.85,1.46,0.75,0.0,22.11,1.46,0.09,0.24,0.19,0.66,0.14,0.0,0.0,0.0,0.0,0.09,1.18,1.83,1.32,0.0,0.19,0.19,0.09,0.05,0.28,0.14,0.0,0.05,0.05,0.05,0.0,0.89,0.47,0.09,0.52,0.28,0.33,0.61,53.8,0.28,0.94,0.19,0.33,1.22,0.71,0.0,34.16,0.56,3.39,17.22,13.88,3.39,33.97,2.31,0.89,38.8,1.36,59.2,20.37,91.08,39.75,0.94,0.38,2.63,1.18,25.36,0.0,0.89,0.94,0.61,0.05,0.0,0.0,2.92,0.56,2.31,19.7
Vinícius Zanocelo,2001-01-30,PrimeiraLiga,Estoril,Right,Brazil,Midfielders,2075,0.09,0.0,0.09,0.09,0.0,0.0,0.35,0.0,0.1,0.09,0.01,0.1,0.48,4.6,1.47,1.26,0.35,27.6,0.07,0.25,23.1,0.04,0.07,-0.01,0.0,39.43,47.02,83.9,675.15,224.59,17.61,19.73,89.2,17.61,20.21,87.1,3.25,4.55,71.4,0.03,0.39,4.55,0.26,0.04,46.02,0.87,0.74,0.09,0.22,0.26,0.13,0.0,0.0,0.0,0.0,0.13,0.69,1.56,1.26,0.0,0.04,0.13,0.09,0.04,0.3,0.17,0.0,0.04,0.09,0.0,0.0,2.43,1.26,1.0,1.26,0.17,1.52,2.73,55.6,1.21,1.21,0.35,0.78,3.21,2.43,0.0,57.6,2.34,14.57,36.17,7.46,0.91,57.6,0.61,0.3,50.0,0.3,50.0,28.11,120.84,55.6,0.65,0.0,0.87,0.48,38.13,0.0,2.08,1.04,0.0,0.0,0.0,0.0,5.07,1.47,1.34,52.3
Felix Bacher,2000-10-25,PrimeiraLiga,Estoril,Right,Austria,Center Backs,2070,0.09,0.0,0.09,0.09,0.0,0.0,0.26,0.0,0.02,0.02,0.0,0.02,0.13,1.43,0.09,0.17,0.09,50.0,0.5,1.0,7.8,0.0,0.09,0.07,0.07,36.43,42.87,85.0,627.52,250.0,15.96,17.22,92.7,16.83,18.61,90.4,2.96,5.7,51.9,0.0,0.04,1.57,0.0,0.0,41.26,1.57,1.43,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.04,0.3,0.39,0.3,0.0,0.0,0.04,0.0,0.04,0.09,0.04,0.0,0.0,0.04,0.0,0.0,1.83,1.35,1.17,0.52,0.13,1.0,1.52,65.7,0.52,1.26,0.35,1.52,3.35,6.74,0.09,56.13,6.48,33.78,21.04,1.52,0.39,56.13,0.57,0.43,76.9,0.13,23.1,26.57,99.13,30.35,0.13,0.0,0.52,0.04,30.78,0.0,1.78,0.74,0.0,0.0,0.04,0.0,4.09,2.96,2.26,56.7
Alejandro Marqués,2000-08-04,PrimeiraLiga,Estoril,Right,Venezuela,Forwards,1692,0.59,0.0,0.59,0.37,0.21,0.21,0.05,0.0,0.44,0.27,0.03,0.3,0.53,0.96,3.24,1.7,0.59,34.4,0.22,0.64,20.1,0.0,0.16,0.14,0.1,8.83,12.82,68.9,116.76,23.19,4.84,6.49,74.6,2.45,3.46,70.8,0.48,0.69,69.2,0.03,0.53,0.64,0.16,0.0,11.91,0.9,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.53,1.38,0.69,0.0,0.16,0.16,0.27,0.11,0.21,0.11,0.0,0.05,0.0,0.05,0.0,0.32,0.21,0.05,0.11,0.16,0.0,0.21,0.0,0.21,0.8,0.05,0.43,0.74,1.01,0.0,23.72,0.96,2.5,10.9,10.53,3.14,23.51,2.29,0.69,30.2,1.54,67.4,13.14,62.13,18.09,0.69,0.21,2.45,1.91,16.44,0.0,1.76,1.28,0.11,0.05,0.0,0.0,2.18,2.13,3.78,36.0
Xeka,1994-11-10,PrimeiraLiga,Estoril,Right,Portugal,Midfielders,939,0.1,0.1,0.19,0.1,0.0,0.0,0.58,0.0,0.08,0.08,0.08,0.15,1.15,4.7,1.63,1.34,0.29,21.4,0.07,0.33,21.0,0.0,0.06,0.02,0.02,36.13,46.2,78.2,533.67,150.38,19.55,22.43,87.2,12.56,14.66,85.6,1.92,4.6,41.7,0.1,0.38,2.88,0.67,0.0,43.32,2.59,1.92,0.29,0.38,1.25,0.1,0.58,0.58,0.0,0.0,0.29,1.05,1.73,1.53,0.0,0.0,0.1,0.1,0.0,0.38,0.29,0.0,0.0,0.1,0.0,0.0,2.78,1.53,0.58,1.82,0.38,1.44,2.3,62.5,0.86,0.96,0.19,1.34,4.12,1.53,0.0,57.8,1.44,10.06,35.94,12.08,1.73,57.8,1.63,0.48,29.4,0.96,58.8,26.26,115.88,46.49,0.38,0.1,1.15,0.77,35.94,0.0,2.78,1.63,0.0,0.0,0.0,0.0,6.04,1.53,1.63,48.5
Hélder Costa,1994-01-12,PrimeiraLiga,Yunnan Yukun,Left,Angola,Att Mid / Wingers,606,0.15,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.07,0.07,0.1,0.18,2.82,2.97,6.53,0.59,0.15,25.0,0.25,1.0,18.5,0.0,0.13,0.07,0.07,19.9,28.37,70.2,290.35,73.96,10.84,14.7,73.7,7.28,8.32,87.5,0.89,1.93,46.2,0.09,1.78,1.63,0.74,0.45,27.48,0.59,0.0,0.15,0.0,2.23,0.0,0.59,0.0,0.0,0.0,0.3,1.93,2.82,2.38,0.0,0.0,0.0,0.3,0.15,0.59,0.15,0.0,0.0,0.0,0.3,0.15,1.04,0.59,0.3,0.15,0.59,0.74,1.63,45.5,0.89,0.59,0.0,0.0,1.04,1.19,0.0,39.06,0.59,4.31,16.93,18.56,1.34,39.06,3.12,1.04,33.3,1.93,61.9,23.02,142.43,65.35,1.93,0.15,3.27,0.89,30.3,0.0,2.52,2.08,0.15,0.3,0.0,0.0,3.12,0.45,2.67,14.3
