Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Craig Forsyth,1989-02-24,EFLChampionship,Derby County,Left,Scotland,Fullbacks,2557,0.11,0.14,0.25,0.11,0.0,0.0,0.14,0.0,0.07,0.07,0.06,0.13,0.74,3.66,1.3,0.63,0.21,33.3,0.17,0.5,11.0,0.0,0.11,0.04,0.04,32.21,46.36,69.5,615.96,276.27,11.93,14.4,82.9,16.58,21.65,76.6,3.34,8.45,39.6,0.07,0.42,3.1,0.39,0.18,38.29,7.6,1.13,0.0,0.42,1.23,6.27,0.0,0.0,0.0,0.0,0.46,0.6,0.99,0.7,0.14,0.0,0.07,0.04,0.04,0.14,0.11,0.04,0.0,0.0,0.0,0.0,1.27,0.84,0.67,0.49,0.11,0.63,0.99,64.3,0.35,1.34,0.56,1.06,2.32,5.14,0.04,58.15,5.28,24.29,24.36,9.96,1.41,58.15,0.21,0.04,16.7,0.14,66.7,21.08,94.89,54.42,0.35,0.04,0.74,0.25,27.7,0.0,0.6,0.63,0.07,0.0,0.0,0.0,3.87,3.17,2.36,57.3
Kane Wilson,2000-03-11,EFLChampionship,Derby County,Right,England,Fullbacks,2430,0.07,0.04,0.11,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.1,0.17,4.33,2.59,4.26,0.89,0.3,33.3,0.08,0.25,13.4,0.0,0.08,0.0,0.0,21.37,32.85,65.1,358.04,154.85,10.44,12.7,82.2,8.7,12.89,67.5,1.63,4.04,40.4,0.11,0.78,1.59,0.81,0.59,25.78,7.0,0.07,0.07,0.15,4.19,6.93,0.0,0.0,0.0,0.0,0.07,1.7,2.19,1.15,0.19,0.52,0.15,0.11,0.07,0.26,0.11,0.07,0.04,0.0,0.04,0.0,1.93,1.11,1.0,0.41,0.52,0.7,1.07,65.5,0.37,0.93,0.19,0.56,2.48,3.19,0.0,49.22,2.19,12.11,19.7,18.59,2.37,49.22,4.96,2.11,42.5,2.74,55.2,23.0,200.63,105.56,2.26,0.81,2.96,1.59,24.04,0.0,1.11,1.07,0.07,0.0,0.0,0.0,4.85,1.3,1.52,46.1
Marcus Harness,1996-02-24,EFLChampionship,Ipswich Town,Right,England,Forwards,2356,0.15,0.11,0.27,0.15,0.0,0.0,0.42,0.0,0.15,0.15,0.07,0.22,0.99,3.09,4.24,1.38,0.34,25.0,0.11,0.44,15.2,0.04,0.11,0.01,0.01,16.08,26.85,59.9,274.74,85.45,7.41,10.31,71.9,5.81,8.25,70.4,2.02,4.66,43.4,0.08,0.96,1.76,0.65,0.15,24.07,2.56,0.88,0.0,0.11,3.4,0.0,1.3,0.57,0.69,0.0,0.23,1.64,2.1,1.03,0.53,0.11,0.27,0.11,0.04,0.27,0.08,0.08,0.0,0.08,0.04,0.0,2.29,1.22,0.73,1.11,0.46,0.88,1.72,51.1,0.84,1.45,0.27,0.5,2.79,1.26,0.0,40.0,1.34,6.04,17.61,16.73,2.6,40.0,1.22,0.46,37.5,0.73,59.4,17.11,83.96,30.98,0.88,0.27,2.29,1.76,20.9,0.0,2.14,0.53,0.23,0.04,0.0,0.0,4.05,2.02,3.97,33.8
Nathaniel Mendez-Laing,1992-04-15,EFLChampionship,Milton Keynes Dons,Right,Guatemala,Att Mid / Wingers,2098,0.13,0.17,0.3,0.09,0.04,0.04,0.17,0.0,0.14,0.1,0.15,0.25,3.17,3.3,6.56,1.67,0.47,28.2,0.05,0.18,20.2,0.0,0.06,-0.01,-0.02,24.15,36.59,66.0,409.16,131.7,11.5,14.2,81.0,8.75,12.1,72.3,2.96,6.52,45.4,0.2,1.93,1.5,1.59,0.94,31.53,4.98,0.77,0.04,0.04,6.65,0.64,3.3,1.67,1.07,0.09,0.09,2.02,4.08,2.14,1.24,0.21,0.26,0.17,0.04,0.43,0.17,0.17,0.04,0.0,0.04,0.0,1.8,1.46,0.64,0.69,0.47,0.56,1.46,38.2,0.9,1.16,0.04,1.03,2.83,1.2,0.04,47.62,1.03,5.79,20.46,21.96,2.62,47.57,2.36,0.9,38.2,1.07,45.5,23.34,160.05,76.57,1.67,0.99,1.89,0.64,29.08,0.0,0.69,0.69,0.34,0.0,0.0,0.0,4.08,0.73,1.37,34.7
Nathaniel Phillips,1997-03-21,EFLChampionship,Derby County,Right,England,Center Backs,2236,0.04,0.12,0.16,0.04,0.0,0.0,0.2,0.0,0.08,0.08,0.04,0.12,0.12,1.93,0.36,1.01,0.12,12.0,0.04,0.33,11.2,0.0,0.08,-0.04,-0.04,26.89,36.19,74.3,554.49,198.72,8.57,10.75,79.8,13.97,17.07,81.8,4.07,6.76,60.1,0.04,0.4,1.97,0.2,0.08,33.37,2.62,0.2,0.0,0.2,0.2,2.17,0.0,0.0,0.0,0.0,0.2,0.4,0.85,0.56,0.0,0.0,0.24,0.04,0.0,0.12,0.08,0.0,0.0,0.04,0.0,0.0,1.53,0.97,0.89,0.56,0.08,0.97,1.41,68.6,0.44,1.45,1.17,0.81,2.33,6.64,0.08,50.39,6.6,25.8,19.28,5.51,2.58,50.39,0.24,0.16,66.7,0.04,16.7,19.32,75.67,35.58,0.08,0.0,0.72,0.12,23.51,0.0,1.09,0.48,0.12,0.0,0.0,0.04,3.34,5.51,2.33,70.3
Callum Elder,1995-01-27,EFLChampionship,Derby County,Left,Australia,Fullbacks,2149,0.0,0.13,0.13,0.0,0.0,0.0,0.34,0.0,0.02,0.02,0.16,0.17,1.76,3.73,3.64,0.38,0.04,11.1,0.0,0.0,17.5,0.04,0.04,-0.02,-0.02,30.7,45.31,67.7,520.65,236.54,14.91,17.59,84.8,12.23,17.42,70.2,2.97,7.87,37.8,0.11,1.21,2.3,0.88,0.59,34.13,11.1,0.88,0.0,0.04,4.82,8.71,1.47,1.21,0.17,0.0,0.08,1.26,2.18,1.38,0.63,0.0,0.08,0.04,0.04,0.34,0.17,0.13,0.0,0.04,0.0,0.0,1.76,1.17,0.75,0.71,0.29,1.05,1.51,69.4,0.46,1.63,0.5,1.13,2.89,3.02,0.0,56.87,2.93,16.21,23.62,17.63,0.59,56.87,1.26,0.38,30.0,0.75,60.0,22.24,121.75,67.55,0.92,0.04,1.55,0.59,28.1,0.0,1.47,0.84,0.21,0.0,0.0,0.0,3.39,2.35,2.22,51.4
Kaine Kesler-Hayden,2002-10-23,EFLChampionship,Preston North End,Right,England,Fullbacks,3670,0.05,0.07,0.12,0.05,0.0,0.0,0.15,0.0,0.07,0.07,0.07,0.14,3.11,3.31,4.73,0.98,0.27,27.5,0.05,0.18,18.7,0.0,0.07,-0.02,-0.02,28.1,36.91,76.1,445.41,128.23,14.57,16.95,86.0,11.33,14.2,79.8,1.59,3.48,45.8,0.09,0.59,2.01,0.59,0.12,32.4,4.34,0.54,0.05,0.17,1.2,3.8,0.0,0.0,0.0,0.0,0.17,1.05,1.84,1.28,0.05,0.15,0.15,0.22,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,1.67,1.15,0.83,0.74,0.1,0.66,1.1,60.0,0.44,1.01,0.32,0.52,2.18,3.34,0.02,50.03,3.26,14.96,21.65,14.32,2.08,50.03,2.75,1.05,38.4,1.42,51.8,27.96,190.74,92.31,1.69,0.88,2.26,0.91,27.83,0.0,0.56,1.77,0.15,0.0,0.02,0.0,5.59,1.77,1.25,58.5
Andrew Hughes,1992-06-05,EFLChampionship,Preston North End,Left,Wales,Center Backs,3236,0.0,0.03,0.03,0.0,0.0,0.0,0.22,0.0,0.01,0.01,0.03,0.04,1.17,3.37,1.5,0.25,0.08,33.3,0.0,0.0,16.5,0.0,0.06,-0.01,-0.01,43.89,57.6,76.2,755.1,316.34,20.8,23.31,89.3,18.8,22.86,82.2,3.42,8.73,39.2,0.04,0.39,3.53,0.33,0.14,47.95,9.46,1.25,0.03,0.7,1.17,7.76,0.0,0.0,0.0,0.0,0.19,1.28,1.2,1.03,0.08,0.0,0.0,0.03,0.06,0.14,0.11,0.03,0.0,0.0,0.0,0.0,2.0,1.08,1.03,0.92,0.06,1.03,1.36,75.5,0.33,1.45,0.64,1.0,3.0,4.62,0.0,68.95,4.98,29.68,30.68,8.79,1.0,68.95,0.42,0.14,33.3,0.25,60.0,32.04,135.89,72.51,0.53,0.03,1.11,0.42,38.99,0.0,1.31,0.81,0.06,0.0,0.03,0.0,3.89,3.59,1.97,64.5
Jordan Storey,1997-09-02,EFLChampionship,Preston North End,Right,England,Center Backs,3062,0.03,0.03,0.06,0.03,0.0,0.0,0.18,0.0,0.04,0.04,0.04,0.07,0.53,2.94,0.5,0.56,0.06,10.5,0.05,0.5,12.0,0.0,0.07,-0.01,-0.01,36.68,47.59,77.1,623.45,238.49,16.2,18.52,87.5,17.02,20.72,82.1,2.56,6.41,39.9,0.02,0.32,2.29,0.12,0.0,41.38,6.05,1.18,0.0,0.18,0.44,4.85,0.0,0.0,0.0,0.0,0.15,0.59,0.82,0.65,0.03,0.0,0.12,0.03,0.0,0.12,0.09,0.0,0.0,0.03,0.0,0.0,1.53,0.97,0.91,0.44,0.18,0.94,1.32,71.1,0.38,1.32,0.73,1.68,3.2,3.12,0.03,57.61,3.94,25.48,26.72,5.64,1.06,57.61,0.38,0.24,61.5,0.12,30.8,27.19,109.96,55.61,0.32,0.06,0.59,0.35,31.8,0.0,0.82,1.06,0.03,0.0,0.0,0.0,3.53,2.91,1.56,65.1
Liam Lindsay,1995-10-12,EFLChampionship,Preston North End,Right,Scotland,Center Backs,2609,0.03,0.03,0.07,0.03,0.0,0.0,0.35,0.07,0.07,0.07,0.02,0.09,0.0,1.86,0.24,0.76,0.17,22.7,0.05,0.2,9.2,0.0,0.09,-0.03,-0.03,37.74,48.09,78.5,729.97,275.76,12.49,14.66,85.2,21.15,24.7,85.6,3.62,7.38,49.1,0.02,0.17,1.9,0.1,0.0,44.91,2.97,1.48,0.0,0.24,0.03,0.52,0.0,0.0,0.0,0.0,0.21,0.21,0.79,0.66,0.0,0.0,0.07,0.07,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.35,0.79,1.03,0.31,0.0,0.76,1.14,66.7,0.38,1.38,0.69,1.69,3.04,7.8,0.0,63.09,9.62,37.7,23.35,2.41,1.62,63.09,0.1,0.0,0.0,0.03,33.3,29.11,113.7,49.09,0.24,0.0,0.59,0.35,31.08,0.07,1.31,0.76,0.17,0.0,0.07,0.0,3.31,4.83,1.55,75.7
Sam Greenwood,2002-01-26,EFLChampionship,Preston North End,Right,England,Att Mid / Wingers,2427,0.19,0.11,0.3,0.11,0.07,0.07,0.33,0.07,0.23,0.17,0.23,0.4,2.3,2.3,5.64,2.56,0.96,37.7,0.04,0.12,23.1,0.45,0.07,-0.04,-0.06,18.5,29.07,63.6,366.42,107.87,7.79,9.53,81.7,6.93,9.72,71.4,3.23,7.27,44.4,0.2,1.71,1.74,1.11,0.52,24.07,4.78,1.71,0.19,0.19,5.01,0.15,1.78,0.96,0.52,0.0,0.22,1.34,3.49,1.89,0.85,0.22,0.26,0.22,0.04,0.15,0.11,0.0,0.0,0.0,0.04,0.0,1.71,1.0,0.22,0.96,0.52,0.63,1.59,39.5,0.96,1.11,0.07,0.3,2.0,0.67,0.0,41.12,0.59,4.15,18.91,18.73,2.82,41.05,2.08,0.85,41.1,1.19,57.1,22.92,127.05,55.18,1.37,0.74,2.34,2.08,26.29,0.04,2.19,1.85,0.3,0.0,0.0,0.0,3.82,0.48,2.23,17.8
Ben Whiteman,1996-06-17,EFLChampionship,Preston North End,Right,England,Midfielders,2495,0.0,0.07,0.07,0.0,0.0,0.0,0.43,0.0,0.05,0.05,0.07,0.13,0.22,4.51,0.47,0.9,0.18,20.0,0.0,0.0,21.4,0.04,0.06,-0.05,-0.05,37.91,48.88,77.6,732.16,270.94,14.1,15.98,88.3,18.25,21.79,83.8,4.87,9.05,53.8,0.12,1.05,4.04,0.79,0.11,45.09,3.43,2.2,0.11,0.54,1.95,0.04,1.19,0.36,0.58,0.14,0.36,0.72,2.34,1.48,0.65,0.0,0.14,0.04,0.04,0.29,0.18,0.04,0.0,0.07,0.0,0.0,1.8,0.83,1.01,0.58,0.22,1.15,1.91,60.4,0.76,1.41,0.47,0.72,2.53,2.56,0.0,57.21,3.72,15.29,33.47,8.69,0.47,57.21,0.18,0.11,60.0,0.07,40.0,26.37,87.37,39.97,0.36,0.0,0.4,0.11,35.5,0.0,1.26,0.32,0.0,0.0,0.0,0.0,3.79,1.08,0.36,75.0
Mads Frøkjær-Jensen,1999-07-29,EFLChampionship,Preston North End,Right,Denmark,Att Mid / Wingers,2362,0.08,0.19,0.27,0.08,0.0,0.0,0.3,0.0,0.06,0.06,0.15,0.21,1.98,4.76,5.22,0.84,0.11,13.6,0.09,0.67,20.1,0.0,0.07,0.02,0.02,29.57,40.66,72.7,476.29,148.15,14.9,17.91,83.2,10.9,14.02,77.7,2.51,5.37,46.8,0.16,1.6,3.16,1.45,0.23,37.61,2.86,0.19,0.38,0.11,2.02,1.49,0.19,0.15,0.04,0.0,0.19,1.33,2.93,2.67,0.08,0.0,0.08,0.08,0.04,0.27,0.27,0.0,0.0,0.0,0.0,0.0,1.68,0.57,0.76,0.72,0.19,0.5,1.56,31.7,1.07,1.41,0.11,0.46,2.13,0.57,0.04,50.3,0.72,5.98,25.07,20.12,1.83,50.3,2.29,1.07,46.7,1.22,53.3,26.48,145.71,69.12,1.64,0.27,1.52,0.69,32.88,0.0,2.13,0.57,0.11,0.0,0.04,0.0,4.57,0.65,1.45,30.9
Brad Potts,1994-07-03,EFLChampionship,Preston North End,Right,England,Fullbacks,2056,0.18,0.09,0.26,0.18,0.0,0.0,0.18,0.0,0.14,0.14,0.14,0.27,1.84,3.24,5.82,1.27,0.44,34.5,0.14,0.4,15.2,0.0,0.11,0.04,0.04,31.39,42.24,74.3,487.34,174.35,17.95,21.32,84.2,10.59,13.7,77.3,2.1,4.86,43.2,0.1,1.09,1.93,0.83,0.31,36.64,5.47,0.13,0.04,0.26,1.79,5.34,0.0,0.0,0.0,0.0,0.13,1.27,2.45,1.88,0.04,0.04,0.18,0.26,0.04,0.18,0.13,0.0,0.0,0.0,0.04,0.0,2.36,1.53,1.23,0.79,0.35,1.09,2.71,40.3,1.62,1.62,0.31,0.66,3.02,1.75,0.0,54.5,2.5,12.83,24.82,17.55,2.67,54.5,1.4,0.31,21.9,1.01,71.9,26.79,136.27,64.35,1.31,0.31,1.84,0.92,32.39,0.0,1.4,1.62,0.31,0.0,0.0,0.0,4.77,2.58,1.84,58.4
Robbie Brady,1992-01-14,EFLChampionship,Preston North End,Left,Republic of Ireland,Fullbacks,1638,0.0,0.22,0.22,0.0,0.0,0.0,0.44,0.0,0.07,0.07,0.31,0.38,1.76,5.22,3.9,1.15,0.22,19.0,0.0,0.0,21.0,0.0,0.06,-0.07,-0.07,32.86,51.37,64.0,587.47,254.51,15.93,19.67,81.0,11.54,16.43,70.2,4.29,11.59,37.0,0.26,2.14,4.4,1.7,0.82,42.64,8.24,1.59,0.33,0.44,7.36,3.63,2.97,2.09,0.44,0.0,0.49,1.65,3.74,2.2,1.1,0.11,0.05,0.11,0.16,0.38,0.27,0.05,0.0,0.05,0.0,0.0,2.14,1.54,0.71,0.99,0.44,1.04,1.87,55.9,0.82,1.43,0.16,1.21,3.35,2.14,0.0,61.26,2.31,12.42,26.81,22.69,1.32,61.26,1.43,0.99,69.2,0.27,19.2,30.49,134.4,62.58,1.32,0.22,1.15,0.55,35.99,0.0,1.65,0.71,0.16,0.0,0.0,0.0,5.22,2.47,2.2,52.9
Ryan Ledson,1997-08-19,EFLChampionship,Preston North End,Right,England,Midfielders,1211,0.07,0.07,0.15,0.07,0.0,0.0,0.52,0.0,0.07,0.07,0.12,0.19,0.15,4.38,1.93,0.74,0.22,30.0,0.1,0.33,19.5,0.0,0.09,0.01,0.01,20.73,33.67,61.6,382.96,150.87,9.44,13.01,72.6,7.65,10.63,72.0,3.05,7.21,42.3,0.12,0.97,3.12,1.11,0.37,32.25,1.11,0.22,0.15,0.3,1.93,0.22,0.52,0.0,0.45,0.07,0.3,1.11,1.86,1.71,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.38,1.71,0.89,1.11,0.37,0.97,1.93,50.0,0.97,1.49,0.3,0.82,3.2,1.78,0.0,44.29,2.23,9.07,24.38,11.07,1.19,44.29,0.59,0.3,50.0,0.3,50.0,19.17,56.04,17.39,0.37,0.07,1.49,0.22,23.11,0.0,2.53,1.41,0.15,0.0,0.0,0.0,3.79,1.93,1.64,54.2
Will Keane,1993-01-11,EFLChampionship,Preston North End,Right,Republic of Ireland,Forwards,1124,0.24,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.22,0.22,0.05,0.27,0.08,1.92,3.84,1.12,0.32,28.6,0.21,0.75,12.2,0.0,0.2,0.02,0.02,18.1,22.58,80.1,263.67,43.48,10.49,12.33,85.1,5.44,6.57,82.9,1.2,1.84,65.2,0.06,0.4,1.44,0.16,0.0,21.54,1.04,0.0,0.0,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.04,0.96,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.4,0.24,0.24,0.16,0.0,0.24,0.72,33.3,0.48,0.48,0.08,0.24,0.64,1.44,0.0,30.59,1.2,4.56,17.06,9.29,2.24,30.59,0.64,0.16,25.0,0.48,75.0,17.7,67.42,11.77,0.4,0.16,2.0,1.44,21.94,0.0,1.76,0.88,0.48,0.0,0.0,0.0,3.44,1.04,3.12,25.0
Duane Holmes,1994-11-06,EFLChampionship,Houston Dynamo,Right,United States,Att Mid / Wingers,835,0.11,0.11,0.22,0.11,0.0,0.0,0.43,0.0,0.03,0.03,0.2,0.25,3.34,5.28,4.96,0.65,0.22,33.3,0.17,0.5,20.1,0.11,0.05,0.08,0.08,26.95,37.83,71.2,448.38,157.8,14.01,16.38,85.5,9.49,12.29,77.2,2.48,5.39,46.0,0.19,1.29,3.13,1.94,0.65,32.87,4.42,0.54,0.65,0.22,2.59,3.56,0.0,0.0,0.0,0.0,0.54,1.62,3.13,2.16,0.11,0.43,0.11,0.22,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.83,1.29,0.54,0.97,0.32,0.97,2.37,40.9,1.4,0.86,0.0,0.65,2.48,1.19,0.0,47.64,1.62,6.04,24.57,18.0,1.51,47.64,3.02,1.62,53.6,1.19,39.3,28.02,181.51,106.92,1.62,0.43,1.51,1.29,30.07,0.0,1.62,2.69,0.11,0.0,0.0,0.0,3.88,0.32,0.97,25.0
Josh Bowler,1999-03-05,EFLChampionship,Luton Town,Left,England,Att Mid / Wingers,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.06,0.19,2.08,4.46,7.13,2.08,0.59,28.6,0.0,0.0,20.8,0.0,0.06,-0.13,-0.13,25.25,32.97,76.6,404.26,120.74,13.66,15.45,88.5,10.25,13.66,75.0,0.89,2.08,42.9,0.13,0.74,1.93,1.93,0.59,31.49,1.34,0.0,0.15,0.45,2.82,0.74,0.45,0.0,0.0,0.15,0.15,0.59,3.12,2.08,0.0,0.45,0.15,0.45,0.0,0.3,0.0,0.0,0.0,0.15,0.15,0.0,2.23,1.19,0.59,1.04,0.59,0.89,1.78,50.0,0.89,0.89,0.3,0.74,2.97,1.04,0.0,50.05,0.74,6.24,19.75,24.8,2.38,50.05,6.24,2.08,33.3,3.86,61.9,34.9,185.35,81.98,1.93,0.59,3.42,1.49,36.09,0.0,0.45,2.38,0.0,0.15,0.0,0.0,4.01,0.0,0.74,0.0
Lewie Coyle,1995-10-15,EFLChampionship,Hull City,Right,England,Fullbacks,3717,0.02,0.05,0.07,0.02,0.0,0.0,0.15,0.0,0.02,0.02,0.09,0.11,2.66,4.48,2.66,0.75,0.15,19.4,0.03,0.17,22.4,0.0,0.03,0.0,0.0,47.22,61.31,77.0,828.35,276.3,21.57,24.07,89.6,20.94,26.78,78.2,4.07,8.43,48.3,0.13,0.82,4.0,1.28,0.8,48.77,12.32,1.72,0.07,0.27,4.02,10.61,0.0,0.0,0.0,0.0,0.22,1.07,1.96,1.55,0.17,0.05,0.02,0.1,0.07,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.37,1.55,1.67,0.56,0.15,1.4,2.23,63.0,0.82,0.85,0.48,0.63,3.0,3.95,0.07,72.62,5.06,25.76,31.48,16.15,1.02,72.62,1.04,0.48,46.5,0.39,37.2,37.19,219.25,108.69,1.79,0.24,0.9,0.48,41.77,0.0,0.97,1.77,0.05,0.0,0.05,0.0,4.65,1.21,1.36,47.2
Regan Slater,1999-09-11,EFLChampionship,Hull City,Right,England,Midfielders,2966,0.03,0.03,0.06,0.03,0.0,0.0,0.18,0.0,0.13,0.13,0.08,0.21,1.58,2.49,2.49,1.21,0.24,20.0,0.03,0.13,18.1,0.0,0.11,-0.1,-0.1,22.88,29.01,78.9,345.86,81.9,12.71,14.26,89.1,7.92,9.8,80.8,1.27,2.55,50.0,0.09,0.97,1.67,0.7,0.21,28.16,0.67,0.33,0.06,0.18,1.21,0.27,0.03,0.03,0.0,0.0,0.18,0.94,1.88,1.61,0.06,0.06,0.12,0.03,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.15,0.79,0.39,0.39,0.36,0.52,1.52,34.0,1.0,0.88,0.27,0.42,1.58,1.4,0.0,37.2,2.28,8.77,16.9,12.32,1.82,37.2,1.21,0.67,55.0,0.55,45.0,20.94,129.63,61.6,1.34,0.3,1.21,1.15,24.03,0.0,0.76,0.49,0.0,0.0,0.0,0.0,4.28,0.39,1.4,22.0
João Pedro,1992-03-09,EFLChampionship,Hull City,Right,Italy,Forwards,2145,0.25,0.08,0.34,0.25,0.0,0.0,0.17,0.04,0.21,0.21,0.12,0.33,0.59,0.59,2.22,1.47,0.55,37.1,0.17,0.46,13.6,0.0,0.14,0.04,0.04,9.1,13.3,68.5,139.59,20.31,5.37,7.01,76.6,2.35,3.4,69.1,0.92,1.3,71.0,0.07,0.55,0.55,0.21,0.0,12.29,0.92,0.0,0.04,0.21,0.13,0.04,0.0,0.0,0.0,0.0,0.08,0.38,1.34,0.97,0.0,0.08,0.17,0.08,0.04,0.13,0.08,0.0,0.04,0.0,0.0,0.0,0.46,0.25,0.04,0.34,0.08,0.08,0.5,16.7,0.42,0.42,0.08,0.17,0.63,0.8,0.0,22.78,1.13,3.23,10.78,8.98,2.85,22.78,1.93,0.67,34.8,1.05,54.3,12.08,57.94,20.77,0.46,0.25,2.6,0.71,15.23,0.0,2.14,1.22,0.55,0.0,0.04,0.0,1.55,2.1,3.9,35.0
Gustavo Puerta,2003-07-23,EFLChampionship,Hull City,Right,Colombia,Midfielders,1889,0.05,0.0,0.05,0.05,0.0,0.0,0.14,0.05,0.1,0.1,0.13,0.24,1.62,3.86,2.91,1.0,0.19,19.0,0.05,0.25,18.9,0.1,0.11,-0.06,-0.06,28.73,40.4,71.1,471.82,135.36,13.1,15.25,85.9,12.39,15.34,80.7,2.1,6.53,32.1,0.14,1.62,2.53,1.05,0.29,33.92,6.19,1.38,0.05,0.19,3.95,2.33,2.43,1.48,0.62,0.0,0.29,1.14,3.19,1.95,0.76,0.19,0.0,0.24,0.05,0.24,0.14,0.05,0.05,0.0,0.0,0.0,1.91,1.43,0.67,1.05,0.19,0.86,1.76,48.6,0.91,1.05,0.14,0.38,2.29,0.86,0.1,50.93,1.33,9.48,22.77,19.49,2.1,50.93,2.24,1.1,48.9,0.95,42.6,27.73,164.04,66.13,1.29,0.24,2.19,2.05,29.92,0.05,1.72,1.76,0.14,0.0,0.0,0.0,5.38,1.05,1.62,39.3
Steven Alzate,1998-09-08,EFLChampionship,Hull City,Right,Colombia,Midfielders,1941,0.0,0.05,0.05,0.0,0.0,0.0,0.09,0.0,0.02,0.02,0.03,0.06,0.83,3.57,0.65,0.7,0.05,6.7,0.0,0.0,25.4,0.0,0.03,-0.02,-0.02,42.38,50.63,83.7,676.65,180.46,21.79,23.93,91.1,15.49,18.08,85.6,3.29,5.33,61.7,0.04,0.65,4.4,0.28,0.09,48.18,2.23,1.62,0.05,0.32,1.11,0.28,0.14,0.05,0.05,0.0,0.23,0.7,1.95,1.48,0.09,0.14,0.05,0.05,0.14,0.19,0.19,0.0,0.0,0.0,0.0,0.0,3.43,2.32,1.58,1.72,0.14,1.16,1.76,65.8,0.6,1.44,0.83,1.25,4.68,2.69,0.05,63.25,4.03,18.32,35.1,10.76,0.46,63.25,1.81,1.39,76.9,0.37,20.5,30.37,149.72,57.77,0.79,0.09,1.25,0.79,36.17,0.0,0.93,0.93,0.05,0.0,0.0,0.0,7.51,1.39,0.83,62.5
