Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Bosko Sutalo,2000-01-01,BelgianPro,Standard Liège,Right,Croatia,Center Backs,1636,0.06,0.0,0.06,0.06,0.0,0.0,0.33,0.0,0.04,0.04,0.02,0.06,0.77,2.86,0.28,0.39,0.17,42.9,0.14,0.33,11.2,0.0,0.12,0.01,0.01,34.6,43.35,79.8,651.56,205.03,12.27,14.25,86.1,17.22,19.91,86.5,4.02,7.21,55.7,0.02,0.11,2.09,0.28,0.11,41.7,1.49,1.16,0.06,0.17,0.5,0.33,0.0,0.0,0.0,0.0,0.17,0.22,0.5,0.33,0.0,0.0,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,1.76,1.76,0.61,0.11,1.38,1.82,75.8,0.44,1.16,0.83,2.81,5.28,5.67,0.06,58.37,5.83,27.95,26.46,4.4,0.61,58.37,0.66,0.44,66.7,0.22,33.3,34.66,217.57,86.31,1.1,0.11,1.54,0.5,30.04,0.0,1.49,0.44,0.06,0.0,0.0,0.0,4.79,1.6,2.15,42.6
Sotiris Alexandropoulos,2001-11-26,BelgianPro,Standard Liège,Both,Greece,Midfielders,687,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.03,0.03,0.09,0.12,1.97,7.07,1.44,0.79,0.13,16.7,0.0,0.0,25.7,0.0,0.04,-0.03,-0.03,44.93,56.46,79.6,768.21,238.82,19.13,22.14,86.4,20.04,22.93,87.4,3.67,7.47,49.1,0.09,0.66,4.59,0.66,0.0,55.02,1.05,0.92,0.0,0.26,0.66,0.0,0.13,0.13,0.0,0.0,0.39,1.7,1.7,1.18,0.13,0.26,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,4.45,2.75,1.44,2.49,0.52,1.97,3.41,57.7,1.44,2.23,1.05,1.31,5.76,2.23,0.0,71.27,2.23,16.9,42.58,12.97,0.79,71.27,1.97,1.57,80.0,0.39,20.0,49.39,310.22,140.04,2.36,0.39,2.1,1.18,45.98,0.0,1.7,1.05,0.0,0.0,0.0,0.0,5.9,0.92,1.31,41.2
Grejohn Kyei,1995-08-12,BelgianPro,Charleroi,Right,France,Forwards,586,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.34,0.34,0.12,0.45,0.92,1.84,7.68,1.84,0.77,41.7,0.08,0.2,12.8,0.0,0.18,-0.18,-0.18,13.36,21.19,63.0,203.04,52.37,6.6,9.52,69.4,5.38,7.99,67.3,0.77,1.69,45.5,0.12,1.23,2.15,0.15,0.0,20.89,0.31,0.0,0.15,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.92,2.61,1.54,0.0,0.15,0.46,0.15,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.31,0.15,0.46,0.15,0.61,0.92,66.7,0.31,0.31,0.15,0.0,0.77,1.54,0.0,31.33,1.69,3.23,16.13,12.44,3.84,31.33,1.84,1.08,58.3,0.61,33.3,22.42,123.33,33.63,0.77,0.61,3.07,1.84,24.27,0.0,2.3,0.61,0.61,0.0,0.0,0.0,3.07,2.76,2.76,50.0
Rob Schoofs,1994-03-23,BelgianPro,Mechelen,Left,Belgium,Midfielders,2470,0.11,0.15,0.26,0.11,0.0,0.0,0.15,0.0,0.12,0.12,0.16,0.28,2.19,7.76,3.97,1.68,0.77,45.7,0.07,0.14,23.2,0.04,0.07,-0.01,-0.01,50.03,60.92,82.1,980.85,272.0,17.56,19.79,88.8,23.36,26.34,88.7,7.54,11.37,66.3,0.16,2.0,5.65,1.24,0.11,55.82,4.74,2.33,0.22,0.58,2.37,0.26,1.35,0.73,0.47,0.0,0.36,1.02,3.97,3.24,0.29,0.11,0.29,0.04,0.0,0.29,0.22,0.07,0.0,0.0,0.0,0.0,2.0,0.84,0.66,0.98,0.36,0.98,1.57,62.8,0.58,1.09,0.22,0.87,2.88,1.06,0.0,70.29,1.31,12.83,38.88,19.46,1.64,70.29,1.53,1.02,66.7,0.44,28.6,53.42,306.18,123.23,2.44,0.4,1.35,1.42,50.14,0.0,0.8,1.38,0.07,0.0,0.0,0.0,6.34,0.33,0.44,42.9
Toon Raemaekers,2000-09-09,BelgianPro,Mechelen,Right,Belgium,Center Backs,2229,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,0.03,0.03,0.07,0.52,4.04,0.44,0.57,0.12,21.4,0.0,0.0,17.9,0.04,0.06,-0.03,-0.03,59.35,70.82,83.8,1241.35,457.11,16.19,18.61,87.0,34.04,37.31,91.2,7.95,12.92,61.6,0.05,0.48,5.57,0.57,0.04,65.69,4.89,1.66,0.12,1.09,0.32,2.91,0.0,0.0,0.0,0.0,0.24,0.44,1.21,1.09,0.0,0.04,0.04,0.04,0.0,0.12,0.04,0.0,0.04,0.0,0.04,0.0,2.54,1.49,1.86,0.61,0.08,1.57,2.66,59.1,1.09,1.49,0.57,1.37,3.92,4.28,0.0,82.81,7.11,37.71,40.58,4.97,0.89,82.81,0.65,0.4,62.5,0.2,31.3,59.07,319.26,150.65,0.97,0.04,0.77,0.28,55.32,0.0,1.45,0.69,0.04,0.0,0.08,0.0,4.85,2.26,1.66,57.7
Kerim Mrabti,1994-05-20,BelgianPro,Mechelen,Right,Sweden,Att Mid / Wingers,2010,0.09,0.09,0.18,0.04,0.04,0.09,0.27,0.0,0.13,0.06,0.13,0.19,0.81,4.3,3.49,0.94,0.31,33.3,0.05,0.14,22.6,0.0,0.06,-0.04,-0.01,32.28,39.85,81.0,570.04,122.1,13.7,16.03,85.5,14.01,16.03,87.4,3.45,5.33,64.7,0.13,0.9,3.09,0.58,0.09,38.1,1.66,0.45,0.0,0.18,1.39,0.18,0.81,0.31,0.31,0.0,0.09,0.94,2.51,2.19,0.09,0.0,0.18,0.04,0.0,0.31,0.22,0.0,0.0,0.09,0.0,0.0,1.43,0.76,0.4,0.76,0.27,0.54,1.25,42.9,0.72,1.21,0.45,0.63,2.06,1.16,0.04,48.72,1.93,7.61,27.0,14.6,1.88,48.63,0.49,0.18,36.4,0.27,54.5,33.45,165.49,60.94,1.34,0.22,1.52,0.76,32.82,0.0,0.81,0.85,0.18,0.0,0.0,0.0,4.16,0.85,1.3,39.6
Ahmed Touba,1998-03-12,BelgianPro,Mechelen,Right,Algeria,Center Backs,1996,0.09,0.0,0.09,0.09,0.0,0.0,0.27,0.0,0.07,0.07,0.02,0.09,0.27,4.19,0.18,0.5,0.18,36.4,0.18,0.5,14.0,0.0,0.15,0.02,0.02,54.56,61.37,88.9,1146.51,378.44,13.89,15.92,87.3,32.87,34.63,94.9,7.17,9.56,75.0,0.03,0.45,4.51,0.54,0.09,59.34,1.71,0.86,0.14,0.45,0.18,0.32,0.0,0.0,0.0,0.0,0.32,0.23,0.9,0.77,0.0,0.0,0.0,0.05,0.09,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.76,1.13,1.17,0.45,0.14,0.77,1.4,54.8,0.63,0.68,0.5,1.49,3.25,4.69,0.09,72.28,8.39,31.47,38.33,2.84,0.72,72.28,0.32,0.09,28.6,0.23,71.4,52.71,280.64,143.84,0.63,0.05,0.81,0.36,50.23,0.0,0.77,0.45,0.09,0.0,0.09,0.09,3.74,2.89,1.4,67.4
Aziz Ouattara,2001-01-04,BelgianPro,Mechelen,Right,Côte d'Ivoire,Midfielders,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.05,0.05,0.1,0.69,3.11,0.46,0.52,0.06,11.1,0.0,0.0,19.9,0.0,0.09,-0.05,-0.05,35.52,42.03,84.5,694.46,132.84,11.53,13.89,83.0,17.82,19.08,93.4,5.02,7.09,70.7,0.04,0.46,2.88,0.23,0.0,40.47,1.44,0.86,0.17,0.58,0.4,0.58,0.0,0.0,0.0,0.0,0.12,0.52,1.15,1.04,0.0,0.0,0.0,0.0,0.12,0.17,0.17,0.0,0.0,0.0,0.0,0.0,2.25,1.61,1.15,0.81,0.29,0.81,1.85,43.8,1.04,1.38,0.52,1.15,3.4,2.54,0.0,53.33,3.34,15.45,32.17,7.15,0.35,53.33,2.19,1.1,50.0,0.98,44.7,35.57,203.47,77.37,1.15,0.06,1.15,0.92,31.31,0.0,1.96,0.98,0.0,0.0,0.06,0.06,7.03,1.33,1.73,43.4
Daam Foulon,1999-03-23,BelgianPro,Mechelen,Left,Belgium,Fullbacks,1593,0.17,0.17,0.34,0.17,0.0,0.0,0.17,0.0,0.08,0.08,0.12,0.21,2.49,4.35,6.89,0.9,0.34,37.5,0.19,0.5,17.5,0.0,0.1,0.08,0.08,37.68,48.64,77.5,647.51,209.32,15.93,18.47,86.2,18.64,22.6,82.5,2.37,5.37,44.2,0.11,0.9,2.71,0.79,0.45,42.26,6.16,0.28,0.0,0.23,2.66,5.88,0.0,0.0,0.0,0.0,0.23,0.9,2.09,1.69,0.0,0.23,0.06,0.11,0.0,0.51,0.28,0.0,0.11,0.0,0.11,0.0,2.49,1.24,1.47,0.73,0.28,1.47,2.66,55.3,1.19,0.73,0.17,0.62,3.11,2.37,0.0,60.34,3.16,16.38,27.63,16.84,1.64,60.34,1.86,0.68,36.4,0.79,42.4,39.38,227.63,115.48,1.75,0.17,1.58,0.51,39.21,0.0,0.68,1.98,0.34,0.06,0.0,0.06,3.16,1.81,1.92,48.5
Patrick Pflücke,1996-11-30,BelgianPro,Mechelen,Left,Germany,Fullbacks,1472,0.24,0.24,0.49,0.18,0.06,0.06,0.06,0.0,0.28,0.24,0.21,0.44,2.51,4.04,7.89,2.38,0.73,30.8,0.08,0.25,20.3,0.24,0.1,-0.04,-0.06,41.03,51.24,80.1,812.51,197.18,14.8,16.57,89.3,19.08,22.01,86.7,6.24,10.46,59.6,0.21,2.2,2.14,1.83,0.61,42.74,8.32,0.79,0.12,1.35,5.56,4.46,3.06,0.98,0.92,0.0,0.18,0.79,3.73,2.63,0.92,0.12,0.0,0.06,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.77,1.22,1.41,0.31,0.06,1.35,2.81,47.8,1.47,1.1,0.12,0.18,1.96,1.9,0.0,60.59,2.32,12.17,23.42,25.37,3.18,60.53,0.55,0.24,44.4,0.24,44.4,39.31,222.68,104.25,1.59,0.55,0.92,0.67,38.52,0.0,0.31,0.67,0.24,0.0,0.0,0.0,3.42,0.24,0.49,33.3
Nikola Storm,1994-09-30,BelgianPro,Mechelen,Right,Belgium,Att Mid / Wingers,1399,0.26,0.19,0.45,0.26,0.0,0.0,0.13,0.0,0.21,0.21,0.18,0.39,4.25,3.86,8.17,2.96,1.35,45.7,0.09,0.19,18.6,0.0,0.07,0.05,0.05,25.48,33.52,76.0,496.25,113.29,11.07,13.83,80.0,9.59,12.22,78.4,4.12,5.21,79.0,0.14,1.09,2.25,1.29,0.32,31.59,1.74,0.51,0.19,1.35,2.96,0.77,0.39,0.06,0.0,0.0,0.19,1.29,3.35,2.64,0.19,0.13,0.26,0.06,0.06,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.77,0.51,0.13,0.58,0.06,0.39,0.84,46.2,0.45,0.58,0.06,0.51,1.29,0.71,0.06,42.59,0.64,4.12,18.14,20.91,4.44,42.59,2.25,1.29,57.1,0.97,42.9,33.97,247.48,114.32,1.8,2.25,1.99,0.9,33.58,0.0,0.26,0.77,0.13,0.0,0.0,0.0,2.64,0.06,0.71,8.3
Rafik Belghali,2002-06-07,BelgianPro,Mechelen,Right,Algeria,Fullbacks,1562,0.06,0.06,0.12,0.06,0.0,0.0,0.12,0.0,0.12,0.12,0.05,0.16,2.42,4.55,6.63,1.5,0.52,34.6,0.04,0.11,16.1,0.0,0.08,-0.06,-0.06,36.18,45.81,79.0,577.62,189.91,18.21,20.92,87.1,14.23,17.98,79.2,2.48,4.32,57.3,0.03,0.4,2.88,0.63,0.06,40.16,5.47,0.4,0.06,0.29,2.02,5.07,0.0,0.0,0.0,0.0,0.17,1.04,1.5,0.98,0.0,0.23,0.23,0.06,0.0,0.23,0.12,0.0,0.0,0.06,0.06,0.0,1.9,1.44,1.38,0.52,0.0,1.21,1.5,80.8,0.29,1.09,0.06,0.92,2.82,2.3,0.06,58.54,2.13,16.19,25.29,17.98,2.54,58.54,3.57,1.61,45.2,1.84,51.6,37.86,226.61,110.57,1.73,0.92,1.38,0.69,36.24,0.0,1.04,0.81,0.17,0.0,0.0,0.0,4.21,0.23,0.4,36.4
Lion Lauberbach,1998-02-15,BelgianPro,Mechelen,Left,Germany,Forwards,1379,0.2,0.13,0.33,0.2,0.0,0.0,0.26,0.0,0.43,0.43,0.15,0.58,1.96,1.7,6.53,2.61,0.78,30.0,0.08,0.25,11.7,0.0,0.17,-0.24,-0.24,14.88,21.34,69.7,233.78,37.66,8.16,10.51,77.6,4.44,6.79,65.4,1.57,1.96,80.0,0.07,1.17,1.63,0.39,0.2,19.97,1.37,0.07,0.0,0.13,1.11,0.13,0.0,0.0,0.0,0.0,0.0,0.91,2.61,1.89,0.0,0.33,0.26,0.13,0.0,0.2,0.07,0.0,0.0,0.07,0.07,0.0,0.52,0.33,0.13,0.33,0.07,0.13,0.46,28.6,0.33,0.46,0.0,0.07,0.59,0.98,0.0,31.2,1.04,2.55,16.38,12.79,5.09,31.2,1.63,0.78,48.0,0.78,48.0,22.91,147.24,52.15,0.72,1.17,3.07,2.22,23.76,0.0,1.37,1.17,0.59,0.13,0.0,0.0,2.35,2.15,3.33,39.3
Benito Raman,1994-11-07,BelgianPro,Mechelen,Right,Belgium,Forwards,1139,1.03,0.0,1.03,1.03,0.0,0.0,0.24,0.0,0.8,0.8,0.1,0.9,1.58,1.9,6.16,3.48,2.61,75.0,0.3,0.39,12.8,0.0,0.24,0.23,0.23,11.93,18.25,65.4,195.25,44.17,4.98,7.35,67.7,4.98,7.19,69.2,0.95,1.26,75.0,0.17,0.55,0.95,1.03,0.4,16.59,1.42,0.08,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.24,1.11,2.21,1.26,0.0,0.4,0.47,0.0,0.08,0.16,0.0,0.0,0.08,0.08,0.0,0.0,1.11,0.55,0.47,0.16,0.47,0.16,1.42,11.1,1.26,0.32,0.0,0.08,1.19,0.24,0.0,28.05,0.24,1.82,11.06,15.65,5.77,28.05,2.05,1.03,50.0,0.87,42.3,19.04,121.37,40.3,0.79,0.95,2.69,1.11,18.33,0.0,1.19,1.26,1.42,0.0,0.0,0.0,3.0,0.4,1.82,17.9
Geoffry Hairemans,1991-10-21,BelgianPro,Mechelen,Left,Belgium,Att Mid / Wingers,1186,0.15,0.15,0.3,0.15,0.0,0.0,0.08,0.0,0.08,0.08,0.27,0.36,2.2,8.12,7.44,0.83,0.23,27.3,0.18,0.67,16.1,0.0,0.1,0.07,0.07,42.57,56.38,75.5,754.53,226.59,17.61,20.79,84.7,17.3,22.16,78.1,5.46,10.02,54.5,0.27,2.35,4.7,2.43,0.68,52.13,3.95,0.91,0.38,0.3,3.87,1.97,1.06,0.46,0.23,0.0,0.3,0.61,4.25,3.64,0.46,0.0,0.08,0.08,0.0,0.38,0.3,0.08,0.0,0.0,0.0,0.0,1.67,1.06,0.38,1.06,0.23,0.91,2.73,33.3,1.82,1.06,0.08,0.83,2.5,1.52,0.0,67.23,1.75,6.83,34.07,26.86,2.12,67.23,1.52,0.53,35.0,0.91,60.0,47.73,278.12,93.79,2.73,0.38,2.05,1.52,48.95,0.0,0.99,1.21,0.23,0.0,0.0,0.0,4.17,2.81,3.34,45.7
Bilal Bafdili,2004-08-03,BelgianPro,Mechelen,Right,Belgium,Att Mid / Wingers,882,0.2,0.0,0.2,0.2,0.0,0.0,0.31,0.0,0.19,0.19,0.15,0.35,1.84,2.96,7.35,1.12,0.31,27.3,0.18,0.67,14.6,0.0,0.17,0.01,0.01,24.08,31.12,77.4,376.84,103.67,12.55,14.18,88.5,9.08,11.12,81.7,1.84,4.08,45.0,0.26,1.84,1.63,1.02,0.2,28.37,2.65,0.41,0.2,0.0,3.06,0.0,2.14,1.33,0.61,0.0,0.1,1.02,3.88,3.16,0.51,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,1.63,1.02,0.51,0.82,0.31,0.61,0.92,66.7,0.31,0.71,0.1,0.2,1.84,0.2,0.0,42.04,0.51,4.29,21.12,17.14,3.67,42.04,2.96,1.02,34.5,1.94,65.5,30.82,180.51,60.51,1.12,0.71,2.96,1.63,28.06,0.0,1.22,0.82,0.2,0.0,0.0,0.0,5.0,0.71,2.14,25.0
Dogucan Haspolat,2000-02-11,BelgianPro,Westerlo,Right,Turkey,Midfielders,2605,0.1,0.17,0.28,0.1,0.0,0.0,0.28,0.0,0.06,0.06,0.15,0.21,0.73,4.98,1.17,0.83,0.35,41.7,0.13,0.3,29.5,0.31,0.07,0.04,0.04,33.03,47.95,68.9,700.69,253.76,10.57,12.82,82.5,14.34,18.86,76.0,7.12,14.51,49.0,0.16,2.25,4.6,0.48,0.17,39.59,8.19,2.9,0.17,0.31,7.05,0.14,5.15,2.38,2.28,0.0,0.17,0.66,3.42,1.31,1.8,0.03,0.03,0.14,0.1,0.35,0.14,0.1,0.0,0.03,0.0,0.07,2.97,1.66,1.04,1.66,0.28,1.14,2.28,50.0,1.14,1.62,0.41,1.73,4.7,2.25,0.0,59.67,3.01,11.99,33.41,15.2,0.14,59.67,1.11,0.55,50.0,0.55,50.0,32.37,185.8,72.59,1.0,0.03,1.0,0.24,29.23,0.0,1.45,0.9,0.03,0.0,0.0,0.0,4.35,0.86,0.86,50.0
Bryan Reynolds,2001-06-28,BelgianPro,Westerlo,Right,United States,Fullbacks,2365,0.04,0.11,0.15,0.04,0.0,0.0,0.3,0.0,0.04,0.04,0.12,0.16,2.97,7.15,6.39,0.76,0.23,30.0,0.05,0.17,21.0,0.0,0.05,0.0,0.0,40.3,53.92,74.7,701.12,288.38,17.92,21.62,82.9,17.01,22.26,76.4,4.0,7.27,55.0,0.14,1.52,5.4,2.47,0.95,44.18,9.55,0.46,0.15,0.49,2.74,9.1,0.0,0.0,0.0,0.0,0.19,1.6,3.65,2.93,0.27,0.19,0.11,0.15,0.0,0.23,0.19,0.0,0.0,0.0,0.04,0.0,1.75,1.22,0.99,0.46,0.3,0.84,1.48,56.4,0.65,1.1,0.38,0.76,2.51,2.06,0.04,64.58,3.08,15.41,30.82,19.67,1.56,64.58,2.66,1.18,44.3,1.41,52.9,41.02,305.12,149.9,2.7,0.49,1.9,0.61,38.21,0.0,1.22,0.91,0.04,0.04,0.04,0.0,4.95,0.84,0.61,57.9
Allahyar Sayyadmanesh,2001-06-29,BelgianPro,Westerlo,Right,Iran,Att Mid / Wingers,1806,0.3,0.25,0.55,0.2,0.1,0.1,0.2,0.0,0.4,0.32,0.13,0.45,3.14,2.74,9.42,2.69,0.9,33.3,0.07,0.22,15.8,0.0,0.12,-0.1,-0.12,17.34,29.0,59.8,317.19,103.65,7.43,11.46,64.8,6.93,10.61,65.3,2.34,4.83,48.5,0.13,1.4,1.3,1.45,0.5,25.91,3.04,0.15,0.05,0.3,2.59,2.84,0.05,0.0,0.0,0.0,0.05,0.85,3.19,1.89,0.25,0.4,0.25,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.1,0.0,1.74,1.2,0.5,0.75,0.5,0.85,1.5,56.7,0.65,0.95,0.2,0.2,1.94,1.54,0.0,42.71,1.4,5.38,15.3,23.12,4.49,42.61,2.89,1.35,46.6,1.35,46.6,26.26,215.43,98.42,1.79,1.5,2.84,2.04,27.61,0.0,0.9,1.15,0.6,0.05,0.0,0.0,3.34,3.49,2.59,57.4
Alfie Devine,2004-08-01,BelgianPro,Westerlo,Right,England,Midfielders,1606,0.22,0.0,0.22,0.22,0.0,0.0,0.17,0.0,0.18,0.18,0.07,0.25,1.79,5.16,5.1,2.35,0.84,35.7,0.1,0.27,19.2,0.0,0.08,0.04,0.04,27.91,36.59,76.3,496.23,135.28,11.15,14.35,77.7,12.67,15.13,83.7,2.8,4.76,58.8,0.1,1.12,3.47,0.73,0.11,35.53,0.84,0.28,0.0,0.17,1.63,0.28,0.22,0.06,0.11,0.0,0.22,1.06,2.97,2.47,0.0,0.11,0.17,0.17,0.06,0.22,0.17,0.0,0.0,0.06,0.0,0.0,1.29,0.78,0.28,0.78,0.22,0.78,1.12,70.0,0.34,0.67,0.0,0.84,2.13,0.73,0.0,45.95,1.06,6.16,21.91,18.94,3.42,45.95,1.79,0.73,40.6,1.01,56.3,32.05,209.53,77.56,1.85,0.5,1.51,0.5,29.87,0.0,0.56,0.45,0.0,0.06,0.0,0.0,4.82,0.67,0.62,52.2
Griffin Yow,2002-09-25,BelgianPro,Westerlo,Right,United States,Att Mid / Wingers,1529,0.24,0.18,0.41,0.12,0.12,0.12,0.12,0.0,0.29,0.19,0.15,0.35,2.59,3.3,8.24,2.88,0.94,32.7,0.04,0.13,19.6,0.06,0.07,-0.05,-0.08,17.36,25.43,68.3,290.37,89.59,7.77,9.95,78.1,7.06,9.83,71.9,1.59,3.36,47.4,0.16,1.18,1.41,1.3,0.41,24.19,1.12,0.24,0.12,0.29,2.59,0.47,0.06,0.06,0.0,0.0,0.12,1.12,3.47,2.41,0.06,0.47,0.35,0.06,0.12,0.41,0.41,0.0,0.0,0.0,0.0,0.0,3.0,2.06,1.71,0.94,0.35,1.18,2.35,50.0,1.18,0.94,0.0,0.35,3.36,1.59,0.06,41.44,1.12,6.65,14.24,21.43,3.59,41.32,4.65,2.12,45.6,2.3,49.4,28.78,233.74,82.64,1.59,1.0,3.06,1.53,26.31,0.0,1.0,0.94,0.24,0.0,0.0,0.0,4.59,0.53,1.47,26.5
Emin Bayram,2003-04-02,BelgianPro,Westerlo,Right,Turkey,Center Backs,1503,0.06,0.0,0.06,0.06,0.0,0.0,0.48,0.12,0.09,0.09,0.04,0.13,0.78,5.93,0.36,0.6,0.3,50.0,0.1,0.2,13.7,0.0,0.15,-0.03,-0.03,45.27,54.19,83.5,1035.45,368.32,10.36,12.4,83.6,24.43,27.07,90.3,9.7,13.17,73.6,0.04,0.66,4.37,0.24,0.06,51.2,2.87,1.68,0.0,0.72,0.36,1.08,0.0,0.0,0.0,0.0,0.12,0.24,1.38,1.2,0.0,0.0,0.06,0.0,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.68,1.02,0.96,0.72,0.0,0.72,1.38,52.2,0.66,1.5,0.78,1.92,3.59,5.99,0.06,68.32,7.96,29.22,35.09,4.73,1.86,68.32,0.84,0.48,57.1,0.36,42.9,42.52,278.08,160.06,0.9,0.0,1.14,0.12,40.0,0.12,0.78,0.36,0.06,0.0,0.18,0.0,3.77,2.28,1.98,53.5
Thomas Van den Keybus,2001-04-25,BelgianPro,Westerlo,Right,Belgium,Midfielders,694,0.0,0.13,0.13,0.0,0.0,0.0,0.39,0.0,0.05,0.05,0.22,0.27,1.43,5.32,3.11,1.43,0.26,18.2,0.0,0.0,21.8,0.0,0.04,-0.05,-0.05,27.62,37.61,73.4,520.94,148.36,9.6,12.19,78.7,13.1,16.21,80.8,3.63,6.87,52.8,0.12,1.69,3.11,1.43,0.78,33.46,4.15,0.26,0.0,0.13,4.02,0.52,1.95,1.69,0.13,0.0,0.0,0.78,3.24,2.59,0.39,0.0,0.13,0.13,0.0,0.39,0.26,0.13,0.0,0.0,0.0,0.0,2.98,1.56,1.43,1.3,0.26,1.43,2.98,47.8,1.56,1.82,0.78,0.52,3.5,2.33,0.0,51.1,2.98,11.93,24.64,15.56,1.3,51.1,2.46,1.04,42.1,1.17,47.4,27.36,173.13,78.46,1.69,0.52,1.69,1.04,24.38,0.0,1.95,0.91,0.26,0.0,0.0,0.0,5.19,1.17,1.43,45.0
Adem Zorgane,2000-01-06,BelgianPro,Charleroi,Right,Algeria,Midfielders,2693,0.03,0.13,0.17,0.03,0.0,0.0,0.1,0.0,0.04,0.04,0.22,0.25,1.27,12.77,1.87,0.84,0.23,28.0,0.04,0.14,25.3,0.13,0.04,0.0,0.0,73.16,90.53,80.8,1377.64,544.95,28.98,32.28,89.8,31.05,36.93,84.1,10.49,17.24,60.9,0.3,2.61,10.03,2.87,0.5,81.28,8.86,4.44,0.7,0.9,6.18,0.23,3.11,0.7,1.67,0.0,0.4,1.17,5.21,4.38,0.7,0.03,0.07,0.0,0.03,0.33,0.3,0.03,0.0,0.0,0.0,0.0,2.67,1.8,1.07,1.3,0.3,1.17,2.97,39.3,1.8,1.44,0.37,1.0,3.68,1.3,0.07,99.56,3.41,18.15,56.15,25.87,0.94,99.56,1.37,0.9,65.9,0.47,34.1,71.02,370.16,157.24,2.07,0.2,0.9,1.04,67.21,0.0,0.77,0.17,0.0,0.0,0.0,0.0,8.19,0.74,0.7,51.2
