Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Sam Lammers,1997-04-30,Eredivisie,Twente,Both,Netherlands,Forwards,1501,0.42,0.06,0.48,0.42,0.0,0.0,0.0,0.0,0.42,0.42,0.15,0.57,1.32,2.34,7.32,3.12,1.38,44.2,0.13,0.3,13.6,0.0,0.13,0.0,0.0,16.91,25.06,67.5,229.47,50.55,10.37,13.97,74.2,4.8,7.08,67.8,0.72,1.38,52.2,0.18,0.78,1.08,0.72,0.06,24.22,0.72,0.0,0.12,0.06,0.54,0.12,0.0,0.0,0.0,0.0,0.12,0.66,2.7,2.16,0.0,0.12,0.36,0.06,0.0,0.48,0.24,0.0,0.06,0.12,0.06,0.0,0.48,0.24,0.12,0.12,0.24,0.24,0.42,57.1,0.18,0.54,0.0,0.24,0.72,0.78,0.0,35.44,0.9,2.34,14.51,18.83,5.94,35.44,1.26,0.54,42.9,0.72,57.1,20.75,74.23,28.3,0.78,0.96,2.76,0.78,27.82,0.0,0.84,0.48,0.48,0.06,0.0,0.0,1.68,1.8,1.56,53.6
Michal Sadílek,1999-05-31,Eredivisie,Twente,Left,Czech Republic,Midfielders,1599,0.11,0.23,0.34,0.11,0.0,0.0,0.17,0.0,0.03,0.03,0.12,0.15,1.35,4.17,1.91,0.39,0.17,42.9,0.29,0.67,17.1,0.06,0.07,0.08,0.08,42.55,54.48,78.1,707.96,204.26,20.66,23.53,87.8,16.55,19.76,83.8,3.94,8.16,48.3,0.14,1.29,4.11,0.79,0.34,49.02,5.29,2.25,0.0,0.23,4.05,1.13,1.91,1.41,0.17,0.0,0.17,0.79,2.31,1.63,0.45,0.0,0.0,0.11,0.11,0.34,0.17,0.11,0.0,0.0,0.06,0.0,2.42,1.46,0.79,1.35,0.28,1.46,2.65,55.3,1.18,1.58,0.56,1.13,3.55,2.59,0.0,65.35,3.32,17.05,34.67,14.13,0.73,65.35,0.39,0.06,14.3,0.28,71.4,31.91,160.13,65.35,0.68,0.11,0.79,0.45,37.65,0.0,1.13,1.52,0.06,0.0,0.0,0.0,4.78,0.96,1.52,38.6
Ricky van Wolfswinkel,1989-01-27,Eredivisie,Twente,Right,Netherlands,Forwards,1605,0.39,0.06,0.45,0.34,0.06,0.06,0.17,0.0,0.3,0.26,0.07,0.33,0.95,1.63,4.37,2.07,1.07,51.4,0.16,0.32,12.2,0.0,0.12,0.1,0.08,14.07,21.25,66.2,214.93,47.78,7.79,10.32,75.5,5.05,6.95,72.6,0.73,1.57,46.4,0.07,0.67,1.29,0.17,0.0,19.74,1.4,0.17,0.17,0.06,0.28,0.62,0.0,0.0,0.0,0.0,0.11,0.67,1.96,1.23,0.06,0.06,0.34,0.17,0.11,0.22,0.06,0.0,0.06,0.11,0.0,0.0,1.46,1.12,0.5,0.79,0.17,0.56,1.4,40.0,0.84,1.35,0.34,0.39,1.85,1.96,0.0,32.58,2.47,5.44,14.69,12.9,3.76,32.52,0.67,0.17,25.0,0.5,75.0,13.4,61.68,25.68,0.45,0.45,1.91,0.84,20.19,0.0,2.36,1.18,0.79,0.0,0.0,0.0,2.8,3.25,3.81,46.0
Gustaf Lagerbielke,2000-04-10,Eredivisie,Twente,Right,Sweden,Center Backs,1453,0.06,0.06,0.12,0.06,0.0,0.0,0.19,0.0,0.09,0.09,0.04,0.13,0.5,5.08,0.06,0.62,0.25,40.0,0.1,0.25,7.8,0.0,0.14,-0.02,-0.02,56.18,66.03,85.1,1118.03,460.65,19.94,21.18,94.2,27.69,31.22,88.7,7.87,12.45,63.2,0.06,0.5,4.83,0.25,0.0,63.49,2.54,1.42,0.25,0.5,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.43,1.42,1.11,0.0,0.0,0.19,0.12,0.0,0.31,0.12,0.0,0.0,0.12,0.06,0.0,2.04,1.36,1.18,0.68,0.19,1.49,2.11,70.6,0.62,1.11,0.37,0.99,3.04,7.25,0.0,79.41,10.28,39.83,37.29,2.66,0.99,79.41,0.31,0.25,80.0,0.06,20.0,45.53,239.34,120.04,0.25,0.0,0.43,0.19,49.12,0.0,0.81,0.87,0.0,0.06,0.0,0.0,5.95,3.53,2.17,62.0
Sayfallah Ltaief,2000-04-22,Eredivisie,Twente,Right,Tunisia,Att Mid / Wingers,1202,0.07,0.15,0.22,0.07,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.35,6.29,3.59,12.88,2.25,0.67,30.0,0.03,0.11,19.5,0.0,0.05,-0.03,-0.03,27.48,36.84,74.6,364.87,80.94,17.6,20.67,85.1,8.16,10.56,77.3,0.6,1.35,44.4,0.29,1.8,1.05,2.1,0.52,35.72,0.9,0.0,0.07,0.0,2.47,0.82,0.07,0.0,0.0,0.0,0.22,1.65,4.87,3.14,0.0,0.97,0.22,0.45,0.07,0.45,0.15,0.0,0.3,0.0,0.0,0.0,1.8,0.9,0.67,0.75,0.37,0.75,1.57,47.6,0.82,1.05,0.0,0.15,1.95,0.45,0.0,51.66,0.52,4.34,15.57,32.87,6.21,51.66,6.21,3.14,50.6,2.32,37.3,36.54,331.4,186.89,4.12,3.29,3.52,1.95,39.46,0.0,1.2,1.95,0.3,0.0,0.0,0.0,4.27,0.22,0.9,20.0
Alec Van Hoorenbeeck,1998-12-30,Eredivisie,Twente,Left,Belgium,Center Backs,1116,0.16,0.0,0.16,0.16,0.0,0.0,0.08,0.0,0.11,0.11,0.03,0.15,0.16,3.71,0.48,0.81,0.24,30.0,0.2,0.67,12.2,0.0,0.14,0.05,0.05,58.23,66.53,87.5,1099.84,461.05,20.81,22.02,94.5,31.45,33.47,94.0,5.48,9.6,57.1,0.07,0.24,4.27,0.32,0.0,62.1,4.27,1.94,0.16,0.4,0.32,0.56,0.0,0.0,0.0,0.0,0.16,0.4,1.29,0.97,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.13,0.73,0.56,0.0,0.81,0.97,83.3,0.16,0.81,0.65,1.05,2.34,6.61,0.0,79.19,12.66,42.1,33.87,3.39,1.05,79.19,0.16,0.16,100.0,0.0,0.0,46.21,232.02,129.19,0.32,0.0,0.81,0.16,51.77,0.0,0.48,0.65,0.08,0.0,0.0,0.0,4.35,2.58,3.15,45.1
Mitchell van Bergen,1999-08-27,Eredivisie,Sparta Rotterdam,Right,Netherlands,Att Mid / Wingers,1923,0.14,0.09,0.23,0.14,0.0,0.0,0.0,0.0,0.16,0.16,0.13,0.29,5.66,1.59,10.3,2.2,0.98,44.7,0.06,0.14,16.5,0.0,0.07,-0.02,-0.02,16.71,25.6,65.3,275.34,66.32,8.85,10.72,82.5,6.08,9.41,64.7,1.45,3.65,39.7,0.21,1.5,0.66,1.97,1.45,24.71,0.8,0.05,0.0,0.05,7.07,0.47,0.28,0.09,0.0,0.0,0.09,1.26,2.85,2.2,0.14,0.19,0.23,0.09,0.0,0.33,0.23,0.05,0.05,0.0,0.0,0.0,0.89,0.51,0.19,0.42,0.28,0.47,0.8,58.8,0.33,0.94,0.05,0.28,1.17,0.56,0.0,36.27,0.37,3.65,10.44,23.07,4.54,36.27,3.6,1.4,39.0,1.97,54.5,24.48,236.16,133.39,2.71,2.25,1.97,0.51,25.98,0.0,0.23,0.66,0.42,0.0,0.0,0.0,2.95,0.09,0.56,14.3
Carel Eiting,1998-02-11,Eredivisie,Sparta Rotterdam,Left,Netherlands,Midfielders,1471,0.18,0.18,0.37,0.18,0.0,0.0,0.12,0.0,0.13,0.13,0.26,0.4,1.77,5.81,2.81,1.47,0.49,33.3,0.13,0.38,19.7,0.06,0.09,0.05,0.05,35.49,50.05,70.9,584.42,211.39,17.56,20.62,85.2,13.52,18.23,74.2,3.0,6.97,43.0,0.27,2.32,4.28,1.22,0.37,43.07,6.73,2.51,0.37,0.24,4.71,0.24,3.06,1.41,0.61,0.06,0.24,1.9,4.59,2.81,1.28,0.0,0.24,0.18,0.06,0.43,0.31,0.06,0.0,0.0,0.06,0.0,2.69,1.84,0.92,1.28,0.49,1.16,1.96,59.4,0.8,1.77,0.31,0.98,3.67,2.02,0.0,62.35,2.32,11.07,29.73,22.09,1.71,62.35,1.1,0.43,38.9,0.55,50.0,27.53,132.03,69.44,1.71,0.24,1.04,0.49,35.06,0.0,0.8,0.43,0.06,0.0,0.0,0.0,3.55,0.98,0.92,51.6
Arno Verschueren,1997-04-08,Eredivisie,Twente,Right,Belgium,Att Mid / Wingers,2016,0.04,0.09,0.13,0.04,0.0,0.0,0.27,0.0,0.19,0.19,0.11,0.3,1.88,3.04,5.63,2.37,0.49,20.8,0.02,0.09,16.0,0.04,0.08,-0.15,-0.15,19.87,28.57,69.5,288.57,84.24,11.34,14.24,79.6,6.7,8.84,75.8,1.21,2.5,48.2,0.11,1.38,2.54,1.03,0.31,27.86,0.58,0.04,0.13,0.18,1.16,0.13,0.0,0.0,0.0,0.0,0.13,1.52,2.5,2.05,0.0,0.09,0.27,0.0,0.09,0.36,0.22,0.0,0.0,0.09,0.0,0.04,1.88,0.98,0.58,0.89,0.4,0.8,1.7,47.4,0.89,1.34,0.09,0.8,2.68,1.88,0.0,41.83,1.96,7.5,18.48,16.21,4.29,41.83,0.94,0.27,28.6,0.67,71.4,19.55,92.9,44.46,0.85,0.63,2.14,0.63,24.55,0.0,2.01,0.58,0.04,0.0,0.0,0.04,3.79,2.19,1.7,56.3
Mats Deijl,1997-07-15,Eredivisie,Go Ahead Eagles,Right,Netherlands,Fullbacks,3060,0.12,0.03,0.15,0.06,0.06,0.06,0.06,0.0,0.14,0.09,0.07,0.16,0.91,3.29,3.0,1.0,0.26,26.5,0.06,0.22,16.8,0.06,0.09,-0.02,-0.04,35.56,46.68,76.2,662.15,223.91,14.35,16.44,87.3,16.59,20.38,81.4,3.82,7.59,50.4,0.06,0.53,3.41,0.5,0.09,37.85,8.68,0.82,0.12,0.18,1.62,7.85,0.0,0.0,0.0,0.0,0.15,1.09,1.76,1.24,0.15,0.06,0.21,0.12,0.0,0.18,0.15,0.0,0.0,0.0,0.03,0.0,1.47,1.0,0.71,0.56,0.21,0.88,1.35,65.2,0.47,0.91,0.5,0.44,1.91,3.35,0.03,56.41,4.09,19.12,24.35,13.24,2.03,56.35,0.76,0.38,50.0,0.29,38.5,26.74,107.0,49.53,0.68,0.06,0.53,0.35,32.74,0.0,1.06,1.91,0.06,0.03,0.0,0.0,3.29,1.18,1.18,50.0
Joris Kramer,1996-08-02,Eredivisie,Go Ahead Eagles,Left,Netherlands,Center Backs,3046,0.0,0.03,0.03,0.0,0.0,0.0,0.06,0.0,0.05,0.05,0.04,0.09,0.89,4.02,0.47,0.77,0.21,26.9,0.0,0.0,13.0,0.0,0.06,-0.05,-0.05,63.67,71.95,88.5,1204.33,415.4,22.9,24.2,94.6,34.24,36.43,94.0,5.88,9.48,62.0,0.06,0.44,5.02,0.56,0.09,68.16,3.66,1.57,0.15,0.3,0.18,0.47,0.0,0.0,0.0,0.0,0.12,0.74,1.42,1.12,0.0,0.0,0.21,0.09,0.0,0.15,0.09,0.0,0.0,0.06,0.0,0.0,0.89,0.44,0.5,0.3,0.09,0.38,0.65,59.1,0.27,1.18,0.89,0.83,1.71,7.27,0.06,84.68,12.03,43.4,37.52,4.25,1.33,84.68,0.27,0.15,55.6,0.09,33.3,49.96,236.76,138.19,0.74,0.03,0.71,0.18,58.15,0.0,0.77,0.53,0.0,0.0,0.03,0.0,4.05,2.57,2.16,54.4
Victor Edvardsen,1996-01-14,Eredivisie,Go Ahead Eagles,Right,Sweden,Forwards,2740,0.26,0.2,0.46,0.26,0.0,0.0,0.13,0.0,0.34,0.34,0.22,0.56,1.68,3.05,6.7,2.23,0.79,35.3,0.12,0.33,15.3,0.0,0.15,-0.08,-0.08,17.47,25.52,68.5,279.16,84.12,9.13,11.96,76.4,6.5,8.67,75.0,1.28,2.5,51.3,0.18,1.45,1.61,1.54,0.2,23.65,1.81,0.0,0.26,0.13,1.25,0.46,0.1,0.03,0.0,0.03,0.07,0.99,3.25,2.53,0.07,0.2,0.26,0.16,0.03,0.49,0.46,0.0,0.03,0.0,0.0,0.0,0.33,0.26,0.03,0.2,0.1,0.13,0.39,33.3,0.26,0.33,0.03,0.13,0.46,0.53,0.0,32.68,0.85,3.35,13.34,16.39,4.14,32.68,1.15,0.46,40.0,0.66,57.1,19.74,90.79,44.87,1.02,0.49,1.68,1.08,23.98,0.0,1.25,0.62,0.26,0.0,0.0,0.0,2.43,0.85,1.97,30.2
Evert Linthorst,2000-03-03,Eredivisie,Go Ahead Eagles,Right,Netherlands,Midfielders,2510,0.11,0.11,0.22,0.11,0.0,0.0,0.11,0.0,0.03,0.03,0.08,0.11,0.86,6.2,1.43,0.54,0.32,60.0,0.2,0.33,24.1,0.0,0.06,0.08,0.08,47.12,55.15,85.4,837.07,234.0,21.19,22.98,92.2,19.72,22.3,88.4,5.16,7.46,69.2,0.1,0.86,5.52,1.51,0.22,54.22,0.75,0.32,0.22,0.57,0.65,0.43,0.0,0.0,0.0,0.0,0.18,0.61,2.15,2.01,0.0,0.04,0.04,0.04,0.04,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.93,0.43,0.5,0.29,0.14,0.43,0.86,50.0,0.43,1.26,0.57,0.72,1.65,2.22,0.11,63.72,4.05,16.96,35.28,11.8,0.57,63.72,0.82,0.43,52.2,0.36,43.5,35.96,147.12,67.8,1.08,0.11,0.9,0.5,44.1,0.0,0.43,0.32,0.0,0.0,0.04,0.0,5.02,0.54,0.57,48.4
Gerrit Nauber,1992-04-13,Eredivisie,Go Ahead Eagles,Both,Germany,Center Backs,2677,0.07,0.0,0.07,0.07,0.0,0.0,0.17,0.03,0.06,0.06,0.01,0.07,0.1,1.92,0.13,0.5,0.1,20.0,0.13,0.67,10.1,0.0,0.12,0.01,0.01,49.52,56.11,88.3,945.22,342.25,17.25,18.29,94.3,27.23,28.78,94.6,4.64,8.2,56.6,0.01,0.17,2.86,0.1,0.0,51.27,4.74,2.45,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.27,0.57,0.5,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.54,0.61,0.27,0.03,0.27,0.37,72.7,0.1,1.65,1.45,0.5,1.41,5.58,0.0,66.43,12.67,38.09,26.49,2.15,1.28,66.43,0.13,0.1,75.0,0.03,25.0,37.59,156.57,79.61,0.1,0.0,0.3,0.07,43.6,0.03,0.5,0.2,0.1,0.0,0.0,0.03,2.72,1.85,1.24,59.8
Jakob Breum,2003-11-17,Eredivisie,Go Ahead Eagles,Right,Denmark,Att Mid / Wingers,2059,0.44,0.22,0.66,0.44,0.0,0.0,0.17,0.0,0.28,0.28,0.17,0.45,2.01,5.46,5.73,2.58,0.96,37.3,0.17,0.45,18.2,0.13,0.11,0.16,0.16,31.56,43.4,72.7,555.6,197.27,14.95,17.57,85.1,11.85,15.6,75.9,3.72,7.39,50.3,0.24,1.92,3.54,1.66,0.17,37.07,6.08,1.7,0.74,0.31,3.93,0.35,2.67,1.7,0.44,0.0,0.26,1.05,4.37,2.67,0.96,0.17,0.35,0.17,0.04,0.44,0.35,0.04,0.04,0.0,0.0,0.0,0.96,0.52,0.35,0.39,0.22,0.35,1.14,30.8,0.79,1.01,0.31,0.35,1.31,0.92,0.09,54.11,1.31,8.61,23.17,23.08,3.32,54.11,2.14,1.01,46.9,1.14,53.1,32.26,174.1,76.97,1.57,0.61,1.92,1.4,36.15,0.0,0.35,1.36,0.26,0.0,0.0,0.0,5.16,0.26,0.92,22.2
Dean James,2000-04-30,Eredivisie,Go Ahead Eagles,Left,Indonesia,Fullbacks,1700,0.11,0.11,0.21,0.11,0.0,0.0,0.16,0.0,0.08,0.08,0.22,0.31,1.96,2.96,4.5,0.85,0.26,31.3,0.13,0.4,19.5,0.26,0.1,0.02,0.02,39.6,50.98,77.7,675.69,227.96,19.32,21.44,90.1,16.04,19.06,84.2,3.55,8.15,43.5,0.22,1.91,2.33,0.69,0.37,38.33,12.6,1.69,0.0,0.21,6.51,7.89,3.02,2.38,0.42,0.0,0.05,1.22,3.07,1.64,1.27,0.05,0.0,0.11,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.16,0.69,0.58,0.32,0.26,0.53,1.22,43.5,0.69,0.9,0.32,0.53,1.69,3.49,0.0,60.19,3.55,17.26,21.81,21.71,1.27,60.19,1.11,0.48,42.9,0.58,52.4,27.79,144.42,74.12,1.85,0.21,0.95,0.32,33.3,0.0,0.42,0.53,0.05,0.0,0.05,0.0,4.45,0.64,0.79,44.4
Mathis Suray,2001-07-26,Eredivisie,Go Ahead Eagles,Right,Belgium,Att Mid / Wingers,1454,0.19,0.0,0.19,0.19,0.0,0.0,0.25,0.0,0.12,0.12,0.14,0.26,1.42,4.77,5.2,1.92,0.43,22.6,0.1,0.43,21.1,0.25,0.06,0.06,0.06,28.6,37.51,76.2,446.53,153.32,15.1,18.01,83.8,11.33,13.62,83.2,1.73,3.71,46.7,0.14,2.17,2.66,1.61,0.31,34.54,2.79,0.74,0.25,0.06,1.92,0.56,1.3,0.8,0.19,0.0,0.19,1.24,4.21,2.72,0.62,0.25,0.31,0.12,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.04,1.11,0.93,0.74,0.37,0.87,2.1,41.2,1.24,1.3,0.19,0.25,2.29,1.36,0.0,47.41,1.11,8.79,21.29,17.83,2.23,47.41,1.11,0.62,55.6,0.43,38.9,27.36,145.03,66.6,1.61,0.25,1.49,1.49,30.52,0.0,1.42,0.93,0.19,0.0,0.0,0.0,5.32,0.19,1.24,13.0
Bobby Adekanye,1999-02-14,Eredivisie,Diyarbak,Left,Netherlands,Att Mid / Wingers,778,0.12,0.0,0.12,0.12,0.0,0.0,0.23,0.0,0.15,0.15,0.1,0.25,3.59,2.55,6.94,2.08,0.58,27.8,0.06,0.2,17.2,0.0,0.07,-0.03,-0.03,17.01,24.76,68.7,276.36,73.57,9.49,12.15,78.1,5.67,7.64,74.2,1.5,3.59,41.9,0.08,0.81,1.27,1.97,0.93,24.18,0.58,0.12,0.12,0.12,3.82,0.23,0.23,0.0,0.0,0.0,0.0,1.04,2.66,1.97,0.12,0.12,0.23,0.23,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.04,0.46,0.23,0.69,0.12,0.35,1.5,23.1,1.16,0.58,0.0,0.0,1.04,0.69,0.0,35.17,1.27,4.28,11.45,20.13,4.16,35.17,3.24,1.39,42.9,1.85,57.1,23.25,189.02,99.37,1.62,1.39,1.85,1.39,24.76,0.0,1.04,1.5,0.12,0.0,0.0,0.0,3.35,0.12,1.39,7.7
Calvin Verdonk,1997-04-26,Eredivisie,NEC,Left,Indonesia,Fullbacks,2853,0.03,0.03,0.06,0.03,0.0,0.0,0.28,0.0,0.03,0.03,0.1,0.14,1.7,6.37,2.65,0.82,0.16,19.2,0.04,0.2,21.4,0.09,0.04,0.0,0.0,61.04,75.43,80.9,1163.5,445.43,24.07,27.1,88.8,30.09,33.82,89.0,6.37,12.02,53.0,0.11,1.04,6.66,1.14,0.47,66.53,8.74,1.48,0.16,1.17,2.3,7.19,0.0,0.0,0.0,0.0,0.16,1.32,2.4,2.21,0.06,0.0,0.06,0.0,0.06,0.22,0.19,0.03,0.0,0.0,0.0,0.0,3.09,1.96,1.92,0.91,0.25,1.55,2.15,72.1,0.6,1.36,0.25,1.29,4.38,4.32,0.03,87.63,6.37,33.56,41.55,13.41,0.76,87.63,0.85,0.44,51.9,0.41,48.1,47.6,236.37,135.27,1.7,0.06,0.82,0.22,53.97,0.0,0.82,0.25,0.03,0.0,0.0,0.03,5.49,1.07,0.95,53.1
Brayann Pereira,2003-05-21,Eredivisie,NEC,Right,France,Fullbacks,2098,0.13,0.09,0.21,0.13,0.0,0.0,0.13,0.0,0.06,0.06,0.07,0.13,2.83,2.32,4.2,0.39,0.21,55.6,0.33,0.6,18.8,0.0,0.17,0.06,0.06,33.93,43.11,78.7,583.54,146.37,14.93,16.9,88.3,15.92,19.35,82.3,2.53,4.42,57.3,0.09,0.77,1.76,1.03,0.69,32.56,10.55,0.86,0.0,0.13,3.65,9.69,0.0,0.0,0.0,0.0,0.0,1.59,1.93,1.5,0.0,0.17,0.04,0.13,0.09,0.26,0.26,0.0,0.0,0.0,0.0,0.0,3.09,2.06,2.06,0.73,0.3,1.72,2.57,66.7,0.86,1.63,0.34,0.94,4.03,3.26,0.04,57.35,4.16,19.69,22.82,15.66,1.5,57.35,2.53,0.99,39.0,1.29,50.8,27.37,182.23,91.16,1.59,0.6,1.5,1.33,28.27,0.0,1.42,2.1,0.0,0.0,0.0,0.0,4.16,0.99,1.2,45.1
Vito van Crooy,1996-01-29,Eredivisie,NEC,Right,Netherlands,Att Mid / Wingers,1889,0.43,0.29,0.71,0.38,0.05,0.05,0.33,0.05,0.2,0.16,0.11,0.27,1.05,2.29,3.53,1.62,0.81,50.0,0.24,0.47,17.1,0.24,0.1,0.23,0.22,19.15,27.82,68.8,345.47,82.14,8.19,10.1,81.1,8.0,11.1,72.1,2.43,4.76,51.0,0.13,1.19,1.62,0.43,0.14,23.73,4.0,0.48,0.14,0.24,3.38,1.14,1.57,0.86,0.57,0.0,0.1,0.81,2.1,1.14,0.48,0.05,0.19,0.19,0.05,0.43,0.29,0.05,0.0,0.05,0.05,0.0,1.38,0.76,0.67,0.52,0.19,0.71,1.86,38.5,1.14,1.14,0.33,0.43,1.81,1.72,0.05,37.54,1.72,7.29,16.77,13.86,2.48,37.45,0.71,0.1,13.3,0.48,66.7,17.82,94.57,36.64,0.81,0.29,1.91,0.29,21.01,0.05,1.48,1.0,0.1,0.05,0.0,0.0,2.53,1.52,2.29,40.0
Bram Nuytinck,1990-05-04,Eredivisie,NEC,Left,Netherlands,Center Backs,1689,0.05,0.0,0.05,0.05,0.0,0.0,0.21,0.0,0.06,0.06,0.03,0.09,0.43,2.93,0.53,0.69,0.21,30.8,0.08,0.25,9.2,0.0,0.09,-0.01,-0.01,50.36,56.8,88.6,991.17,324.35,15.99,16.73,95.5,28.99,31.01,93.5,5.06,8.31,60.9,0.03,0.21,2.34,0.05,0.0,54.94,1.87,1.33,0.0,0.11,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.05,0.85,0.69,0.0,0.0,0.11,0.05,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.44,0.64,0.8,0.53,0.11,0.8,1.39,57.7,0.59,1.28,0.8,0.85,2.29,6.34,0.05,69.54,11.08,36.82,29.79,3.2,1.71,69.54,0.21,0.05,25.0,0.16,75.0,41.67,196.41,106.41,0.48,0.0,0.69,0.0,47.58,0.0,0.75,0.48,0.05,0.0,0.0,0.0,2.24,3.14,1.87,62.8
Thomas Ouwejan,1996-09-30,Eredivisie,NEC,Left,Netherlands,Fullbacks,1792,0.1,0.25,0.35,0.05,0.05,0.05,0.05,0.0,0.11,0.07,0.26,0.33,1.66,2.71,4.67,1.56,0.45,29.0,0.03,0.11,24.6,0.25,0.04,-0.01,-0.02,28.68,46.36,61.9,530.51,216.66,12.76,15.62,81.7,11.55,17.23,67.1,4.02,10.75,37.4,0.26,2.26,2.11,1.1,0.85,32.75,13.46,2.71,0.0,0.0,10.5,6.58,4.17,2.16,1.96,0.0,0.15,1.61,3.37,1.56,1.66,0.0,0.15,0.0,0.0,0.25,0.15,0.1,0.0,0.0,0.0,0.0,2.51,1.51,1.36,0.75,0.4,1.36,2.46,55.1,1.1,0.9,0.3,1.16,3.67,2.56,0.0,57.71,2.31,14.01,22.15,21.95,1.16,57.66,1.16,0.45,39.1,0.65,56.5,23.4,121.29,60.42,1.66,0.1,0.7,0.4,26.67,0.0,1.0,0.3,0.1,0.0,0.0,0.05,2.31,0.75,1.05,41.7
Mees Hoedemakers,1998-02-18,Eredivisie,NEC,Left,Netherlands,Midfielders,1787,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.06,0.06,0.05,0.1,0.76,4.89,0.96,1.01,0.2,20.0,0.0,0.0,20.8,0.0,0.06,-0.06,-0.06,42.76,51.47,83.1,805.57,227.09,17.48,20.2,86.5,19.04,21.71,87.7,5.39,7.5,71.8,0.05,0.5,4.23,0.45,0.05,49.46,1.91,1.66,0.15,0.91,0.3,0.15,0.05,0.0,0.0,0.0,0.1,0.55,1.86,1.66,0.0,0.0,0.15,0.05,0.0,0.3,0.2,0.0,0.0,0.05,0.05,0.0,2.57,1.81,1.26,0.91,0.4,1.36,2.47,55.1,1.11,1.11,0.6,1.06,3.63,2.17,0.0,62.5,3.32,18.58,36.31,8.06,0.71,62.5,0.6,0.3,50.0,0.3,50.0,31.38,162.67,70.81,0.81,0.15,1.01,0.25,39.13,0.0,0.86,0.91,0.0,0.05,0.0,0.0,3.63,1.21,1.26,49.0
