Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Nadir Zortea,1999-06-19,SerieA,Cagliari,Right,Italy,Fullbacks,2713,0.2,0.07,0.27,0.2,0.0,0.0,0.07,0.0,0.1,0.1,0.08,0.18,2.29,2.09,4.78,1.09,0.33,30.3,0.18,0.6,19.3,0.0,0.09,0.1,0.1,18.48,27.43,67.4,301.81,104.17,9.95,12.34,80.6,6.34,8.92,71.0,1.66,3.65,45.5,0.07,0.93,1.39,1.03,0.7,25.74,1.59,0.1,0.03,0.03,3.95,1.23,0.23,0.0,0.17,0.0,0.1,1.36,1.89,1.33,0.17,0.27,0.07,0.03,0.03,0.1,0.07,0.03,0.0,0.0,0.0,0.0,1.0,0.46,0.53,0.4,0.07,0.46,1.23,37.8,0.76,0.36,0.0,0.63,1.63,1.56,0.07,36.99,1.43,8.63,16.16,12.84,1.03,36.99,2.89,1.26,43.7,1.56,54.0,21.93,130.87,62.27,1.26,0.27,1.89,1.03,24.28,0.0,1.09,0.73,0.03,0.0,0.03,0.0,3.18,0.56,1.0,36.2
Yerry Mina,1994-09-23,SerieA,Cagliari,Right,Colombia,Center Backs,2569,0.04,0.0,0.04,0.04,0.0,0.0,0.21,0.04,0.08,0.08,0.01,0.09,0.6,2.66,0.32,0.91,0.28,30.8,0.04,0.13,11.2,0.0,0.09,-0.05,-0.05,41.97,48.84,85.9,771.36,293.44,15.8,17.41,90.7,22.49,24.7,91.1,3.19,5.5,58.0,0.02,0.14,2.21,0.21,0.04,46.0,2.73,2.35,0.04,0.07,0.04,0.21,0.0,0.0,0.0,0.0,0.11,0.28,0.91,0.77,0.0,0.0,0.14,0.0,0.0,0.07,0.04,0.0,0.0,0.04,0.0,0.0,2.31,1.12,1.51,0.74,0.07,1.4,1.82,76.9,0.42,2.07,1.23,1.3,3.61,5.71,0.11,62.95,11.63,36.68,24.03,3.12,1.51,62.95,0.28,0.11,37.5,0.07,25.0,33.21,170.19,95.89,0.39,0.0,0.7,0.46,33.95,0.04,1.4,2.03,0.07,0.0,0.0,0.0,5.54,3.29,1.75,65.3
Michel Ndary Adopo,2000-07-19,SerieA,Cagliari,Right,France,Midfielders,2409,0.04,0.04,0.07,0.04,0.0,0.0,0.19,0.04,0.04,0.04,0.09,0.13,0.75,3.96,2.28,0.75,0.15,20.0,0.05,0.25,15.2,0.0,0.06,0.0,0.0,30.37,36.58,83.0,484.22,142.68,15.5,17.9,86.6,12.67,14.53,87.1,1.57,2.39,65.6,0.05,0.71,3.36,0.52,0.11,35.98,0.37,0.3,0.07,0.07,0.3,0.07,0.0,0.0,0.0,0.0,0.22,0.52,1.87,1.76,0.0,0.04,0.04,0.0,0.04,0.19,0.15,0.0,0.0,0.0,0.0,0.04,2.05,1.2,0.6,1.16,0.3,0.56,1.08,51.7,0.52,0.75,0.19,1.01,3.06,0.93,0.0,45.65,1.91,10.01,26.64,9.49,1.2,45.65,1.57,0.71,45.2,0.75,47.6,24.51,103.64,45.28,0.78,0.04,1.46,0.97,29.25,0.04,1.08,0.6,0.0,0.0,0.0,0.0,5.04,1.08,0.9,54.7
Zito Luvumbo,2002-03-09,SerieA,Cagliari,Left,Angola,Att Mid / Wingers,1606,0.11,0.11,0.22,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.17,0.29,3.92,1.74,7.01,1.29,0.22,17.4,0.09,0.5,16.0,0.0,0.09,-0.01,-0.01,10.14,16.92,59.9,155.12,48.36,5.83,7.73,75.4,3.31,5.83,56.7,0.67,1.57,42.9,0.12,0.95,0.9,0.73,0.45,16.08,0.84,0.06,0.0,0.06,3.64,0.22,0.11,0.06,0.0,0.0,0.0,0.9,1.96,1.35,0.06,0.22,0.17,0.17,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.56,0.34,0.22,0.17,0.17,0.34,1.06,31.6,0.73,0.28,0.0,0.22,0.78,0.22,0.0,26.73,0.22,2.47,9.3,15.52,3.75,26.73,3.53,1.4,39.7,1.4,39.7,19.45,150.97,79.91,1.18,1.96,3.75,1.63,20.57,0.0,2.13,2.86,0.62,0.0,0.0,0.0,2.8,0.34,0.95,26.1
Nicolas Viola,1989-10-12,SerieA,Cagliari,Left,Italy,Forwards,1267,0.21,0.07,0.28,0.21,0.0,0.0,0.14,0.0,0.16,0.16,0.14,0.29,1.49,3.27,4.97,2.2,0.64,29.0,0.1,0.33,20.4,0.28,0.07,0.06,0.06,20.24,32.11,63.1,363.98,143.28,10.37,12.64,82.0,5.68,9.52,59.7,3.41,7.17,47.5,0.18,1.99,2.42,0.78,0.14,26.07,5.9,1.85,0.28,0.07,5.61,0.28,3.2,1.35,1.78,0.0,0.14,1.14,4.19,2.13,1.49,0.21,0.14,0.21,0.0,0.28,0.14,0.07,0.0,0.0,0.07,0.0,0.99,0.5,0.43,0.5,0.07,0.07,0.71,10.0,0.64,0.36,0.0,0.21,1.21,0.36,0.0,42.27,0.57,4.05,20.88,18.11,2.42,42.27,2.13,0.78,36.7,1.14,53.3,23.16,108.47,49.72,1.21,0.5,2.13,1.49,27.63,0.0,1.42,2.42,0.57,0.0,0.0,0.0,3.69,1.49,1.7,46.7
Alessandro Deiola,1995-08-01,SerieA,Cagliari,Right,Italy,Midfielders,1432,0.13,0.06,0.19,0.13,0.0,0.0,0.38,0.0,0.11,0.11,0.04,0.15,0.69,2.51,2.26,1.13,0.31,27.8,0.11,0.4,18.1,0.0,0.1,0.02,0.02,24.13,32.87,73.4,411.66,118.22,11.12,13.45,82.7,10.06,12.88,78.0,2.14,3.65,58.6,0.04,0.38,2.83,0.5,0.06,31.93,0.82,0.38,0.13,0.44,0.88,0.44,0.0,0.0,0.0,0.0,0.13,1.26,1.63,1.19,0.06,0.0,0.19,0.13,0.06,0.19,0.13,0.0,0.0,0.06,0.0,0.0,1.95,1.26,0.69,1.07,0.19,0.63,2.01,31.3,1.38,1.63,0.75,0.82,2.77,2.39,0.0,43.11,3.08,11.88,22.12,9.55,1.26,43.11,0.25,0.19,75.0,0.06,25.0,20.87,75.48,34.76,0.25,0.06,0.94,0.69,25.01,0.0,2.01,0.69,0.0,0.0,0.0,0.0,4.27,2.33,1.82,56.1
Răzvan Marin,1996-05-23,SerieA,Cagliari,Right,Romania,Midfielders,1406,0.19,0.13,0.32,0.06,0.13,0.13,0.26,0.0,0.15,0.05,0.23,0.29,1.41,5.38,1.86,1.34,0.51,38.1,0.05,0.13,25.6,0.13,0.04,0.04,0.01,36.1,47.43,76.1,660.85,204.9,16.51,18.88,87.5,14.53,17.09,85.0,4.54,9.67,47.0,0.22,2.18,3.58,1.28,0.13,41.16,6.15,3.01,0.32,0.26,4.93,0.26,2.82,0.19,2.5,0.0,0.13,1.09,3.97,2.18,1.34,0.06,0.26,0.06,0.06,0.13,0.06,0.06,0.0,0.0,0.0,0.0,1.41,0.83,0.51,0.7,0.19,0.83,1.6,52.0,0.77,0.45,0.0,0.13,1.54,1.28,0.13,55.05,1.28,10.75,29.57,15.43,1.41,54.92,1.54,0.83,54.2,0.7,45.8,30.15,154.52,70.8,1.22,0.26,1.15,1.02,34.82,0.0,1.6,0.83,0.0,0.0,0.0,0.0,4.48,0.58,1.09,34.6
Adam Obert,2002-08-23,SerieA,Cagliari,Left,Slovakia,Fullbacks,1077,0.08,0.08,0.17,0.08,0.0,0.0,0.33,0.0,0.08,0.08,0.03,0.11,1.0,4.18,1.59,0.75,0.17,22.2,0.11,0.5,12.0,0.0,0.11,0.01,0.01,34.51,44.87,76.9,576.1,219.44,16.71,18.89,88.5,14.87,17.47,85.2,2.34,5.6,41.8,0.02,0.84,3.01,0.33,0.08,35.93,8.69,1.0,0.0,0.25,0.92,7.69,0.0,0.0,0.0,0.0,0.25,1.42,2.09,1.59,0.25,0.0,0.17,0.08,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.59,1.5,1.0,1.42,0.17,1.34,2.26,59.3,0.92,1.59,0.59,1.92,4.51,4.01,0.17,59.33,5.6,25.82,26.07,8.77,1.09,59.33,1.17,0.42,35.7,0.75,64.3,24.9,124.35,66.6,0.75,0.0,2.17,0.59,27.58,0.0,1.84,0.59,0.0,0.0,0.0,0.0,4.93,2.09,1.84,53.2
José Luis Palomino,1990-01-05,SerieA,Cagliari,Left,Argentina,Center Backs,1081,0.08,0.0,0.08,0.08,0.0,0.0,0.25,0.0,0.04,0.04,0.0,0.04,0.33,2.91,0.08,0.17,0.08,50.0,0.5,1.0,4.6,0.0,0.24,0.04,0.04,42.29,48.79,86.7,803.92,305.3,14.32,15.57,92.0,23.06,24.89,92.6,4.08,6.41,63.6,0.02,0.08,2.66,0.17,0.0,45.21,3.41,1.33,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.17,0.42,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.25,1.25,1.33,0.75,0.17,1.25,1.75,71.4,0.5,1.75,0.92,1.83,4.08,3.83,0.0,58.86,8.41,34.72,22.06,2.58,0.42,58.86,0.08,0.0,0.0,0.08,100.0,31.97,143.53,61.19,0.33,0.0,0.25,0.08,35.13,0.0,0.92,0.17,0.0,0.0,0.08,0.0,4.16,1.33,1.0,57.1
Mattia Felici,2001-04-17,SerieA,Cagliari,Right,Italy,Midfielders,925,0.0,0.29,0.29,0.0,0.0,0.0,0.1,0.0,0.06,0.06,0.1,0.16,3.79,1.85,7.3,0.97,0.58,60.0,0.0,0.0,12.8,0.0,0.06,-0.06,-0.06,18.29,26.95,67.9,245.68,83.97,12.16,15.66,77.6,5.06,6.71,75.4,0.58,1.46,40.0,0.07,0.97,1.17,0.29,0.0,24.81,1.95,0.1,0.0,0.19,2.43,0.68,1.17,0.58,0.49,0.0,0.19,1.36,3.02,1.75,0.29,0.78,0.1,0.1,0.0,0.39,0.29,0.0,0.1,0.0,0.0,0.0,1.65,1.17,0.78,0.68,0.19,0.39,1.07,36.4,0.68,0.97,0.0,0.68,2.34,0.68,0.1,41.06,1.26,7.39,14.69,19.65,3.6,41.06,5.55,1.85,33.3,2.92,52.6,25.2,175.33,93.6,1.75,1.85,2.53,0.97,27.24,0.0,1.75,1.65,0.39,0.0,0.1,0.0,4.96,0.68,0.97,41.2
Simon Sohm,2001-04-11,SerieA,Parma,Right,Switzerland,Midfielders,2989,0.12,0.0,0.12,0.12,0.0,0.0,0.18,0.0,0.09,0.09,0.06,0.16,2.08,4.22,2.02,1.02,0.39,38.2,0.12,0.31,18.8,0.0,0.09,0.03,0.03,31.62,37.13,85.2,505.04,138.0,15.45,17.31,89.2,13.1,15.03,87.2,2.02,3.01,67.0,0.06,0.6,3.67,0.72,0.09,36.19,0.87,0.45,0.27,0.06,0.45,0.12,0.18,0.03,0.0,0.0,0.06,0.42,2.35,1.96,0.06,0.15,0.03,0.09,0.06,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.33,0.39,0.12,0.48,1.05,45.7,0.57,0.33,0.09,0.78,1.63,1.08,0.0,44.17,1.36,7.89,27.1,9.82,1.36,44.17,1.05,0.45,42.9,0.39,37.1,26.38,152.78,89.37,1.66,0.36,0.99,0.69,31.38,0.0,0.57,0.9,0.03,0.0,0.0,0.0,3.82,0.87,0.87,50.0
Emanuele Valeri,1998-12-07,SerieA,Parma,Left,Italy,Fullbacks,2873,0.06,0.19,0.25,0.03,0.03,0.03,0.03,0.0,0.06,0.03,0.15,0.18,2.47,2.91,3.41,0.81,0.13,15.4,0.04,0.25,24.4,0.03,0.04,0.01,0.0,24.53,37.37,65.6,445.58,197.86,10.34,12.47,82.9,10.93,16.2,67.5,2.6,6.64,39.2,0.11,1.13,2.16,0.97,0.6,28.57,8.77,1.16,0.03,0.34,4.04,7.33,0.28,0.09,0.13,0.0,0.03,0.81,2.35,1.5,0.31,0.06,0.13,0.16,0.19,0.31,0.25,0.0,0.03,0.03,0.0,0.0,1.6,0.97,1.03,0.47,0.09,0.94,1.91,49.2,0.97,0.97,0.31,0.91,2.51,3.23,0.13,47.87,3.26,14.72,18.26,15.48,1.03,47.84,1.47,0.38,25.5,0.97,66.0,23.18,126.96,74.43,1.41,0.28,1.32,0.16,23.15,0.0,0.88,0.81,0.0,0.0,0.0,0.0,3.88,0.6,0.6,50.0
Enrico Del Prato,1999-11-10,SerieA,Parma,Right,Italy,Fullbacks,2947,0.12,0.0,0.12,0.12,0.0,0.0,0.24,0.0,0.06,0.06,0.04,0.1,0.24,2.47,0.95,0.37,0.15,41.7,0.33,0.8,12.0,0.0,0.17,0.06,0.06,39.33,46.85,84.0,703.26,247.98,16.09,17.22,93.4,19.36,21.87,88.5,3.24,6.14,52.7,0.03,0.43,2.08,0.27,0.06,40.28,6.47,1.53,0.0,0.09,0.49,4.58,0.0,0.0,0.0,0.0,0.09,0.46,0.98,0.86,0.06,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.03,1.01,0.52,0.73,0.24,0.03,0.58,0.79,73.1,0.21,2.11,1.07,0.58,1.59,4.03,0.06,55.89,6.96,25.23,23.97,6.87,0.98,55.89,0.12,0.06,50.0,0.03,25.0,30.72,117.12,57.41,0.31,0.09,0.37,0.09,32.92,0.0,0.61,0.52,0.0,0.0,0.0,0.0,3.66,1.16,1.31,46.9
Dennis Man,1998-08-26,SerieA,Parma,Left,Romania,Att Mid / Wingers,1995,0.18,0.18,0.36,0.18,0.0,0.0,0.0,0.0,0.25,0.25,0.19,0.44,3.02,2.71,6.41,2.21,0.9,40.8,0.08,0.2,17.1,0.0,0.11,-0.07,-0.07,28.47,35.77,79.6,402.54,101.59,17.91,20.93,85.6,7.53,9.02,83.5,1.76,2.98,59.1,0.12,2.03,2.08,1.13,0.23,33.2,2.53,0.36,0.18,0.14,1.49,0.54,1.35,0.32,0.05,0.0,0.05,1.26,3.61,2.8,0.36,0.23,0.14,0.05,0.05,0.32,0.23,0.05,0.0,0.05,0.0,0.0,0.59,0.27,0.32,0.14,0.14,0.27,1.08,25.0,0.81,0.68,0.14,0.36,0.95,0.5,0.0,46.33,0.36,4.51,19.22,23.32,3.92,46.33,3.38,1.13,33.3,2.03,60.0,30.0,202.6,86.35,1.8,1.4,1.99,1.4,33.43,0.0,0.36,0.77,0.18,0.0,0.0,0.0,3.25,0.41,0.77,34.6
Matteo Cancellieri,2002-02-12,SerieA,Parma,Left,Italy,Att Mid / Wingers,1424,0.19,0.0,0.19,0.19,0.0,0.0,0.13,0.06,0.17,0.17,0.04,0.21,2.53,1.52,4.99,1.39,0.44,31.8,0.14,0.43,17.6,0.0,0.12,0.02,0.02,13.34,19.78,67.4,186.0,53.22,7.84,10.43,75.2,4.17,5.56,75.0,0.57,1.77,32.1,0.04,0.7,1.01,0.44,0.32,18.83,0.95,0.13,0.25,0.25,1.33,0.19,0.13,0.06,0.0,0.0,0.0,0.63,1.71,0.95,0.13,0.25,0.06,0.32,0.0,0.19,0.06,0.0,0.13,0.0,0.0,0.0,1.64,1.01,0.95,0.57,0.13,0.7,2.02,34.4,1.33,0.95,0.06,0.82,2.46,1.9,0.0,33.56,1.26,6.51,13.27,14.54,2.53,33.56,4.42,1.77,40.0,2.09,47.1,19.85,133.23,64.78,1.26,1.01,2.15,1.52,21.99,0.0,1.64,2.59,0.13,0.0,0.0,0.0,3.48,1.83,1.77,50.9
Lautaro Valenti,1999-01-14,SerieA,Parma,Left,Argentina,Center Backs,1556,0.06,0.0,0.06,0.06,0.0,0.0,0.35,0.06,0.01,0.01,0.01,0.02,0.17,1.62,0.17,0.4,0.12,28.6,0.14,0.5,22.1,0.0,0.04,0.05,0.05,40.55,48.01,84.5,788.43,241.83,12.55,13.53,92.7,23.54,25.33,92.9,4.11,8.04,51.1,0.01,0.23,1.5,0.17,0.06,43.5,4.4,2.08,0.0,0.06,0.12,0.23,0.0,0.0,0.0,0.0,0.12,0.35,0.64,0.46,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.69,0.75,0.17,0.06,0.4,0.52,77.8,0.12,1.5,0.75,0.75,1.74,5.44,0.06,58.48,9.31,32.33,24.41,1.79,0.69,58.48,0.06,0.0,0.0,0.06,100.0,32.16,125.22,54.49,0.12,0.06,0.52,0.0,36.38,0.06,1.39,0.4,0.0,0.0,0.0,0.0,2.78,1.39,1.21,53.3
Adrian Bernabe,2001-05-26,SerieA,Parma,Left,Spain,Midfielders,1453,0.06,0.06,0.12,0.06,0.0,0.0,0.06,0.0,0.08,0.08,0.07,0.15,2.29,7.12,1.24,1.67,0.31,18.5,0.04,0.2,26.2,0.43,0.05,-0.02,-0.02,50.98,60.95,83.6,968.44,333.12,20.5,22.55,90.9,22.42,25.4,88.3,7.0,10.59,66.1,0.09,1.36,6.38,1.05,0.25,54.51,6.32,3.9,0.31,0.87,1.8,0.12,1.36,0.68,0.31,0.0,0.12,1.11,3.59,2.79,0.37,0.06,0.12,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.8,1.11,0.99,0.56,0.25,0.87,1.98,43.8,1.11,1.36,0.56,0.43,2.23,1.61,0.06,70.61,2.48,15.67,40.57,15.3,0.5,70.61,2.04,0.93,45.5,0.81,39.4,45.71,229.37,137.51,2.42,0.19,0.74,0.87,50.67,0.0,0.56,2.23,0.0,0.0,0.0,0.0,4.46,0.25,0.25,50.0
Valentin Mihaila,2000-02-02,SerieA,Parma,Right,Romania,Att Mid / Wingers,1288,0.0,0.21,0.21,0.0,0.0,0.0,0.14,0.0,0.17,0.17,0.08,0.25,1.75,2.86,5.03,2.17,0.77,35.5,0.0,0.0,22.1,0.35,0.08,-0.17,-0.17,22.71,30.12,75.4,340.92,99.43,12.65,15.16,83.4,7.2,9.08,79.2,1.68,3.49,48.0,0.08,1.19,1.96,1.19,0.21,25.71,4.26,0.98,0.21,0.28,2.31,0.42,2.8,0.84,0.42,0.07,0.14,0.56,3.35,2.38,0.35,0.21,0.21,0.21,0.0,0.35,0.21,0.14,0.0,0.0,0.0,0.0,2.03,1.05,0.56,0.91,0.56,0.63,1.54,40.9,0.91,1.26,0.0,0.56,2.59,0.42,0.0,40.67,0.35,4.05,15.79,21.73,2.17,40.67,1.89,0.7,37.0,0.98,51.9,23.2,139.4,58.35,1.82,0.77,2.03,1.4,27.18,0.0,1.19,1.4,0.07,0.0,0.07,0.0,2.73,0.91,1.89,32.5
Hernani,1994-03-27,SerieA,Parma,Right,Brazil,Midfielders,1327,0.2,0.2,0.41,0.0,0.2,0.2,0.47,0.0,0.19,0.03,0.1,0.14,1.97,5.29,2.71,1.15,0.2,17.6,0.0,0.0,33.1,0.47,0.03,0.01,-0.03,31.4,41.71,75.3,562.58,176.54,14.99,17.63,85.0,11.73,14.45,81.2,3.66,6.31,58.1,0.09,1.7,3.05,0.95,0.14,37.51,3.93,2.03,0.14,0.54,2.24,0.41,1.22,0.61,0.41,0.0,0.27,1.36,2.92,2.17,0.61,0.0,0.0,0.14,0.0,0.34,0.14,0.14,0.0,0.0,0.07,0.0,3.19,1.76,1.7,1.22,0.27,1.83,3.39,54.0,1.56,1.76,0.41,1.29,4.48,0.81,0.07,53.04,2.03,10.85,27.74,15.67,1.09,52.83,1.63,0.54,33.3,0.47,29.2,28.42,167.45,83.9,2.37,0.2,1.56,0.81,32.35,0.0,2.24,1.7,0.07,0.0,0.0,0.0,4.61,1.22,1.29,48.6
Giovanni Leoni,2006-12-21,SerieA,Parma,Right,Italy,Center Backs,1199,0.08,0.0,0.08,0.08,0.0,0.0,0.23,0.08,0.01,0.01,0.0,0.01,0.0,1.58,0.38,0.15,0.08,50.0,0.5,1.0,9.6,0.0,0.07,0.07,0.07,42.19,48.12,87.7,782.38,227.66,14.34,15.69,91.4,24.47,26.42,92.6,3.23,5.25,61.4,0.01,0.08,1.58,0.0,0.0,44.44,3.6,2.03,0.0,0.23,0.23,1.35,0.0,0.0,0.0,0.0,0.08,0.3,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.45,0.75,0.3,0.0,0.38,0.75,50.0,0.38,1.5,0.83,1.13,2.18,4.73,0.08,58.1,6.91,30.93,25.37,2.03,0.38,58.1,0.23,0.23,100.0,0.0,0.0,33.7,137.97,60.2,0.15,0.0,0.45,0.15,36.93,0.0,0.83,0.68,0.0,0.0,0.0,0.0,2.55,1.28,0.75,63.0
Pontus Almqvist,1999-07-10,SerieA,Parma,Left,Sweden,Att Mid / Wingers,1112,0.08,0.08,0.16,0.08,0.0,0.0,0.4,0.0,0.17,0.17,0.11,0.28,3.4,0.97,6.88,2.1,0.73,34.6,0.04,0.11,17.4,0.0,0.08,-0.09,-0.09,17.4,24.04,72.4,223.22,40.79,12.14,14.89,81.5,3.72,5.26,70.8,0.57,0.97,58.3,0.07,0.81,0.32,0.32,0.08,23.47,0.49,0.08,0.0,0.0,0.89,0.4,0.0,0.0,0.0,0.0,0.08,0.89,2.1,1.21,0.0,0.4,0.24,0.24,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.38,1.05,0.57,0.57,0.24,0.65,1.38,47.1,0.73,1.05,0.0,1.54,2.91,0.65,0.0,37.39,0.89,5.42,12.46,20.48,4.29,37.39,4.05,1.62,40.0,2.27,56.0,24.12,175.22,85.71,1.46,1.78,2.51,1.05,25.9,0.0,1.21,1.21,0.16,0.08,0.0,0.0,3.24,0.73,1.21,37.5
Nahuel Estévez,1995-11-14,SerieA,Parma,Right,Argentina,Midfielders,657,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.01,0.01,0.11,0.11,0.41,4.11,0.55,0.68,0.14,20.0,0.0,0.0,25.3,0.0,0.02,-0.01,-0.01,32.47,42.88,75.7,578.22,184.25,13.15,15.21,86.5,15.62,19.04,82.0,3.29,6.58,50.0,0.07,0.82,3.56,0.14,0.0,38.63,4.11,2.33,0.14,0.14,2.19,0.14,1.64,0.55,0.41,0.0,0.14,1.1,1.78,0.96,0.55,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.14,2.19,0.82,0.96,1.1,0.14,0.82,2.05,40.0,1.23,1.23,0.27,0.41,2.6,3.56,0.0,51.92,4.52,14.66,28.49,9.04,0.27,51.92,0.41,0.41,100.0,0.0,0.0,20.27,63.42,25.75,0.0,0.0,0.41,0.55,27.26,0.0,1.23,1.23,0.0,0.0,0.0,0.0,3.84,1.92,0.41,82.4
Milan Đurić,1990-05-22,SerieA,Parma,Right,Bosnia and Herzegovina,Forwards,1538,0.29,0.06,0.35,0.29,0.0,0.0,0.23,0.0,0.19,0.19,0.06,0.25,0.12,1.64,2.11,1.64,0.64,39.3,0.18,0.45,11.9,0.0,0.11,0.11,0.11,9.71,20.48,47.4,114.34,34.88,5.97,11.82,50.5,2.22,5.33,41.8,0.23,0.35,66.7,0.02,0.29,1.11,0.29,0.0,20.07,0.41,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.7,0.41,0.0,0.06,0.12,0.12,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.29,0.0,0.29,0.53,0.0,0.12,0.18,1.11,0.0,27.04,1.17,2.87,14.92,9.54,2.81,27.04,0.47,0.35,75.0,0.12,25.0,11.12,26.68,9.42,0.18,0.06,0.99,0.94,21.77,0.0,1.11,1.4,0.35,0.0,0.0,0.0,1.23,9.77,3.8,72.0
Federico Baschirotto,1996-09-20,SerieA,Lecce,Right,Italy,Center Backs,3420,0.05,0.0,0.05,0.05,0.0,0.0,0.08,0.0,0.03,0.03,0.01,0.04,0.34,1.87,0.13,0.58,0.21,36.4,0.09,0.25,11.8,0.0,0.06,0.02,0.02,37.08,43.03,86.2,750.32,255.45,11.66,12.71,91.7,20.05,21.68,92.5,5.16,8.0,64.5,0.01,0.11,1.34,0.13,0.0,38.47,4.47,2.05,0.0,0.39,0.13,0.24,0.0,0.0,0.0,0.0,0.08,0.13,0.45,0.34,0.05,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.66,0.79,0.13,0.05,0.58,0.74,78.6,0.16,1.16,0.84,0.61,1.58,6.24,0.05,53.76,9.74,32.68,19.37,1.92,0.95,53.76,0.13,0.11,80.0,0.0,0.0,24.74,122.89,65.79,0.24,0.0,0.34,0.03,30.45,0.0,0.82,0.18,0.0,0.0,0.08,0.0,2.45,2.74,1.45,65.4
Nikola Krstović,2000-04-05,SerieA,Lecce,Both,Montenegro,Forwards,3057,0.32,0.15,0.47,0.27,0.06,0.09,0.18,0.0,0.36,0.29,0.09,0.37,1.24,1.65,4.39,3.95,1.12,28.4,0.07,0.24,18.8,0.18,0.07,-0.03,-0.02,12.78,19.25,66.4,192.31,39.66,7.07,9.98,70.8,4.53,6.01,75.5,0.77,1.35,56.5,0.05,0.88,1.12,0.44,0.03,17.22,1.97,0.09,0.12,0.12,0.24,0.24,0.0,0.0,0.0,0.0,0.06,0.82,2.56,1.68,0.06,0.24,0.35,0.15,0.09,0.21,0.18,0.0,0.0,0.03,0.0,0.0,0.53,0.27,0.12,0.21,0.21,0.21,0.47,43.8,0.27,0.35,0.21,0.21,0.74,0.71,0.0,30.94,0.88,1.85,14.01,15.49,4.48,30.85,1.91,0.5,26.2,1.27,66.2,16.81,79.28,34.21,0.65,0.71,2.53,1.18,23.14,0.0,1.68,1.62,0.59,0.0,0.0,0.0,2.12,2.68,3.77,41.6
